Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	branch_rates[127]	branch_rates[128]	branch_rates[129]	branch_rates[130]	branch_rates[131]	branch_rates[132]	branch_rates[133]	branch_rates[134]	branch_rates[135]	branch_rates[136]	branch_rates[137]	branch_rates[138]	branch_rates[139]	branch_rates[140]	branch_rates[141]	branch_rates[142]	branch_rates[143]	branch_rates[144]	branch_rates[145]	branch_rates[146]	branch_rates[147]	branch_rates[148]	branch_rates[149]	branch_rates[150]	branch_rates[151]	branch_rates[152]	branch_rates[153]	branch_rates[154]	branch_rates[155]	branch_rates[156]	branch_rates[157]	branch_rates[158]	branch_rates[159]	branch_rates[160]	branch_rates[161]	branch_rates[162]	branch_rates[163]	branch_rates[164]	branch_rates[165]	branch_rates[166]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
6110	-16721.4	-16894.5	173.113	0.2002742	0.061797	0.00446083	0.00768686	0.00107472	0.0070147	0.00741079	0.0147902	0.0257133	0.00527692	0.00799949	0.00944589	0.0394433	0.000427236	0.00298231	0.000603063	0.000901051	0.00424177	0.158063	0.0329481	0.0476641	0.0349651	0.00998666	0.0719361	0.00494458	0.0242649	0.00186893	0.0242547	0.00202142	0.259944	0.0924236	0.00938391	0.0627766	0.00568287	0.0272447	0.0476334	0.0119147	0.00654694	0.0154869	0.0181098	0.00694438	0.0779372	0.00204448	0.0219337	0.000505552	0.0106626	0.0355086	0.00553895	0.00394373	0.00101264	0.00288277	0.0131549	0.22549	0.0361211	0.000958697	0.00909635	0.00256748	0.000573009	0.0122972	0.0148656	0.00622124	0.313547	0.00515055	0.0179318	0.000712941	0.113649	0.00239347	0.000692702	0.0541049	0.0191325	0.00487371	0.020818	0.00158962	0.678798	0.000801338	0.207308	0.00592786	0.13571	0.00592688	0.00687316	0.0480481	0.0337051	0.00389911	0.00549354	0.00612783	0.00124327	0.0111873	0.0455296	0.399699	0.0480113	0.018653	0.0235715	0.00252991	0.000805029	0.0261751	0.000135449	0.0123035	0.322531	0.0148012	0.0762862	0.00429711	0.00207391	0.000505478	0.00959066	0.00390718	0.000536176	0.0395774	0.0235944	0.00331735	0.0129047	0.00123279	0.00755707	0.0782505	0.00649922	0.00341194	0.0147144	0.000600494	0.11704	0.00170417	0.000932182	0.030564	0.0181418	0.0135118	0.012756	0.0397432	0.00147487	0.0197151	0.00321931	0.00634178	0.000370839	0.000752386	0.00109353	0.0234684	0.00115324	0.00105901	0.00899872	0.0269328	0.00422824	0.0757574	0.00343281	0.00281245	0.00405694	0.0280958	0.0685515	0.0593939	0.0224639	0.00177571	0.0081421	0.000358526	0.00171094	0.0047723	0.0136138	0.00598458	0.0193136	0.040499	0.00135739	0.00372943	0.0039372	0.0137172	0.000872667	0.0163802	0.105252	0.001066	0.00774468	0.00295744	0.0433741	0.052813	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.03324085	0.240502	0.221357	0.269854	0.268287	2.00179	0.6648405	0.03087779	-4.97073	1.728012	2.986024
6120	-16738	-16901.7	163.705	0.2002742	0.0561414	0.00467308	0.00805259	0.00112586	0.00734846	0.00776339	0.015494	0.0269368	0.00552799	0.0083801	0.00989532	0.04132	0.000447564	0.00312421	0.000631757	0.000943922	0.00444359	0.165583	0.0345158	0.0499319	0.0366287	0.0104618	0.00679683	0.00517984	0.0254194	0.00195785	0.0254088	0.0021176	0.272312	0.0968211	0.00983039	0.0657635	0.00595326	0.028541	0.0498997	0.0124816	0.00685844	0.0162237	0.0189715	0.00727479	0.0816454	0.00214176	0.0229773	0.000529606	0.0111699	0.0371981	0.00580249	0.00413137	0.00106082	0.00301993	0.0137808	0.236219	0.0378398	0.00100431	0.00952915	0.00268964	0.000600273	0.0128823	0.0155729	0.00651724	0.328465	0.00539561	0.018785	0.000746862	0.119056	0.00250735	0.000725661	0.0566792	0.0200428	0.0051056	0.0218085	0.00166525	0.711095	0.00126356	0.217171	0.00620991	0.142167	0.00620888	0.00720018	0.0503342	0.0353088	0.00408463	0.00575492	0.00641939	0.00130243	0.0117196	0.0476959	0.418717	0.0502957	0.0195405	0.024693	0.00265028	0.000843332	0.0274205	0.000141893	0.0128889	0.337877	0.0155054	0.0799159	0.00450156	0.00217258	0.000529528	0.010047	0.00409309	0.000561687	0.0414604	0.0247171	0.00347519	0.0135187	0.00129145	0.00791663	0.0819736	0.00680845	0.00357428	0.0154145	0.000629065	0.122609	0.00178525	0.000976534	0.0320183	0.019005	0.0141547	0.013363	0.0416342	0.00154504	0.0206531	0.00337248	0.00664352	0.000388484	0.000788184	0.00114556	0.024585	0.00120811	0.0011094	0.00942687	0.0282143	0.00442942	0.0793618	0.00359614	0.00294627	0.00424997	0.0294326	0.0718131	0.0622198	0.0235327	0.0018602	0.0085295	0.000375584	0.00179234	0.00499936	0.0142615	0.00626839	0.0204143	0.0424259	0.0145099	0.00390688	0.00412453	0.0143714	0.000914199	0.0490772	0.0975446	0.00111672	0.008408	0.0777815	0.0454378	0.0503763	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.03497766	0.240502	0.221357	0.269854	0.268287	2.001505	0.6648405	0.03888529	-4.75584	1.737067	3.017402
6130	-16736.9	-16894.7	157.803	0.2002742	0.0584206	0.00512339	0.00882857	0.00123435	0.00805658	0.0085115	0.016987	0.0295325	0.00606069	0.00918764	0.0108489	0.0453017	0.000490692	0.00342527	0.000692635	0.00103488	0.00487179	0.18154	0.0378418	0.0547436	0.0401584	0.01147	0.00745179	0.00567899	0.0278689	0.00214652	0.0278572	0.00232166	0.298553	0.106151	0.0107777	0.0721007	0.00652694	0.0312913	0.0547083	0.0136844	0.00751935	0.0177871	0.0207996	0.00797582	0.0895131	0.00234815	0.0251915	0.000580641	0.0122463	0.0407826	0.00636164	0.00452948	0.00116304	0.00331094	0.0151087	0.0345202	0.0414861	0.00110109	0.0104474	0.00294883	0.000658117	0.0141236	0.0170736	0.00714527	0.360117	0.00591555	0.0205952	0.000818832	0.130529	0.00274896	0.000795588	0.062141	0.0219742	0.0055976	0.0239101	0.00182572	0.779619	0.00138532	0.238099	0.00680831	0.155867	0.00680719	0.00789402	0.0551846	0.0387113	0.00447824	0.00630948	0.00703798	0.00142793	0.0128489	0.0522921	0.459066	0.0551424	0.0214235	0.00317616	0.00290567	0.000924599	0.0300629	0.000155567	0.0141309	0.370436	0.0169996	0.0876168	0.00493535	0.00238194	0.000580556	0.0110151	0.00448751	0.000615813	0.0454557	0.0270989	0.00381007	0.0148214	0.00141589	0.0086795	0.0898729	0.00746453	0.00391871	0.0168999	0.000689684	0.134424	0.00195729	0.00107064	0.0351037	0.0208364	0.00292299	0.0146507	0.0456462	0.00169393	0.0226433	0.00369747	0.00728371	0.000425919	0.000864137	0.00125595	0.0269541	0.00132453	0.00121631	0.0103353	0.0309331	0.00485625	0.0870094	0.00394267	0.00323018	0.00465951	0.0322688	0.0787333	0.0682155	0.0258004	0.00203945	0.00935143	0.000411777	0.00196506	0.00548112	0.0156358	0.00687365	0.0217748	0.0465142	0.0159081	0.00428336	0.00452199	0.0157541	0.00100228	0.029043	0.0957899	0.00122433	0.00905323	0.0545861	0.0498164	0.0614595	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.03638897	0.240502	0.221357	0.269854	0.268287	2.001638	0.6648405	0.04179874	-4.605069	1.69126	2.86036
6140	-16747.9	-16890.3	142.412	0.2002742	0.0621031	0.00570999	0.00983938	0.00137567	0.008979	0.009486	0.0189319	0.0329138	0.0067546	0.0102396	0.012091	0.0504884	0.000546873	0.00381744	0.000771937	0.00115337	0.00542958	0.202325	0.0421745	0.0610113	0.0447563	0.0127832	0.00830497	0.00632919	0.0310597	0.00239228	0.0310467	0.00258748	0.332735	0.118305	0.0120117	0.0803557	0.00727422	0.034874	0.060972	0.0152512	0.00838026	0.0198236	0.023181	0.00888899	0.0997617	0.00261699	0.0280757	0.00064712	0.0136484	0.0454519	0.00709	0.00504807	0.0012962	0.00369002	0.0168386	0.0384725	0.046236	0.00122716	0.0116436	0.00328645	0.000733467	0.0157407	0.0190284	0.00796335	0.401348	0.00659284	0.0229532	0.000912583	0.145474	0.0030637	0.000886677	0.0692558	0.0244901	0.00623848	0.0266476	0.0192739	0.86888	0.00154393	0.26536	0.00758782	0.173713	0.00758656	0.00879783	0.0615028	0.0431435	0.00499097	0.00703188	0.00784378	0.00159142	0.0143201	0.0582792	0.511626	0.0614558	0.0238763	0.0035398	0.00323835	0.00103046	0.0335048	0.000173378	0.0157488	0.412848	0.0189459	0.0976483	0.00550041	0.00265466	0.000647025	0.0122763	0.0050013	0.00068632	0.0506601	0.0302015	0.00424629	0.0165184	0.001578	0.00967325	0.100163	0.00831917	0.00436738	0.0188348	0.000768648	0.149814	0.00218138	0.00119322	0.0391228	0.023222	0.00325765	0.0163281	0.0508724	0.00188787	0.0252358	0.0041208	0.00811765	0.000474684	0.000963074	0.00139975	0.0300401	0.00147618	0.00135556	0.0115186	0.0344747	0.00541226	0.0969714	0.00251211	0.00360002	0.005193	0.0359634	0.0877477	0.0760257	0.0287544	0.00227295	0.0104221	0.000458922	0.00219005	0.00610867	0.017426	0.00766011	0.024083	0.05184	0.0177295	0.00477377	0.00503973	0.0175529	0.00111702	0.0237554	0.0924829	0.0013645	0.00992141	0.00593455	0.05552	0.0547644	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.04007618	0.240502	0.221357	0.269854	0.268287	2.000195	0.6648405	0.03110212	-4.537943	1.461139	2.134927
6150	-16802.5	-16880	77.5405	0.2002742	0.0713803	0.00887002	0.0152847	0.002137	0.0139482	0.0147358	0.0294093	0.051129	0.0104927	0.0159064	0.0187824	0.0784299	0.000849525	0.00593009	0.00119914	0.00179167	0.00843443	0.314296	0.0655148	0.0947763	0.0695254	0.0198577	0.0129011	0.00983191	0.0482488	0.00371622	0.0482286	0.00401944	0.516878	0.183777	0.0186592	0.124826	0.0112999	0.054174	0.0947152	0.0236915	0.0130181	0.0307944	0.0360099	0.0138084	0.154972	0.0040653	0.0436135	0.00100525	0.0212018	0.070606	0.0110138	0.00784179	0.00201355	0.00573216	0.0261574	0.059764	0.0718241	0.00190629	0.0180874	0.00510524	0.00113938	0.024452	0.0295591	0.0123704	0.623463	0.0102415	0.035656	0.0011879	0.225982	0.00475922	0.00137738	0.107583	0.0380435	0.009691	0.041395	0.0299404	1.34974	0.00239838	0.412215	0.0117871	0.269849	0.0117851	0.0136667	0.0955398	0.06702	0.00775308	0.0109235	0.0121847	0.00247215	0.0222451	0.0905321	0.00648983	0.0954668	0.03709	0.00549881	0.00503053	0.00160074	0.0520472	0.000269329	0.0244645	0.641328	0.029431	0.151689	0.00854447	0.00412381	0.0010051	0.0190703	0.00776913	0.00106614	0.0786965	0.0469157	0.00659629	0.02566	0.00245131	0.0150266	0.155595	0.0129232	0.00678438	0.0292584	0.00119403	0.232725	0.00338861	0.00185357	0.0607742	0.0360736	0.0050605	0.0253644	0.0790263	0.00293266	0.0392018	0.00640135	0.0126101	0.000737385	0.00149606	0.0021744	0.046665	0.00229313	0.00210576	0.0178932	0.0535538	0.00840752	0.150638	0.00390236	0.00559234	0.00806692	0.0558663	0.136309	0.1181	0.0446677	0.00353086	0.0161899	0.0007129	0.00340207	0.00948934	0.02707	0.0119003	0.0384846	0.0743256	0.0275414	0.00741568	0.00782883	0.0272851	0.00173517	0.0209223	0.0645314	0.00211965	0.0153563	0.110506	0.086246	0.05323	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.05716825	0.240502	0.221357	0.269854	0.268287	1.999423	0.6648405	0.07529665	-4.013716	1.689613	2.854793
6160	-16825.6	-16876.9	51.2584	0.2002742	0.0545829	0.0104582	0.0180214	0.00251962	0.0164456	0.0173742	0.0346749	0.0602834	0.0123714	0.0187543	0.0221453	0.0924725	0.00100163	0.00699186	0.00141385	0.00211246	0.00994459	0.370569	0.077245	0.111746	0.0819737	0.0234131	0.015211	0.0115923	0.0568876	0.0043816	0.0568638	0.00473911	0.609423	0.216682	0.022	0.147176	0.0133232	0.0638737	0.111674	0.0279334	0.0153489	0.0363081	0.0424574	0.0162807	0.182719	0.00479318	0.0514223	0.00118524	0.0249979	0.0832478	0.0129857	0.00924584	0.00237407	0.00675849	0.0308408	0.0704645	0.0846839	0.00224761	0.0213259	0.00601932	0.00134339	0.02883	0.0348516	0.0145853	0.735092	0.0120752	0.0420401	0.00140059	0.266444	0.00561134	0.001624	0.126846	0.0448551	0.0114261	0.0488067	0.0353012	1.5914	0.0028278	0.486021	0.0138975	0.318165	0.0138952	0.0161137	0.0222315	0.0790197	0.00914124	0.0128793	0.0143663	0.00291478	0.026228	0.106742	0.00765182	0.11256	0.0437308	0.00648336	0.00593123	0.00188734	0.0613661	0.000317552	0.0288448	0.756155	0.0347005	0.178849	0.0100743	0.00486216	0.00118506	0.0224847	0.00916017	0.00125703	0.0927868	0.0553158	0.00777733	0.0302544	0.0028902	0.0177171	0.183454	0.015237	0.0079991	0.034497	0.00140782	0.274393	0.00399533	0.00218545	0.0716556	0.0425325	0.00596657	0.0299058	0.0931757	0.00345774	0.0462208	0.00754749	0.0148679	0.000869411	0.00176393	0.00256372	0.0550202	0.00270371	0.00248279	0.021097	0.0631425	0.00991286	0.177609	0.00460107	0.00659364	0.00951127	0.065869	0.160715	0.139246	0.0526653	0.00416305	0.0190887	0.000840542	0.0040112	0.0111884	0.0319168	0.01403	0.044572	0.0876334	0.0324726	0.00874344	0.00923055	0.0321496	0.00204584	0.0134962	0.0591727	0.00249917	0.0179149	0.59233	0.101688	0.0498013	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.06921118	0.240502	0.221357	0.269854	0.268287	2.001357	0.6648405	0.06827259	-3.992507	1.617566	2.61652
6170	-16887.1	-16880.1	-6.97493	0.2002742	0.0573238	0.0160925	0.0277305	0.00387708	0.0253057	0.0267346	0.0533561	0.0927614	0.0190366	0.0288583	0.0340762	0.142292	0.00154126	0.0107587	0.00217556	0.00325056	0.0153023	0.0890021	0.118861	0.171949	0.126137	0.0360271	0.023406	0.0178377	0.087536	0.0067422	0.0874994	0.00729233	0.937752	0.33342	0.00304886	0.226468	0.0205011	0.0982858	0.171838	0.0429826	0.0236182	0.0558692	0.0653315	0.025052	0.28116	0.00737552	0.0791263	0.00182379	0.0384656	0.128098	0.0199819	0.0142271	0.00365311	0.0103996	0.0474564	0.108428	0.0423157	0.00345852	0.0328153	0.00926225	0.00206714	0.0443623	0.053628	0.0224432	1.13113	0.0185807	0.0646893	0.00215516	0.409991	0.00863448	0.00249894	0.195185	0.0690209	0.017582	0.0751014	0.0543198	2.44878	0.00435128	0.747867	0.0213849	0.489577	0.0213813	0.0247951	0.0342089	0.121592	0.0140661	0.0198181	0.0221063	0.00448513	0.0403585	0.164249	0.0117743	0.173202	0.067291	0.00997629	0.00912671	0.00290416	0.0944273	0.000488634	0.044385	1.16354	0.0533956	0.275204	0.0155019	0.00748167	0.00182352	0.0345985	0.0140952	0.00193427	0.142776	0.0851174	0.0119674	0.046554	0.00444731	0.0272623	0.28229	0.0234461	0.0123087	0.0530824	0.00216629	0.422224	0.00614783	0.00336286	0.11026	0.065447	0.00918108	0.0460177	0.143374	0.00532061	0.0711225	0.0116137	0.0228781	0.00133781	0.00271425	0.00394493	0.0846626	0.00416034	0.00382041	0.0324631	0.0971608	0.0152535	0.273296	0.00707991	0.010146	0.0146355	0.101356	0.247301	0.214265	0.081039	0.0064059	0.0293728	0.00129339	0.00617224	0.0172162	0.0491121	0.0215893	0.0681058	0.134846	0.0499674	0.013454	0.0142035	0.0494738	0.00314812	0.0117416	0.0654672	0.0038456	0.0272704	0.0322015	0.165397	0.0732135	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.09724717	0.240502	0.221357	0.269854	0.268287	2.001461	0.6648405	0.09452163	-3.51889	1.52313	2.319926
6180	-16848.5	-16870.8	22.2096	0.2002742	0.0516053	2.55656	0.0213384	0.00298338	0.0194725	0.020572	0.041057	0.071379	0.0146485	0.0222062	0.0262214	0.109493	0.00118599	0.00827876	0.00167408	0.00250128	0.011775	0.0684863	0.0914625	0.132313	0.0970615	0.0277225	0.0180107	0.0137259	0.0673582	0.00518806	0.06733	0.00561138	0.721592	0.256564	0.00234607	0.0283722	0.0157754	0.0756301	0.132228	0.0330748	0.018174	0.0429908	0.050272	0.0192773	0.21635	0.0492111	0.0608869	0.00140339	0.0295989	0.0985702	0.0153759	0.0109476	0.00281104	0.00800243	0.0365173	0.0834341	0.0325616	0.0026613	0.025251	0.00712722	0.00159065	0.0341364	0.0412663	0.0172699	0.870391	0.0142977	0.0497778	0.00165838	0.295127	0.00664415	0.00192291	0.150193	0.053111	0.0135292	0.0577899	0.0417986	1.88431	0.00334827	0.575477	0.0164555	0.376725	0.0164527	0.0190796	0.0263234	0.0935639	0.0108238	0.0152498	0.0170106	0.00345127	0.0310555	0.126388	0.00906019	0.133277	0.0517798	0.00767667	0.00702292	0.00223472	0.0726609	0.000375999	0.0341539	0.895331	0.0410874	0.211767	0.0119286	0.00575708	0.00140318	0.0266232	0.0108462	0.0014884	0.109865	0.0654971	0.00920881	0.0358229	0.00342217	0.0209781	0.21722	0.0180415	0.0094714	0.0408464	0.00166694	0.324898	0.0047307	0.00258769	0.0848444	0.0503609	0.00706476	0.0354102	0.110325	0.00409416	0.0547281	0.00893666	0.0176045	0.00102943	0.00208859	0.223895	0.0651471	0.00320135	0.00293977	0.02498	0.0747643	0.0117374	0.210299	0.00544793	0.00780724	0.0112619	0.0779927	0.190296	0.164875	0.0623588	0.00492928	0.0226021	0.00099525	0.00474949	0.0132477	0.0377913	0.0166132	0.0483357	0.103763	0.0384494	0.0103527	0.0109295	0.0380539	0.00242241	0.0099176	0.0489799	0.00295916	0.019767	0.0706564	0.131449	0.0649116	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.09111173	0.240502	0.221357	0.269854	0.268287	1.999599	0.6648405	0.06937123	-3.849406	1.53696	2.362246
6190	-16833.4	-16875.3	41.8429	0.2002742	0.048966	2.25562	0.0188265	0.109585	0.0171803	0.0181504	0.0362241	0.0629767	0.0129242	0.0195922	0.0231347	0.0966039	0.00104638	0.00730423	0.00147701	0.00220684	0.0103889	0.0604245	0.0806961	0.116738	0.085636	0.00285688	0.0158906	0.0121102	0.0594292	0.00457735	0.0594043	0.00495084	0.63665	0.226363	0.00206991	0.0250324	0.0139184	0.0667273	0.116663	0.0291814	0.0160347	0.0379302	0.0443543	0.0170081	0.190883	0.0434183	0.00275295	0.0590843	0.0261147	0.0869671	0.0135659	0.00965892	0.00248014	0.00706044	0.0322187	0.0736127	0.0287286	0.00234803	0.0222786	0.00628824	0.00140341	0.030118	0.0364087	0.015237	0.767934	0.0126147	0.0439183	0.00146316	0.260386	0.00586204	0.00169656	0.132513	0.0468591	0.0119366	0.0509872	0.0368783	1.6625	0.00295413	0.507735	0.0145184	0.33238	0.014516	0.0168336	0.0232248	0.0825501	0.00954965	0.0134547	0.0150082	0.003045	0.0273998	0.111511	0.00799368	0.117589	0.0456846	0.00677301	0.00619622	0.00197167	0.0641077	0.000331739	0.0301335	0.789938	0.0362509	0.186839	0.0105244	0.00507939	0.00123801	0.0234893	0.00956942	0.00131319	0.0969323	0.0577872	0.0081248	0.0316061	0.00301933	0.0185087	0.19165	0.0159178	0.00835648	0.0360382	0.00147072	0.286653	0.00417383	0.00228309	0.074857	0.0444327	0.00623314	0.0312419	0.0973385	0.00361222	0.0482858	0.00788469	0.0155322	0.000908254	0.00184273	0.19754	0.0574784	0.0028245	0.00259372	0.0220395	0.0659635	0.0103557	0.185544	0.00480663	0.00688822	0.00993621	0.0688118	0.167895	0.145467	0.0550183	0.00434904	0.0199415	0.000878095	0.0041904	0.0116882	0.0333427	0.0146589	0.0418249	0.0915489	0.0339234	0.00913407	0.00964294	0.0335393	0.00213725	0.00780992	0.035453	0.00261082	0.0172229	0.0154903	0.117346	0.0591586	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.08064143	0.240502	0.221357	0.269854	0.268287	2.000848	0.6648405	0.07643521	-3.975557	1.675855	2.808491
6200	-16814.7	-16889.4	74.7379	0.2002742	0.0524053	1.93534	0.0161534	0.0940249	0.0147409	0.0155732	0.0310806	0.00758166	0.0110891	0.0168103	0.0198498	0.0828871	0.000897805	0.00626711	0.00126729	0.00189349	0.00891377	0.0518449	0.0692381	0.100163	0.0734766	0.00245124	0.0136343	0.0103907	0.0509909	0.00392742	0.0509695	0.00424787	0.546252	0.194221	0.001776	0.0214781	0.0119421	0.0572528	0.100098	0.0250379	0.0137579	0.0325445	0.0380564	0.0145931	0.163779	0.0372533	0.00236206	0.050695	0.0224067	0.0746186	0.0116397	0.00828745	0.00212798	0.00605793	0.027644	0.0631605	0.0246495	0.00201463	0.0191153	0.00539538	0.00120414	0.0258416	0.031239	0.0130735	0.658895	0.0108235	0.0376824	0.00125541	0.223414	0.00502969	0.00145566	0.113698	0.0402056	0.0102417	0.0437476	0.031642	1.42644	0.00253468	0.435642	0.012457	0.285185	0.0124549	0.0144434	0.0199271	0.0708288	0.0081937	0.0115443	0.0128772	0.00261264	0.0235093	0.0956772	0.00685866	0.100892	0.0391979	0.00581132	0.00531642	0.00169171	0.0550051	0.000284635	0.0258548	0.0108345	0.0311036	0.16031	0.00903006	0.00435817	0.00106222	0.0201541	0.00821066	0.00112673	0.0831689	0.049582	0.00697116	0.0271183	0.00259062	0.0158806	0.164438	0.0136576	0.00716995	0.0309212	0.00126189	0.245951	0.00358119	0.00195891	0.0642281	0.0381237	0.0053481	0.0268059	0.0835175	0.00309932	0.0414297	0.00676514	0.0133268	0.000779291	0.00158108	0.169491	0.049317	0.00242345	0.00222544	0.0189101	0.0565974	0.00888533	0.159198	0.00412414	0.00591016	0.00852537	0.0590413	0.144056	0.124812	0.0472062	0.00373152	0.01711	0.000753415	0.00359541	0.0100286	0.0286084	0.0125784	0.036299	0.0739077	0.0291066	0.00783712	0.00827374	0.028775	0.00183378	0.000734171	0.027261	0.00224011	0.0146698	0.0279926	0.0800879	0.0539408	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.06485879	0.240502	0.221357	0.269854	0.268287	1.999517	0.6648405	0.07440018	-4.160427	1.767558	3.124261
6210	-16809.9	-16886.6	76.7175	0.2002742	0.0543607	1.87947	0.015687	0.0913105	0.0143153	0.0151236	0.0301833	0.00243049	0.0107689	0.016325	0.0192768	0.0804942	0.000871886	0.00608618	0.00123071	0.00183883	0.00865643	0.0503481	0.0672392	0.097271	0.0713554	0.00238047	0.0132407	0.00652746	0.0495188	0.00381404	0.0494981	0.00412524	0.530482	0.188614	0.00172473	0.020858	0.0115974	0.0555999	0.0972083	0.0243151	0.0133607	0.031605	0.0369578	0.0141718	0.159051	0.0361778	0.00229387	0.0492314	0.0217598	0.0724645	0.0113037	0.0080482	0.00206655	0.00588304	0.0268459	0.0181139	0.0239378	0.00195647	0.0185635	0.00523962	0.00116937	0.0250956	0.0303372	0.0126961	0.639873	0.010511	0.0365945	0.00121917	0.216964	0.00488449	0.00141364	0.110415	0.0390448	0.00994608	0.15829	0.0307285	1.38526	0.0024615	0.423065	0.0120973	0.276952	0.0120953	0.0140265	0.0193518	0.0687841	0.00795715	0.011211	0.0125054	0.00253722	0.0228306	0.0929151	0.00666066	0.0979796	0.0380662	0.00564355	0.00516294	0.00164287	0.0534171	0.000276418	0.0251084	0.0105217	0.0302057	0.155682	0.00876937	0.00423235	0.00103156	0.0195722	0.00797362	0.00109421	0.0807679	0.0481506	0.00676991	0.0263354	0.00251583	0.0154222	0.15969	0.0132633	0.00696296	0.0300285	0.00122546	0.23885	0.0034778	0.00190236	0.0623739	0.0370231	0.0051937	0.026032	0.0811064	0.00300985	0.0402337	0.00656984	0.0129421	0.000756794	0.196606	0.164598	0.0478933	0.00235349	0.00216119	0.0183642	0.0549635	0.00862882	0.154603	0.00400508	0.00573954	0.00827925	0.0573368	0.139897	0.121209	0.0458434	0.00362379	0.0166161	0.000731664	0.00349161	0.00973911	0.0277825	0.0122164	0.0361911	0.0717742	0.0282663	0.00761087	0.00803489	0.0279516	0.00178086	0.000422587	0.0390102	0.00217544	0.0143543	0.00778722	0.083152	0.0743163	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.06469624	0.240502	0.221357	0.269854	0.268287	2.000567	0.6648405	0.06656659	-4.047047	1.635539	2.674989
