Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
1410	-15846	-15980.5	134.478	0.808345	0.0511846	0.0286635	0.00256241	0.0781058	0.0177169	0.00091833	0.267671	0.0120831	0.0274893	0.0116898	0.002811	0.00722741	0.00947933	0.000623908	0.0285356	0.00144012	0.0153201	0.0203108	0.000844104	0.00226069	0.00490669	0.0171631	0.0337689	0.00706054	0.0120297	0.0145104	0.00439967	0.00310009	0.111992	0.0166507	0.0226038	0.0789191	0.0984897	0.00990268	0.00615515	0.0185467	0.0278534	0.00157958	0.00300293	0.0189702	0.00332354	0.00293713	0.0263564	0.0034195	0.0144539	0.00187525	0.000151012	0.0136691	0.0262485	0.0154146	0.00126026	0.0432604	0.125306	0.0236416	0.0153417	0.00608416	0.00496086	0.0323905	0.0141254	0.199571	0.00218861	0.0218676	0.00233685	0.0698053	0.00205079	0.0147201	0.0047942	0.00615789	0.0445535	0.00941352	0.1093	0.00122068	0.023668	0.00545752	0.0141671	0.0203783	0.0447952	0.0135638	0.00663931	0.00378813	0.0114856	0.00173467	0.00635434	0.0366212	0.00455749	0.00924367	0.00102996	0.163072	0.0076734	0.00272848	0.0887072	0.00269293	0.01609	0.0330492	0.0211906	0.0120158	0.0218519	0.0542359	0.00258048	0.0171098	0.0724568	0.105262	0.0416803	0.0232293	0.00371571	0.00336755	0.0209562	0.000660913	0.0134521	0.0319658	0.000882567	0.00139223	0.0135096	0.00641402	0.00232419	0.00595338	0.286194	0.00107208	0.0774084	0.0231242	0.00200581	0.00526663	0.0134884	0.0103388	0.0267178	0.106833	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.02783251	0.26312	0.232233	0.273232	0.231415	2.000897	0.7972981	0.04087058	-4.158061	1.386157	1.921432
1420	-15867.4	-15980.2	112.789	0.808345	0.0479207	0.0338831	0.00302903	0.0923289	0.0209431	0.00108556	0.316415	0.0142834	0.0324952	0.0138185	0.00332288	0.00854353	0.0112055	0.000737523	0.0337319	0.00170236	0.0181099	0.0240095	0.000997816	0.00267236	0.0058002	0.0202885	0.0399183	0.0160702	0.0142204	0.0171528	0.00520085	0.00366462	0.132385	0.0196829	0.02672	0.0932903	0.158333	0.011706	0.007276	0.0219241	0.0329256	0.00186722	0.00354977	0.0224247	0.00392876	0.00347199	0.0311559	0.0040422	0.017086	0.0119816	0.001665	0.0161582	0.0310284	0.0182216	0.00148975	0.0511381	0.148124	0.0279468	0.0181355	0.00719209	0.00586424	0.0382888	0.0166976	0.235913	0.00258716	0.0258497	0.00276239	0.0825169	0.00242424	0.0174007	0.00566723	0.00727925	0.0526667	0.0111277	0.129204	0.00144297	0.0242495	0.00645134	0.0167469	0.0240892	0.0529524	0.0160338	0.00784834	0.00447796	0.0135772	0.00205055	0.00751147	0.0432899	0.00538741	0.0109269	0.00121751	0.192768	0.00907073	0.0154907	0.104861	0.00318332	0.01902	0.0390674	0.0250494	0.0142039	0.0258311	0.0641123	0.00305039	0.0202255	0.0856513	0.124431	0.0492703	0.0274594	0.00439234	0.00398079	0.0247724	0.000781266	0.0159017	0.0377868	0.00104328	0.00164576	0.0159697	0.00758202	0.000377538	0.0070375	0.33831	0.0012673	0.0915046	0.0273352	0.00237107	0.00622569	0.0134879	0.00122985	0.0440185	0.164969	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.03363207	0.26312	0.232233	0.273232	0.231415	2.000598	0.7972981	0.02383959	-4.535811	1.264439	1.598807
1430	-15858.6	-15984.5	125.955	0.808345	0.056989	0.0323911	0.00289565	0.0882632	0.0200209	0.000393968	0.302481	0.0136544	0.0310643	0.01321	0.00317656	0.00816732	0.0107121	0.000705046	0.0322465	0.0016274	0.0173124	0.0229522	0.000953877	0.00255468	0.00554479	0.0193951	0.0381605	0.00981309	0.0135942	0.0163975	0.00497183	0.00350325	0.126556	0.0188161	0.0255434	0.0891823	0.151361	0.0111905	0.00695561	0.0209587	0.0314757	0.001785	0.00339346	0.0214373	0.00375576	0.0033191	0.0149865	0.0038642	0.0163336	0.011454	0.00159169	0.0154467	0.0296621	0.0174192	0.00142415	0.0488863	0.141601	0.0267161	0.0173369	0.00687538	0.00560601	0.0366028	0.0159623	0.225524	0.00247323	0.0247114	0.00264075	0.00309961	0.00231749	0.0166345	0.00541768	0.00695871	0.0503475	0.0106377	0.123515	0.00137943	0.0231817	0.00616725	0.0160094	0.0230285	0.0506207	0.0153278	0.00750273	0.00428077	0.0129793	0.00196026	0.0071807	0.0413836	0.00515018	0.0104458	0.0011639	0.184279	0.0086713	0.0148086	0.100243	0.00304314	0.0181825	0.0373471	0.0239464	0.0135784	0.0246937	0.0612892	0.00291607	0.0107178	0.0818796	0.118951	0.0471007	0.0262502	0.00419893	0.00380549	0.0236815	0.000746863	0.0152015	0.0361229	0.000997342	0.00157329	0.0152665	0.00724814	0.000360913	0.0067276	0.323412	0.0012115	0.0874752	0.0261315	0.00226666	0.00595154	0.0133761	0.00261442	0.0348717	0.186115	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.03158688	0.26312	0.232233	0.273232	0.231415	1.999464	0.7972981	0.02873619	-4.439282	1.33393	1.779368
1440	-15855.9	-15983.5	127.576	0.808345	0.0451709	0.0322046	0.00287898	0.0877552	0.0199057	0.0003917	0.30074	0.0135758	0.0308855	0.013134	0.00315828	0.00812031	0.0106504	0.000700988	0.0320609	0.00161803	0.0172128	0.0228201	0.000948387	0.00253998	0.00551288	0.0192834	0.0379408	0.00975661	0.0135159	0.0163031	0.00494321	0.00348308	0.125827	0.0187078	0.0253963	0.088669	0.15049	0.0111261	0.00691557	0.0208381	0.0312945	0.00177472	0.00337393	0.0213139	0.00373414	0.0033	0.0149002	0.00384196	0.0162396	0.0113881	0.00158252	0.0153578	0.0294914	0.017319	0.00141595	0.0486049	0.140786	0.0265624	0.0172371	0.00683581	0.00557374	0.0363921	0.0158705	0.224226	0.002459	0.0245692	0.00262555	0.00308177	0.00230415	0.0165387	0.00538649	0.00691866	0.0500578	0.0105765	0.122804	0.00137149	0.00786544	0.00613176	0.0159173	0.0228959	0.0503293	0.0152396	0.00745955	0.00425613	0.0129046	0.00194898	0.00713938	0.0411454	0.00512054	0.0103857	0.0011572	0.183219	0.0086214	0.0147233	0.0996664	0.00302563	0.0180778	0.0371321	0.0238085	0.0135003	0.0245515	0.0609364	0.00289928	0.0106561	0.0814083	0.118267	0.0468296	0.0260991	0.00417476	0.00378359	0.0235452	0.000742564	0.015114	0.035915	0.000991602	0.00156423	0.0151786	0.00720642	0.000358836	0.00668888	0.321551	0.00120453	0.0869717	0.0259811	0.00225361	0.00591729	0.0134851	0.0139013	0.0256387	0.172751	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.03111531	0.26312	0.232233	0.273232	0.231415	1.999497	0.7972981	0.0365608	-4.442792	1.505997	2.268026
1450	-15888.4	-15981.1	92.6576	0.808345	0.044575	0.0425403	0.00380295	0.115919	0.0262941	0.000517411	0.397259	0.0179328	0.0407978	0.0173491	0.00417188	0.0107264	0.0140686	0.000925961	0.0423505	0.00213732	0.022737	0.0301439	0.00125276	0.00335515	0.00728216	0.0254722	0.0501175	0.0128879	0.0178537	0.0215353	0.00652967	0.00460094	0.16621	0.0247119	0.033547	0.117126	0.198788	0.00986126	0.00913504	0.0275258	0.0413381	0.0023443	0.00445674	0.0281543	0.00493257	0.00435909	0.0196823	0.00507499	0.0214515	0.015043	0.0153038	0.0202867	0.0389562	0.0228773	0.00187039	0.064204	0.18597	0.0350872	0.0227691	0.00902968	0.00736256	0.0480717	0.0209639	0.296189	0.00324818	0.0324544	0.00346819	0.00407083	0.0284383	0.0218466	0.00711522	0.00475789	0.0661232	0.0139709	0.162216	0.00181165	0.0103898	0.00809966	0.0142168	0.0302441	0.0664819	0.0201305	0.0098536	0.00562208	0.0170462	0.00257447	0.00943067	0.0543505	0.00676391	0.0137188	0.00152859	0.242021	0.0113883	0.0194486	0.131653	0.00399666	0.0238797	0.0282374	0.0314496	0.017833	0.032431	0.0804932	0.00382977	0.014076	0.107535	0.156223	0.061859	0.0344753	0.0055146	0.00499788	0.0311018	0.00098088	0.0199646	0.0474414	0.00130984	0.00206625	0.02005	0.00951923	0.000474	0.00883559	0.424748	0.0015911	0.114884	0.0343194	0.00297688	0.00781637	0.018495	0.0105432	0.0311973	0.14707	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.04027396	0.26312	0.232233	0.273232	0.231415	1.999077	0.7972981	0.0505515	-3.923975	1.370556	1.878425
1460	-15871.8	-15979.9	108.078	0.808345	0.0468785	0.0359826	0.00401576	0.0980498	0.0222408	0.00043765	0.33602	0.0151684	0.0345086	0.0146747	0.00352877	0.0090729	0.0118998	0.000783221	0.035822	0.00180785	0.019232	0.0254971	0.00105964	0.00283794	0.00615959	0.0215456	0.0423917	0.0109012	0.0151015	0.0182156	0.0055231	0.00389169	0.140588	0.0209024	0.0283756	0.0990708	0.168144	0.00834111	0.00772684	0.0232826	0.0349657	0.00198292	0.00376972	0.0232559	0.0041722	0.00368712	0.0166482	0.00429266	0.0181446	0.012724	0.0129446	0.0171594	0.032951	0.0193507	0.00158206	0.0543067	0.157302	0.0296784	0.0192592	0.00763772	0.0062276	0.0406613	0.0177322	0.25053	0.00274746	0.0274514	0.00293356	0.0034433	0.0240545	0.0184789	0.00601838	0.00402444	0.0559301	0.0118172	0.13721	0.00153238	0.00878814	0.00685107	0.0120252	0.0255819	0.0562335	0.0170273	0.00833463	0.00475542	0.0144185	0.00217761	0.0079769	0.0459722	0.00572123	0.011604	0.00129295	0.204712	0.00963277	0.0164505	0.111358	0.00338056	0.0201986	0.0238845	0.0266015	0.015084	0.0274317	0.0680849	0.0032394	0.0119062	0.0909584	0.132141	0.0523232	0.0291608	0.0046645	0.00422744	0.0263073	0.000829675	0.016887	0.140816	0.00110793	0.00174773	0.0131592	0.00612679	0.000400931	0.00747355	0.359272	0.00134583	0.0971744	0.0290289	0.00251798	0.00661145	0.015159	0.0622181	0.0376506	0.119032	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.03535996	0.26312	0.232233	0.273232	0.231415	1.998458	0.7972981	0.04993668	-4.115401	1.495594	2.236802
1470	-15885.8	-15980.5	94.6845	0.808345	0.0445605	0.00410839	0.00468112	0.114295	0.0259258	0.000510163	0.391694	0.0176816	0.0402262	0.0171061	0.00411344	0.0105762	0.0138715	0.00091299	0.0417572	0.00210738	0.0224185	0.0297216	0.00123521	0.00330815	0.00718015	0.0251154	0.0494154	0.0127073	0.0176036	0.0212337	0.0064382	0.016134	0.163882	0.0243657	0.033077	0.115485	0.196003	0.00972312	0.00900707	0.0271402	0.040759	0.00231146	0.00439431	0.0234802	0.00486347	0.00429802	0.0194066	0.0050039	0.021151	0.0148322	0.0150894	0.0200025	0.0384105	0.0342078	0.00184418	0.0633046	0.183365	0.0345957	0.0224502	0.00890318	0.00725943	0.0473982	0.0206702	0.29204	0.00320268	0.0319997	0.00341961	0.0040138	0.02804	0.0215406	0.00701555	0.00469124	0.0651969	0.0137752	0.159944	0.00178628	0.0102442	0.0079862	0.0140176	0.0298204	0.0655505	0.0198485	0.00971556	0.00554333	0.0168074	0.00253841	0.00929856	0.0535892	0.00666915	0.0135266	0.00150717	0.23863	0.0112288	0.0191761	0.0387925	0.00394068	0.0235452	0.0278419	0.031009	0.0175832	0.0319767	0.0793656	0.00377612	0.0138788	0.106029	0.154035	0.0609924	0.0339924	0.00543734	0.00492787	0.0306661	0.0111176	0.0196849	0.164147	0.00129149	0.00203731	0.0153394	0.00714191	0.00046736	0.00871182	0.418798	0.00156881	0.113275	0.0338386	0.00293518	0.00770687	0.0141987	0.150346	0.0483235	0.0202094	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.04003662	0.26312	0.232233	0.273232	0.231415	1.99874	0.7972981	0.04555678	-4.013658	1.360045	1.849723
1480	-15870.4	-15980.2	109.799	0.808345	0.0437092	0.00373348	0.00425393	0.103865	0.0235599	0.000463607	0.0579006	0.0160681	0.0365553	0.015545	0.00373806	0.00961101	0.0126056	0.000829673	0.0379466	0.00191507	0.0203727	0.0270093	0.00112249	0.00300626	0.00652491	0.0228234	0.0449059	0.0115477	0.0159971	0.0192959	0.00585067	0.0146617	0.148926	0.0221421	0.0300585	0.104947	0.178116	0.00883582	0.00818511	0.0246634	0.0370395	0.00210052	0.0039933	0.0213375	0.00441964	0.0039058	0.0176356	0.00454726	0.0192208	0.0134787	0.0137124	0.0181771	0.0349053	0.0310861	0.00167589	0.0575276	0.166631	0.0314386	0.0204014	0.00809071	0.00659695	0.0430728	0.0187839	0.265389	0.00291041	0.0290795	0.00310754	0.00364752	0.0254811	0.0195748	0.00637533	0.00426313	0.0592472	0.0125181	0.145348	0.00162327	0.00930936	0.00286545	0.0127384	0.0270991	0.0595686	0.0180372	0.00882895	0.00503746	0.0152736	0.00230676	0.00845	0.0486988	0.00606055	0.0122922	0.00136963	0.216854	0.0102041	0.0174262	0.0352524	0.00358106	0.0213965	0.0253011	0.0281792	0.0159786	0.0290586	0.0721229	0.00343153	0.0126123	0.096353	0.139978	0.0554265	0.0308903	0.00494115	0.00447817	0.0278676	0.010103	0.0178885	0.149168	0.00117364	0.00185139	0.0139396	0.00649016	0.00042471	0.0079168	0.38058	0.00142565	0.102938	0.0307506	0.00266732	0.00700357	0.0132326	0.109553	0.0422788	0.0668936	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.03416812	0.26312	0.232233	0.273232	0.231415	2.000307	0.7972981	0.0291793	-4.306283	1.242568	1.543975
1490	-15836.7	-15981.6	144.856	0.808345	0.0365166	0.00284197	0.00323815	0.0790633	0.0179341	0.000352903	0.0440746	0.0122312	0.0032074	0.0118331	0.00284546	0.00731602	0.00959555	0.000631557	0.0288854	0.0364398	0.0155079	0.0205598	0.000854452	0.0022884	0.00496685	0.0173735	0.0341829	0.0233471	0.0121772	0.0146883	0.0044536	0.0111607	0.113365	0.0168549	0.0228809	0.0798866	0.135584	0.00672593	0.00623061	0.0187741	0.0281949	0.00159894	0.00303975	0.0162424	0.00336429	0.00297314	0.0134244	0.00346143	0.0153562	0.0102602	0.010438	0.0138366	0.0265703	0.0236631	0.00127571	0.0437907	0.126842	0.0239315	0.00526431	0.00615875	0.00502168	0.0327876	0.0142985	0.202017	0.00221544	0.0221357	0.0023655	0.00277653	0.0193965	0.0149006	0.00485298	0.00324515	0.0450997	0.00122767	0.11064	0.00123565	0.0070864	0.00218122	0.00969665	0.0206282	0.0453444	0.0137301	0.00672071	0.00383458	0.0116265	0.00175594	0.00643224	0.0370701	0.00461336	0.00935699	0.00104258	0.165072	0.00776747	0.013265	0.0268346	0.00272595	0.0162873	0.0192595	0.0214504	0.0121631	0.0221198	0.0549009	0.00261212	0.00960064	0.0733451	0.106553	0.0421913	0.0235141	0.00376126	0.00340884	0.0212132	0.00769056	0.013617	0.113548	0.000893387	0.0014093	0.010611	0.00494039	0.000323295	0.00602637	0.289702	0.00108522	0.0783574	0.0234077	0.0020304	0.0053312	0.00778606	0.174219	0.0310996	0.00642625	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.02643209	0.26312	0.232233	0.273232	0.231415	2.000584	0.7972981	0.03628933	-4.433354	1.494739	2.234244
1500	-15842.6	-15982.4	139.77	0.808345	0.0434267	0.00306993	0.00349788	0.0854051	0.0193726	0.00038121	0.0476099	0.0132123	0.00346467	0.0127822	0.0030737	0.00790285	0.0103652	0.000682215	0.0312023	0.0393627	0.0167518	0.022209	0.000922989	0.00247196	0.00536524	0.018767	0.0369248	0.0252199	0.013154	0.0158665	0.00481083	0.0120559	0.122458	0.0182068	0.0247162	0.0862944	0.14646	0.00726543	0.00673037	0.02028	0.0304565	0.0017272	0.00328357	0.0175452	0.00363414	0.00321162	0.0145012	0.00373907	0.016588	0.0110831	0.0112753	0.0149465	0.0287016	0.0255612	0.00137803	0.0473032	0.137016	0.025851	0.00568657	0.00665275	0.00542448	0.0354175	0.0154455	0.218221	0.00239315	0.0239112	0.00255524	0.00299924	0.0209524	0.0160958	0.00524224	0.00350544	0.0487172	0.00132614	0.119515	0.00133476	0.00765481	0.00235618	0.0104744	0.0222828	0.0489815	0.0148314	0.00725979	0.00414215	0.012559	0.00189678	0.00235679	0.0400436	0.00498341	0.0101075	0.00112621	0.178312	0.00839051	0.014329	0.028987	0.0029446	0.0175937	0.0035069	0.0231709	0.0131387	0.023894	0.0593045	0.00282164	0.0103707	0.00725112	0.1151	0.0455755	0.0254002	0.00406296	0.00368227	0.0229147	0.00830744	0.0147092	0.122656	0.000965047	0.00825345	0.0114621	0.00533667	0.000349226	0.00650975	0.31294	0.00117227	0.0846426	0.0252853	0.000865237	0.00575883	0.0154179	0.103683	0.0343813	0.0211088	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.02738533	0.26312	0.232233	0.273232	0.231415	1.998709	0.7972981	0.02598763	-4.511494	1.312524	1.722719
1510	-15843.5	-15982.6	139.131	0.808345	0.0380485	0.00292379	0.00333138	0.0813396	0.0184504	0.000363064	0.0453436	0.0125834	0.00329975	0.0121738	0.00292738	0.00752665	0.00987181	0.00064974	0.029717	0.0374889	0.0159544	0.0211518	0.000879053	0.00235429	0.0422875	0.0178737	0.0351671	0.0240193	0.0125278	0.0151112	0.00458183	0.011482	0.116628	0.0173401	0.0235397	0.0821866	0.139488	0.00691958	0.00640999	0.0193146	0.0290067	0.00164498	0.00312727	0.01671	0.00346115	0.00305874	0.0138109	0.00356108	0.0157983	0.0105555	0.0107385	0.014235	0.0273353	0.0243444	0.00131244	0.0450515	0.130494	0.0246205	0.00541587	0.00633606	0.00516626	0.0337315	0.0172686	0.207834	0.00227923	0.022773	0.00243361	0.00285647	0.019955	0.0153296	0.0049927	0.00333858	0.0463982	0.00126301	0.113826	0.00127122	0.00166522	0.00224402	0.00997582	0.0212221	0.0466499	0.0141254	0.0069142	0.00394498	0.0119612	0.00180649	0.0022446	0.0381374	0.00474619	0.00962639	0.0010726	0.169824	0.00799111	0.0136469	0.0276072	0.00280443	0.0167562	0.00333996	0.0220679	0.0125133	0.0227566	0.0564815	0.00268733	0.00987705	0.00690595	0.109621	0.043406	0.0241911	0.00386955	0.00350698	0.0218239	0.00791198	0.014009	0.116818	0.0215519	0.00786057	0.0109165	0.00508263	0.000332602	0.00619987	0.298043	0.00111647	0.0806134	0.0240817	0.00082405	0.00548469	0.0116874	0.127846	0.0347399	0.0213671	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.02672294	0.26312	0.232233	0.273232	0.231415	2.001199	0.7972981	0.02085654	-4.794595	1.359784	1.849014
1520	-15854.7	-15980.7	126.004	0.808345	0.0526885	0.00329031	0.00374899	0.0915363	0.0337179	0.000408577	0.0510278	0.0141608	0.0037134	0.0136999	0.00329436	0.00847018	0.0111093	0.000731191	0.0334423	0.0421885	0.0179544	0.0238033	0.00098925	0.00264942	0.0475887	0.0201143	0.0395756	0.0270304	0.0140983	0.0170055	0.0051562	0.0129214	0.131249	0.0195139	0.0264906	0.0924894	0.156974	0.00372585	0.00721354	0.0217359	0.0326429	0.00185119	0.0035193	0.0188047	0.00389503	0.00344218	0.0155422	0.0040075	0.0177788	0.0118788	0.0120847	0.0160195	0.030762	0.0273962	0.00147696	0.0506991	0.146852	0.0277068	0.0060948	0.00713034	0.0058139	0.0379601	0.0194334	0.233887	0.00256495	0.0256278	0.00273868	0.00321456	0.0224565	0.0172513	0.00561858	0.0037571	0.0522146	0.00142134	0.128095	0.00143058	0.00187397	0.00252532	0.0112264	0.0238824	0.0524978	0.0158962	0.00778096	0.00443951	0.0134606	0.00203295	0.00252598	0.0429183	0.00534116	0.0108331	0.00120706	0.191113	0.00899286	0.0153577	0.031068	0.00315599	0.0188568	0.00375865	0.0248344	0.0140819	0.0256094	0.0635619	0.0030242	0.0111152	0.00777167	0.123362	0.0488474	0.0272237	0.00435464	0.00394661	0.0245597	0.00890382	0.0157652	0.131462	0.0242537	0.00884596	0.012285	0.000439863	0.000374297	0.00697708	0.335405	0.00125642	0.090719	0.0271005	0.000927352	0.00617225	0.0122885	0.0651845	0.0464268	0.0811357	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.03005983	0.26312	0.232233	0.273232	0.231415	2.000676	0.7972981	0.03271191	-4.344647	1.359876	1.849263
1530	-15845.8	-15979.5	133.787	0.808345	0.0443053	0.00312623	0.00356204	0.0869716	0.0320364	0.000388202	0.0484832	0.0134546	0.00352822	0.0130167	0.00313007	0.0080478	0.0105553	0.000694728	0.0317746	0.0400847	0.0170591	0.0226163	0.000939918	0.0025173	0.0452155	0.0191112	0.037602	0.0256824	0.0133952	0.0161575	0.00489907	0.012277	0.124704	0.0185408	0.0251696	0.0878772	0.149146	0.00354005	0.00685382	0.020652	0.0310151	0.00175888	0.0033438	0.017867	0.0037008	0.00327053	0.0147672	0.00380765	0.0168922	0.0112864	0.0114821	0.0152206	0.029228	0.02603	0.00140331	0.0481709	0.139529	0.0263252	0.0230503	0.00677477	0.00552397	0.0360671	0.0184643	0.0245054	0.00243704	0.0243498	0.00260211	0.00305425	0.0404068	0.016391	0.00533839	0.00356974	0.0496108	0.00135046	0.121707	0.00135924	0.00178052	0.00239939	0.0106665	0.0226915	0.0498799	0.0151035	0.00739294	0.00421813	0.0127894	0.00193157	0.00240002	0.040778	0.00507481	0.0102929	0.00114687	0.181583	0.00854441	0.0145918	0.0295187	0.00299861	0.0099179	0.00357122	0.0235959	0.0133797	0.0243323	0.0603923	0.00287339	0.0105609	0.00738411	0.117211	0.0464115	0.0258661	0.00413748	0.0037498	0.023335	0.00845981	0.014979	0.124906	0.0230442	0.00840483	0.0116724	0.000417928	0.000355632	0.00662915	0.318679	0.00119377	0.0861951	0.0257491	0.000881107	0.00586445	0.0130343	0.0232716	0.0427252	0.119036	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.02719663	0.26312	0.232233	0.273232	0.231415	2.000914	0.7972981	0.03101906	-4.631126	1.521823	2.315945
1540	-15854.5	-15979.8	125.299	0.808345	0.0459407	0.00357409	0.00407233	0.0994309	0.0366259	0.000443815	0.0554287	0.0153821	0.00403366	0.00635216	0.00357848	0.0092007	0.0120675	0.000794253	0.0363266	0.0458271	0.0195029	0.0258563	0.00107457	0.00287792	0.051693	0.0218491	0.0429888	0.0293616	0.0153142	0.0184722	0.0056009	0.0140358	0.142568	0.0211969	0.0287753	0.100466	0.00623095	0.00404719	0.00783568	0.0236105	0.0354582	0.00201085	0.00382282	0.0204266	0.00423096	0.00373906	0.0168827	0.00435313	0.0193121	0.0129033	0.013127	0.0174011	0.0334151	0.029759	0.00160434	0.0550717	0.159518	0.0300964	0.0263524	0.00774531	0.00631532	0.041234	0.0211094	0.028016	0.00278616	0.0278381	0.00297488	0.0034918	0.0461954	0.0187392	0.00610316	0.00408113	0.0567179	0.00154393	0.139143	0.00155397	0.0020356	0.00274312	0.0121946	0.0259422	0.0570256	0.0172672	0.00845203	0.0048224	0.0146216	0.00220828	0.00274384	0.0466198	0.00580182	0.0117675	0.00131116	0.207596	0.00976846	0.0358615	0.0337475	0.00342818	0.0113387	0.00408282	0.0269762	0.0152965	0.0278181	0.0690439	0.00328503	0.0120739	0.00844194	0.134002	0.0530602	0.0295716	0.00473021	0.00428699	0.0266779	0.00967174	0.0171249	0.1428	0.0263455	0.00960889	0.0133445	0.000477799	0.000406579	0.00757883	0.364333	0.00136479	0.0985432	0.0294378	0.00100733	0.00670458	0.0136681	0.00951087	0.00695399	0.137414	0.644492	0.2027019	0.1638531	0.0890956	0.165834	0.1022	0.119126	0.408537	0.115208	0.02936865	0.26312	0.232233	0.273232	0.231415	1.999003	0.7972981	0.04324669	-4.140328	1.413855	1.998987
