Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
2250	-14432.6	-14402.3	-30.3101	0.1340699	0.00853945	0.213031	0.0204202	0.0961438	0.235959	0.79717	0.649665	0.0775174	0.0120352	0.0284014	0.0979506	0.423844	0.0130833	0.0175987	0.0501977	0.0926033	0.00665344	0.0043973	0.0812081	0.0239876	0.188426	0.802592	0.14922	0.109386	0.0161278	0.242886	0.0796693	0.0300527	0.0107404	0.0160973	0.209553	0.298397	0.0426219	0.00769609	0.063689	0.316918	0.0632994	0.00870209	0.149162	0.00647227	0.0062501	0.0578257	0.0250333	0.0417973	0.0390368	0.0615555	0.00834142	0.0444372	0.302259	0.140274	1.0348	0.0395977	0.0389695	0.0166388	0.0529222	0.0195328	0.144705	0.0919111	0.0354537	0.0296156	0.0810625	0.0854198	0.162024	0.315009	0.183204	0.036416	0.548386	0.0341788	0.207384	0.0160509	0.119305	0.0706022	0.001085	0.0390135	0.0157346	0.634442	0.158504	0.0735099	0.2002	0.018393	0.0493829	0.0116738	0.0333132	0.0151488	0.0624824	0.0572186	0.205064	0.364463	0.0306963	0.0862575	0.0447791	0.302224	0.0230754	0.0498651	0.0115781	0.0859346	0.0377283	0.0807207	0.114854	0.0427962	0.128905	0.00725668	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1258668	0.272742	0.2559	0.266745	0.204613	1.999795	0.6841468	0.1111962	-3.103088	1.346572	1.813257
2260	-14462.8	-14400.3	-62.5745	0.1340699	0.00753097	0.29113	0.0279064	0.131391	0.322463	0.908258	0.659448	0.00938799	0.0149488	0.0388135	0.133859	0.488517	0.0178797	0.0240505	0.0686004	0.126552	0.00909263	0.00600937	0.110979	0.0333164	0.257503	1.09683	0.302495	0.149488	0.0181317	0.330705	0.108876	0.0410702	0.0493834	0.0903238	0.286376	0.407791	0.0173604	0.0105175	0.0870378	0.433102	0.691924	0.602275	0.203845	0.00884504	0.00854142	0.0788282	0.0342106	0.0571204	0.0533479	0.0841221	0.0113994	0.0607281	0.413069	0.1917	1.41417	0.0541144	0.0532559	0.0337349	0.0723238	0.0266936	0.0726728	0.125606	0.0484512	0.0404729	0.0592937	0.116735	0.221423	0.430493	0.128557	0.0497663	0.742424	0.107415	0.283412	0.0191025	0.106285	0.0753767	0.00148277	0.13306	0.0215029	0.277154	0.216612	0.100436	0.273594	0.0255819	0.0656187	0.0159535	0.0436682	0.0156763	0.0469143	0.0781952	0.280242	0.498078	0.0396084	0.106256	0.0611954	0.41302	0.031535	0.068137	0.0158227	0.0611958	0.0340344	0.110313	0.053635	0.0635132	0.135024	0.0154108	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1686405	0.272742	0.2559	0.266745	0.204613	1.998499	0.6841468	0.2522427	-2.345056	1.391181	1.935385
2270	-14464	-14397.4	-66.6809	0.1340699	0.00672047	0.31468	0.260313	0.142019	0.348548	1.04904	0.783753	0.0101474	0.0164422	0.0419533	0.144687	0.426745	0.0193261	0.025996	0.0741497	0.136789	0.00982815	0.00649548	0.119957	0.0355836	0.278333	0.737846	0.326964	0.16158	0.0315466	0.356463	0.117684	0.0443924	0.154349	0.123795	0.309541	0.440778	0.00398724	0.0113683	0.0940785	0.468136	0.170172	0.00309737	0.220335	0.00956053	0.00923236	0.0850824	0.0369779	0.061741	0.0576633	0.0909269	0.0123215	0.0656405	0.446484	0.207207	1.52856	0.0584919	0.0575639	0.0364638	0.0781743	0.122707	0.0469267	0.135767	0.0523706	0.0437469	0.0701949	0.126178	0.239334	0.465317	0.0120916	0.053792	0.80502	0.236247	0.306338	0.0131302	0.153499	0.0850777	0.00160271	0.0894195	0.0232424	0.349321	0.234135	0.108582	0.295726	0.125349	0.0766862	0.017244	0.0376403	0.0243034	0.0953833	0.0845206	0.302911	0.538369	0.0415459	0.145284	0.0661457	0.446431	0.034086	0.0742607	0.0171026	0.0178532	0.0163935	0.119237	0.165833	0.0558629	0.0929025	0.0143799	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.172051	0.272742	0.2559	0.266745	0.204613	1.999923	0.6841468	0.2038491	-2.572692	1.401654	1.964634
2280	-14432	-14390.8	-41.2632	0.1340699	0.00438219	0.248316	0.205415	0.112068	0.275041	0.741697	0.431741	0.00800738	0.0264861	0.0331056	0.114174	0.261499	0.0152503	0.0205136	0.058512	0.107941	0.00775546	0.00512563	0.0946587	0.0282176	0.219635	0.582239	0.25801	0.127504	0.0774035	0.277939	0.092865	0.0350303	0.0440966	0.356385	0.244261	0.347821	0.0971478	0.0089708	0.0742379	0.369409	0.0383051	0.018842	0.173868	0.00754427	0.00728531	0.0670053	0.0291795	0.0487202	0.0455025	0.071751	0.00972301	0.0517974	0.352323	0.163508	1.2062	0.0461563	0.0454241	0.0287738	0.0616878	0.0968286	0.057826	0.107134	0.0413259	0.166996	0.0700853	0.099568	0.0402015	0.367184	0.017092	0.0424476	0.631637	0.0532289	0.241733	0.0155086	0.0403746	0.0639726	0.00126471	0.074986	0.0183407	0.78102	0.184757	0.0856629	0.233359	0.0985129	0.0623658	0.0136074	0.0288735	0.0211499	0.0552701	0.0666957	0.239029	0.42483	0.0306348	0.0985009	0.052196	0.352281	0.0268974	0.0106546	0.0134958	0.088126	0.0213457	0.0940906	0.00191276	0.0511146	0.062847	0.0153543	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1367527	0.272742	0.2559	0.266745	0.204613	2.000524	0.6841468	0.1437211	-2.74877	1.27192	1.617779
2290	-14455.4	-14390.7	-64.6133	0.1340699	0.0189613	0.308327	0.255058	0.139152	0.341511	0.897133	0.5826	0.00994253	0.03492	0.0411063	0.141767	0.386186	0.0189359	0.0254711	0.0726527	0.134028	0.00962973	0.00636435	0.117535	0.0339491	0.272714	0.72295	0.320363	0.158318	0.0279444	0.345109	0.115308	0.0434962	0.0100943	0.407761	0.303292	0.43188	0.0434301	0.0111388	0.0921791	0.458685	0.00638356	0.00308	0.215887	0.00936751	0.00904597	0.0831986	0.0362313	0.0522279	0.298676	0.0890912	0.0120728	0.0643153	0.437469	0.203023	1.4977	0.057311	0.0564018	0.0357277	0.076596	0.120229	0.0530388	0.133026	0.0513133	0.207354	0.0584125	0.488707	0.0499171	0.455922	0.014057	0.052706	0.797029	0.0205075	0.300154	0.0297355	0.101746	0.20931	0.00157036	0.0709605	0.0227731	0.183206	0.229408	0.106255	0.289755	0.124	0.0805163	0.0168959	0.0418113	0.029719	0.0594378	0.0828142	0.296796	0.337229	0.0384604	0.163309	0.0648102	0.437417	0.0333978	0.0132295	0.0167574	0.0140811	0.033105	0.11683	0.000855567	0.0921454	0.104561	0.0237154	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1652224	0.272742	0.2559	0.266745	0.204613	1.998388	0.6841468	0.1574229	-2.762518	1.351812	1.827397
2300	-14463.1	-14394.6	-68.5332	0.1340699	0.0324533	0.337305	0.279029	0.15223	0.373608	0.898523	0.653027	0.010877	0.040371	0.0449696	0.15509	0.444448	0.0207156	0.027865	0.0794809	0.146624	0.0105348	0.0069625	0.128581	0.0377662	0.298345	0.790896	0.350472	0.173197	0.0142656	0.380333	0.126145	0.0475842	0.0437669	0.0288761	0.331797	0.47247	0.0180011	0.0121857	0.100843	0.501794	0.0188009	0.0885424	0.236177	0.0102479	0.00989615	0.0908732	0.0396365	0.0571365	0.326747	0.0974644	0.0132074	0.919904	0.478585	0.222104	1.63846	0.0626974	0.0617027	0.0390855	0.0837949	0.131529	0.0405403	0.145528	0.0561359	0.226842	0.0529382	0.534638	0.0546086	0.110684	0.0328299	0.0576595	0.481394	0.0403636	0.328363	0.0320375	0.100469	0.0939916	0.00171795	0.0779497	0.0249134	0.52861	0.250969	0.116351	0.316988	0.134854	0.0847205	0.0184839	0.0368057	0.0336098	0.0287658	0.0905975	0.32469	0.0368168	0.0426263	0.195658	0.0709013	0.478528	0.0365367	0.0142174	0.0183323	0.400204	0.0120232	0.12781	0.0296311	0.0810894	0.0774643	0.0124925	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1793276	0.272742	0.2559	0.266745	0.204613	1.999478	0.6841468	0.1973819	-2.625487	1.416243	2.005745
2310	-14459.2	-14392	-67.2188	0.1340699	0.0179336	0.368831	0.305109	0.166458	0.408527	0.756827	0.453094	0.0118936	0.0461564	0.0491727	0.169586	0.624551	0.0226518	0.0304694	0.0869096	0.160328	0.0115194	0.00761325	0.140599	0.0403501	0.32623	0.864817	0.04442	0.189385	0.0135411	0.422235	0.137935	0.0520316	0.0103609	0.0613456	0.362808	0.516629	0.0110007	0.0133246	0.110268	0.548695	0.0279935	0.0951911	0.258251	0.0112057	0.0108211	0.0994871	0.00661301	0.0624768	0.357286	0.106574	0.0144419	0.0815857	0.523316	0.242863	1.7916	0.0685574	0.0674697	0.0427387	0.0916267	0.143823	0.0316723	0.15913	0.0613827	0.248044	0.0577218	0.112726	0.0597125	0.121029	0.00743986	0.0630487	0.526388	0.0196567	0.359054	0.0954038	0.0776735	0.0742403	0.00187851	0.0596295	0.027242	0.689642	0.274425	0.12713	0.346615	0.145466	0.100898	0.0202114	0.0367204	0.0332264	0.0473464	0.0990652	0.355037	0.0402579	0.0493994	0.162631	0.0775281	0.523254	0.0399516	0.0155137	0.0200457	0.124244	0.0134063	0.139756	0.301937	0.0894318	0.0790199	0.015149	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1744893	0.272742	0.2559	0.266745	0.204613	1.99795	0.6841468	0.1983566	-2.462777	1.300068	1.690176
2320	-14467.5	-14396.9	-70.628	0.1340699	0.0168685	0.359206	0.297147	0.162114	0.397866	0.538235	0.393416	0.0115832	0.0437049	0.0478895	0.165161	0.730428	0.0220606	0.0296743	0.0846417	0.156145	0.0112188	0.00741458	0.13693	0.0374236	0.317717	0.842249	0.0432608	0.184443	0.0285786	0.414062	0.134336	0.0506738	0.178926	0.0206061	0.353341	0.503147	0.347915	0.0129769	0.10739	0.534376	0.0594363	0.0529297	0.251512	0.0109133	0.0105387	0.0965652	0.00644048	0.0608464	0.347963	0.364533	0.014065	0.0794567	0.50966	0.236526	1.74485	0.0667683	0.0657091	0.0416234	0.0892357	0.140069	0.0335333	0.154977	0.0597809	0.241571	0.0809275	0.109784	0.0805761	0.117871	0.145934	0.0614034	0.508113	0.00965092	0.349684	0.0533789	0.0682032	0.0864093	0.00182949	0.0582446	0.0265311	1.23752	0.267264	0.123909	0.33757	0.144783	0.104838	0.019684	0.0439716	0.0260068	0.0653594	0.09648	0.345772	0.0576152	0.0532587	0.145103	0.0755051	0.708465	0.038909	0.015626	0.0195226	0.012839	0.0139521	0.136109	0.0929021	0.0558367	0.118994	0.0236086	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1823782	0.272742	0.2559	0.266745	0.204613	1.999701	0.6841468	0.2049348	-2.312858	1.206478	1.45559
2330	-14449.8	-14393.6	-56.1756	0.1340699	0.0597687	0.30531	0.252562	0.13779	0.33817	0.381184	0.277304	0.00984526	0.0367641	0.0407041	0.140379	0.923696	0.0187506	0.0252219	0.0719419	0.132716	0.00953552	0.00630208	0.116385	0.0313978	0.270046	0.715877	0.0367699	0.156769	0.0311243	0.341892	0.11418	0.0430707	0.0192867	0.0250679	0.300325	0.427654	0.0210515	0.0110298	0.0912773	0.454197	0.0374594	0.0586338	0.213774	0.00927587	0.00895747	0.0824838	0.00547412	0.0517169	0.295754	0.309838	0.0119547	0.0675349	0.43319	0.201037	1.48305	0.0567503	0.05585	0.0353781	0.0758466	0.119053	0.0295608	0.131724	0.0508112	0.205325	0.0416064	0.0933121	0.0684863	0.100185	0.0798249	0.0521903	0.447495	0.000440611	0.297217	0.0633822	0.0896358	0.080758	0.00155499	0.0968716	0.0225503	0.629935	0.227163	0.105218	0.28692	0.119088	0.0867402	0.0167306	0.0380644	0.0313301	0.0296661	0.082004	0.293892	0.0489705	0.0423403	0.12887	0.0641762	0.602166	0.033071	0.0128823	0.202957	0.0420269	0.0293243	0.115687	0.00950464	0.0524755	0.156322	0.0138849	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.151399	0.272742	0.2559	0.266745	0.204613	1.998236	0.6841468	0.1809241	-2.700373	1.407618	1.98139
2340	-14479.7	-14395.7	-84.031	0.1340699	0.00721726	0.418659	0.346328	0.188946	0.463718	0.44631	0.0656399	0.0135004	0.0501598	0.0558159	0.192496	1.04593	0.025712	0.0345858	0.0986509	0.181988	0.0130757	0.00864178	0.159594	0.0430254	0.370303	0.981652	0.050421	0.214971	0.0290194	0.474041	0.15657	0.059061	0.00643365	0.0467578	0.411823	0.586425	0.0402875	0.0151247	0.125165	0.622822	0.028773	0.0933828	0.29314	0.0127196	0.012283	0.11395	0.00750644	0.0709173	0.405555	0.424868	0.016393	0.0926078	0.594015	0.275674	3.28228	0.0778193	0.0765848	0.0485126	0.104005	0.163253	0.026841	0.180628	0.0696754	0.281554	0.0719602	0.127955	0.0939125	1.17877	0.0645638	0.0715665	0.627419	0.0319629	0.407562	0.103852	0.167828	0.141789	0.0021323	0.04177	0.0309223	0.243992	0.3115	0.144465	0.393442	0.227045	0.116183	0.00756882	0.0517539	0.049157	0.0613562	0.112449	0.403002	0.0671512	0.0563863	0.17607	0.0880023	0.825725	0.045349	0.0176014	0.278307	0.0187955	0.0747204	0.158636	0.0106343	0.0955349	0.225263	0.0230469	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.2181462	0.272742	0.2559	0.266745	0.204613	2.000089	0.6841468	0.2016259	-2.432502	1.289311	1.662322
2350	-14487.2	-14398.4	-88.7227	0.1340699	0.00854824	0.417338	0.345236	0.18835	0.462255	0.532443	0.074404	0.0134578	0.0477481	0.0556397	0.191887	0.973213	0.0256308	0.0344767	0.0983396	0.181414	0.0130344	0.00861452	0.15909	0.0446227	0.369135	0.978555	0.0502619	0.214293	0.0389558	1.43796	0.156076	0.0588746	0.000879202	0.00526808	0.410524	0.584574	0.0262455	0.0408199	0.12477	0.620857	0.0135374	0.0879462	0.292215	0.0126795	0.0122442	0.113689	0.00748275	0.0706935	0.404275	0.423528	0.0163412	0.0923156	0.592141	0.414677	3.27193	0.0775738	0.0763431	0.0483595	0.103677	0.162738	0.0289441	0.180058	0.0694555	0.280666	0.0654023	0.127551	0.0936162	1.17505	0.0134119	0.0713406	0.623947	0.0679246	0.406275	0.0893038	0.191568	0.168238	0.00212557	0.0702351	0.0308248	0.32035	0.310517	0.144009	0.392201	0.226328	0.12105	0.00754494	0.0448417	0.0265542	0.0704354	0.112094	0.40173	0.0669393	0.0535763	0.192283	0.0877246	0.823119	0.0452059	0.0178781	0.277428	0.0350889	0.0201696	0.158136	0.0459743	0.0613555	0.166123	0.00846841	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.2282474	0.272742	0.2559	0.266745	0.204613	2.000695	0.6841468	0.2324147	-2.432354	1.395079	1.946244
2360	-14499.6	-14406.6	-92.9608	0.1340699	0.00465148	0.0855515	0.362688	0.197872	0.485624	0.530748	0.0832034	0.0141381	0.047542	0.0584525	0.201587	0.738081	0.0269266	0.0362196	0.103311	0.190585	0.0771332	0.00905001	0.167133	0.0476032	0.387796	1.02802	0.0528028	0.225126	0.00951573	1.49997	0.163966	0.061851	0.0282833	0.0472563	0.431277	0.614127	0.0617435	0.0428835	0.131077	0.652244	0.0266508	0.0212775	0.306988	0.0133205	0.0128632	0.120346	0.00786104	0.0742674	0.424713	0.444939	0.0171673	0.0969825	0.622075	0.43564	3.43733	0.0814954	0.0802025	0.0508042	0.108918	0.031699	0.0249641	0.189161	0.0729667	0.294854	0.0885711	0.134	0.0983488	1.23445	0.0675712	0.0749472	0.668349	0.212574	0.426814	0.153256	0.685549	0.39399	0.00223303	0.0599523	0.0323831	0.346189	0.326215	0.151289	0.412028	0.23777	0.124594	0.00792636	0.00906818	0.0245723	0.00778327	0.117761	0.422039	0.0703234	0.044977	0.170507	0.0921594	0.864731	0.0474912	0.0185804	0.291453	0.0598247	0.0125295	0.16613	0.0432134	0.0380025	0.187234	0.0157524	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.2406537	0.272742	0.2559	0.266745	0.204613	1.999451	0.6841468	0.3130997	-2.196349	1.438829	2.07023
2370	-14520.2	-14402.7	-117.523	0.1340699	0.0495865	0.112113	0.475294	0.259306	0.109599	0.945464	0.112785	0.0185277	0.059303	0.0766006	0.264177	0.790882	0.0352866	0.0474649	0.135387	0.249757	0.101081	0.0118598	0.540176	0.0599613	0.508197	1.3472	0.0691968	0.295022	0.251303	1.95231	0.214874	0.180267	0.0510478	0.0150453	0.565178	0.804798	0.0133442	0.0561977	0.171774	0.854749	0.0107614	0.0422094	0.4023	0.0174561	0.0965534	0.1582	0.0103017	0.0973255	0.856138	0.583081	0.0224974	0.127093	0.815214	0.570896	4.50454	0.106798	0.105103	0.0665777	0.142735	0.0415407	0.0198133	0.247891	0.0956211	0.386399	0.124853	0.175603	0.128884	1.61772	0.0563348	0.0982164	0.883789	0.0216498	0.559329	0.228517	0.267929	0.158032	0.00292632	0.0957458	0.0424372	0.355726	0.427496	0.198261	0.539952	0.311591	0.152175	0.0103873	0.0114211	0.0498326	0.0298605	0.154322	0.553072	0.092157	0.054175	0.324218	0.120773	1.13321	0.062236	0.0241199	0.381942	0.018777	0.0129064	0.217709	0.0487223	0.0684835	0.224115	0.0123377	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.3076873	0.272742	0.2559	0.266745	0.204613	1.999949	0.6841468	0.3963925	-2.085631	1.523339	2.320561
2380	-14516.1	-14400.3	-115.803	0.1340699	0.00826401	0.109139	0.462686	0.252428	0.106691	0.921867	0.102331	0.0180362	0.0647753	0.0745686	0.257167	0.562471	0.0343505	0.0462057	0.131795	0.243132	0.0983997	0.0115452	0.525846	0.0589041	0.494715	1.31146	0.0673612	0.287196	0.0126767	1.91559	0.209173	0.175485	0.0944498	0.0321832	0.550185	0.783448	0.0721745	0.0547069	0.167217	0.832075	0.0315015	0.105626	0.391628	0.0169931	0.093992	0.154027	0.0100284	0.0947437	0.833426	0.909542	0.0219006	0.123722	0.793589	0.555751	4.38505	0.103965	0.102315	0.0648116	0.138949	0.0404387	0.0215672	0.241315	0.0930845	0.376149	0.11945	0.105028	0.125465	1.57481	0.351164	0.095611	0.831149	0.0137332	0.544492	0.300131	0.268546	0.139418	0.0028487	0.069787	0.0413114	0.17963	0.416156	0.193002	0.525629	0.303326	0.161893	0.0101118	0.0115898	0.0336574	0.0524621	0.150229	0.5384	0.0897123	0.0482705	0.287658	0.117569	1.10315	0.0605851	0.0244881	0.37181	0.0117187	0.0300791	0.211934	0.00268501	0.0449443	0.233893	0.00955639	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.3006068	0.272742	0.2559	0.266745	0.204613	1.998756	0.6841468	0.3239697	-2.162585	1.439083	2.07096
2390	-14496.9	-14394.1	-102.773	0.1340699	0.0094102	0.0965832	0.409457	0.223387	0.0944172	0.975554	0.070946	0.0159612	0.0602064	0.0659899	0.227582	0.599165	0.0303987	0.04089	0.116633	0.215161	0.0870794	0.010217	0.465351	0.0511644	0.437801	1.16059	0.0596117	0.254156	0.219886	1.6936	0.185109	0.155296	0.0624586	0.0522042	0.48689	0.693317	0.0105172	0.0484132	0.14798	0.736349	0.174441	0.176144	0.346573	0.0150381	0.0831788	0.136764	0.00887468	0.083844	0.737546	0.804904	0.019381	0.109488	0.702291	0.491815	3.88057	0.0920041	0.0905445	0.0573554	0.122963	0.0357865	0.0284504	0.213553	0.0823757	0.332875	0.121078	0.0929453	0.111031	1.39363	0.130043	0.0846115	0.735688	0.0155587	0.481851	0.267499	0.0659436	0.140813	0.00252097	0.112307	0.0365588	0.216031	0.36828	0.108738	0.465158	0.26843	0.0142919	0.00894846	0.00937169	0.0435115	0.0279631	0.132946	0.476461	0.0793914	0.0399341	0.190521	0.104043	0.976237	0.0536151	0.0214876	0.329036	0.0517478	0.0195456	0.187552	0.0213075	0.0473538	0.258322	0.013551	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.2688466	0.272742	0.2559	0.266745	0.204613	2.000489	0.6841468	0.2481986	-2.259856	1.316306	1.73266
2400	-14481.2	-14407.7	-73.583	0.1340699	0.0183437	0.0736061	0.312047	0.170244	0.0719554	0.170465	0.054068	0.0121641	0.0458833	0.0502909	0.173441	0.456624	0.0119834	0.0311623	0.088886	0.163974	0.0663633	0.0687903	0.354644	0.0389924	0.333649	0.884484	0.0454301	0.193692	0.045447	1.29384	0.141072	0.118351	0.0317486	0.0182926	0.371059	0.528378	0.00672325	0.0680021	0.122197	0.561172	0.526542	0.0676991	0.264124	0.0114606	0.0633906	0.104192	0.00676339	0.0638976	0.394364	0.613418	0.0147703	0.083441	0.535216	0.374813	2.95739	0.0701164	0.069004	0.0437106	0.0937104	0.0272729	0.0102808	0.162749	0.0627785	0.253684	0.133637	0.0708337	0.0846166	1.06209	0.0390233	0.0644825	0.584267	0.0356195	0.367219	0.016137	0.261438	0.265992	0.00192123	0.0799566	0.0278615	0.215876	0.280666	0.0828693	0.354497	0.204571	0.0108919	0.00681962	0.00714217	0.0365635	0.0311059	0.101318	0.363111	0.0605043	0.0304338	0.145196	0.0792916	0.743991	0.0408601	0.0167132	0.0231513	0.0541769	0.0195801	0.142934	0.0572533	0.0535523	0.205083	0.00789144	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.2014058	0.272742	0.2559	0.266745	0.204613	1.999303	0.6841468	0.2556711	-2.378109	1.424251	2.028491
2410	-14475.1	-14399.4	-75.6513	0.1340699	0.0472336	0.0736061	0.312047	0.170244	0.0719554	0.170465	0.054068	0.0121641	0.0458833	0.0502909	0.17344	0.456624	0.0119834	0.0311623	0.088886	0.163974	0.0663633	0.0687903	0.354644	0.0389924	0.333649	0.884484	0.0454301	0.193692	0.0899063	1.29747	0.141072	0.118351	0.0185011	0.0592258	0.371059	0.528378	0.0273862	0.0680021	0.122197	0.561172	0.033354	0.281016	0.264124	0.0114606	0.0633906	0.104218	0.00676338	0.0638976	0.394364	0.613418	0.0147703	0.083441	0.535216	0.374813	2.95739	0.0701164	0.069004	0.0743665	0.0937104	0.0272729	0.0246797	0.162749	0.0627785	0.253684	0.169722	0.288542	0.0846166	1.06209	0.0450562	0.0644825	0.580525	0.0217386	0.367219	0.0247915	0.206836	0.210404	0.00192123	0.104013	0.0278615	0.170839	0.280666	0.0828693	0.354497	0.204571	0.0108919	0.00681962	0.00714217	0.0238072	0.0245737	0.101318	0.363111	0.0605043	0.0304338	0.145196	0.0792917	0.743991	0.0189932	0.0172086	0.0231513	0.0171307	0.0265512	0.142934	0.107712	0.0415371	0.264022	0.00812805	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.2017696	0.272742	0.2559	0.266745	0.204613	2.001144	0.6841468	0.2573419	-2.399529	1.443731	2.084359
2420	-14463.8	-14399.7	-64.1521	0.1340699	0.031575	0.0673018	0.285321	0.155662	0.0657925	0.176663	0.0510568	0.0111222	0.04333	0.0459836	0.158584	0.40464	0.0109571	0.0284933	0.081273	0.14993	0.0606793	0.0628985	0.324269	0.0364617	0.305072	0.808728	0.041539	0.177103	0.0454121	0.168988	0.128989	0.108215	0.0564813	0.220816	0.339278	0.483122	0.00409967	0.0621778	0.111731	0.513108	0.00285626	0.00557644	0.241502	0.010479	0.0579613	0.0952228	0.00618407	0.0584248	0.360587	0.560879	0.0135052	0.0762944	0.489376	0.34271	2.70409	0.064111	0.0630939	0.0679971	0.0856842	0.024937	0.0235279	0.148809	0.0574016	0.231957	0.303688	0.0436208	0.0773692	0.971122	0.161849	0.0589596	0.0279239	0.0568613	0.335767	0.0420596	0.173416	0.133388	0.00175668	0.0746318	0.0254752	0.147073	0.256627	0.0757716	0.324135	0.187049	0.0823999	0.00623553	0.00670092	0.0253039	0.0359884	0.0926402	0.332011	0.0553221	0.0271122	0.125655	0.0725005	0.233174	0.0173665	0.0162958	0.0211684	0.0211472	0.00455915	0.130692	0.406689	0.0405151	0.328986	0.00414331	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1684821	0.272742	0.2559	0.266745	0.204613	1.997599	0.6841468	0.214807	-2.687	1.515906	2.29797
