Iteration	Replicate_ID	Posterior	Likelihood	Prior	R
2529	1	-34.075	-32.7968	-1.27819	1.278187
2530	0	-35.2187	-32.7968	-2.42188	2.421876
2531	1	-33.3823	-32.7968	-0.58552	0.5855196
2532	0	-35.2187	-32.7968	-2.42188	2.421876
2533	1	-33.3823	-32.7968	-0.58552	0.5855196
2534	0	-35.2187	-32.7968	-2.42188	2.421876
2535	1	-35.6716	-32.7968	-2.87484	2.874844
2536	0	-32.9992	-32.7968	-0.202386	0.2023861
2537	1	-34.2079	-32.7968	-1.41108	1.411077
2538	0	-34.2811	-32.7968	-1.48436	1.484361
2539	1	-33.7653	-32.7968	-0.968569	0.9685688
2540	0	-33.0643	-32.7968	-0.267472	0.2674715
2541	1	-33.227	-32.7968	-0.430219	0.4302188
2542	0	-33.7171	-32.7968	-0.920356	0.9203555
2543	1	-33.227	-32.7968	-0.430219	0.4302188
2544	0	-34.0347	-32.7968	-1.23795	1.237945
2545	1	-33.2768	-32.7968	-0.480044	0.4800435
2546	0	-34.0347	-32.7968	-1.23795	1.237945
2547	1	-33.4647	-32.7968	-0.667968	0.6679677
2548	0	-36.2722	-32.7968	-3.47546	3.475463
2549	1	-33.4647	-32.7968	-0.667968	0.6679677
2550	0	-33.4109	-32.7968	-0.614125	0.6141248
2551	1	-33.2954	-32.7968	-0.498617	0.4986167
2552	0	-32.8314	-32.7968	-0.034605	0.03460503
2553	1	-33.4056	-32.7968	-0.608785	0.6087852
2554	0	-32.8314	-32.7968	-0.034605	0.03460503
2555	1	-33.0868	-32.7968	-0.289989	0.2899886
2556	0	-32.7995	-32.7968	-0.0026754	0.002675398
2557	1	-33.0868	-32.7968	-0.289989	0.2899886
2558	0	-32.8436	-32.7968	-0.0468553	0.04685531
2559	1	-33.2436	-32.7968	-0.44682	0.4468204
2560	0	-34.6426	-32.7968	-1.84583	1.845831
2561	1	-32.9155	-32.7968	-0.118726	0.1187258
2562	0	-34.6426	-32.7968	-1.84583	1.845831
2563	1	-32.9155	-32.7968	-0.118726	0.1187258
2564	0	-34.6426	-32.7968	-1.84583	1.845831
2565	1	-34.7218	-32.7968	-1.92503	1.925026
2566	0	-34.6426	-32.7968	-1.84583	1.845831
2567	1	-34.4674	-32.7968	-1.67062	1.670622
2568	0	-34.1294	-32.7968	-1.33265	1.332652
2569	1	-33.6784	-32.7968	-0.881586	0.881586
2570	0	-32.9774	-32.7968	-0.180588	0.180588
2571	1	-33.0061	-32.7968	-0.209352	0.209352
2572	0	-32.918	-32.7968	-0.121195	0.1211953
2573	1	-33.0061	-32.7968	-0.209352	0.209352
2574	0	-32.918	-32.7968	-0.121195	0.1211953
2575	1	-32.8325	-32.7968	-0.0357025	0.03570253
2576	0	-33.4706	-32.7968	-0.673787	0.6737869
2577	1	-32.8121	-32.7968	-0.0153531	0.01535314
2578	0	-32.8802	-32.7968	-0.0834152	0.08341523
2579	1	-32.8121	-32.7968	-0.0153531	0.01535314
2580	0	-32.9051	-32.7968	-0.108285	0.1082847
2581	1	-32.8316	-32.7968	-0.0347821	0.0347821
2582	0	-32.9051	-32.7968	-0.108285	0.1082847
2583	1	-35.2235	-32.7968	-2.42668	2.426679
2584	0	-32.9059	-32.7968	-0.109105	0.1091049
2585	1	-35.2235	-32.7968	-2.42668	2.426679
2586	0	-32.8757	-32.7968	-0.0789151	0.07891513
2587	1	-32.8994	-32.7968	-0.102629	0.1026295
2588	0	-33.0207	-32.7968	-0.223886	0.2238861
2589	1	-35.6582	-32.7968	-2.86142	2.861418
2590	0	-33.1039	-32.7968	-0.307084	0.3070835
2591	1	-35.6582	-32.7968	-2.86142	2.861418
2592	0	-36.7956	-32.7968	-3.9988	3.998803
2593	1	-35.6582	-32.7968	-2.86142	2.861418
2594	0	-33.4918	-32.7968	-0.695027	0.6950271
2595	1	-35.7069	-32.7968	-2.91012	2.910125
2596	0	-32.8188	-32.7968	-0.021974	0.02197401
2597	1	-35.7069	-32.7968	-2.91012	2.910125
2598	0	-32.8188	-32.7968	-0.021974	0.02197401
2599	1	-33.3482	-32.7968	-0.55137	0.5513705
2600	0	-33.0467	-32.7968	-0.249915	0.2499153
2601	1	-33.2775	-32.7968	-0.48067	0.4806702
2602	0	-33.0467	-32.7968	-0.249915	0.2499153
2603	1	-33.2775	-32.7968	-0.48067	0.4806702
2604	0	-33.0467	-32.7968	-0.249915	0.2499153
2605	1	-33.2775	-32.7968	-0.48067	0.4806702
2606	0	-33.2957	-32.7968	-0.498918	0.4989182
2607	1	-33.0027	-32.7968	-0.205874	0.205874
2608	0	-33.1553	-32.7968	-0.358505	0.3585051
2609	1	-33.0027	-32.7968	-0.205874	0.205874
2610	0	-35.4232	-32.7968	-2.62641	2.626407
2611	1	-35.9111	-32.7968	-3.11428	3.114276
2612	0	-35.4232	-32.7968	-2.62641	2.626407
2613	1	-34.6493	-32.7968	-1.85248	1.852484
2614	0	-39.3069	-32.7968	-6.51007	6.510074
2615	1	-34.6493	-32.7968	-1.85248	1.852484
2616	0	-32.9945	-32.7968	-0.197722	0.1977225
2617	1	-34.3641	-32.7968	-1.56735	1.567347
2618	0	-33.2092	-32.7968	-0.412458	0.4124582
2619	1	-34.0881	-32.7968	-1.29136	1.291363
2620	0	-34.4332	-32.7968	-1.63639	1.636387
2621	1	-32.8715	-32.7968	-0.074747	0.074747
2622	0	-34.4332	-32.7968	-1.63639	1.636387
2623	1	-33.1031	-32.7968	-0.306296	0.3062955
2624	0	-34.4332	-32.7968	-1.63639	1.636387
2625	1	-33.1031	-32.7968	-0.306296	0.3062955
2626	0	-33.6952	-32.7968	-0.898408	0.8984076
2627	1	-33.1031	-32.7968	-0.306296	0.3062955
2628	0	-35.5721	-32.7968	-2.77536	2.775359
2629	1	-33.0466	-32.7968	-0.249786	0.2497858
2630	0	-36.806	-32.7968	-4.00919	4.009186
2631	1	-33.0466	-32.7968	-0.249786	0.2497858
2632	0	-32.875	-32.7968	-0.0781717	0.0781717
2633	1	-33.0466	-32.7968	-0.249786	0.2497858
2634	0	-32.875	-32.7968	-0.0781717	0.0781717
2635	1	-36.2349	-32.7968	-3.43817	3.438165
2636	0	-32.875	-32.7968	-0.0781717	0.0781717
2637	1	-33.1021	-32.7968	-0.305367	0.3053672
2638	0	-33.0164	-32.7968	-0.219658	0.2196585
2639	1	-37.2832	-32.7968	-4.48645	4.486452
2640	0	-33.0164	-32.7968	-0.219658	0.2196585
2641	1	-33.1265	-32.7968	-0.329747	0.3297467
2642	0	-33.6455	-32.7968	-0.848755	0.8487551
2643	1	-33.5016	-32.7968	-0.704785	0.7047848
2644	0	-33.0487	-32.7968	-0.251904	0.2519037
2645	1	-33.5016	-32.7968	-0.704785	0.7047848
2646	0	-33.383	-32.7968	-0.586238	0.5862379
2647	1	-33.0923	-32.7968	-0.295569	0.2955689
2648	0	-33.383	-32.7968	-0.586238	0.5862379
2649	1	-33.0923	-32.7968	-0.295569	0.2955689
2650	0	-32.9207	-32.7968	-0.123917	0.1239171
2651	1	-35.9443	-32.7968	-3.1475	3.147496
2652	0	-34.8235	-32.7968	-2.0267	2.0267
2653	1	-35.9131	-32.7968	-3.11632	3.11632
2654	0	-34.8235	-32.7968	-2.0267	2.0267
2655	1	-35.9131	-32.7968	-3.11632	3.11632
2656	0	-34.8235	-32.7968	-2.0267	2.0267
2657	1	-33.0174	-32.7968	-0.220651	0.220651
2658	0	-34.1097	-32.7968	-1.31291	1.312908
2659	1	-33.8528	-32.7968	-1.056	1.056002
2660	0	-35.9812	-32.7968	-3.18439	3.184389
2661	1	-33.8528	-32.7968	-1.056	1.056002
2662	0	-35.9812	-32.7968	-3.18439	3.184389
2663	1	-33.8528	-32.7968	-1.056	1.056002
2664	0	-32.9937	-32.7968	-0.196952	0.1969523
2665	1	-33.8528	-32.7968	-1.056	1.056002
2666	0	-32.9937	-32.7968	-0.196952	0.1969523
2667	1	-32.8456	-32.7968	-0.0488066	0.04880656
2668	0	-33.1981	-32.7968	-0.401341	0.4013407
2669	1	-32.8286	-32.7968	-0.0318246	0.03182458
2670	0	-34.3083	-32.7968	-1.51149	1.511491
2671	1	-32.8341	-32.7968	-0.0373509	0.03735093
2672	0	-35.9542	-32.7968	-3.15741	3.157415
2673	1	-33.3019	-32.7968	-0.505114	0.5051137
2674	0	-32.809	-32.7968	-0.0122243	0.01222428
2675	1	-33.9501	-32.7968	-1.15328	1.153278
2676	0	-32.9532	-32.7968	-0.156434	0.1564338
2677	1	-33.0011	-32.7968	-0.204352	0.2043523
2678	0	-35.0067	-32.7968	-2.20997	2.20997
2679	1	-33.0011	-32.7968	-0.204352	0.2043523
2680	0	-35.0067	-32.7968	-2.20997	2.20997
2681	1	-33.254	-32.7968	-0.457177	0.4571775
2682	0	-33.0817	-32.7968	-0.284937	0.2849375
2683	1	-34.7235	-32.7968	-1.92669	1.926686
2684	0	-33.0419	-32.7968	-0.245159	0.245159
2685	1	-33.1074	-32.7968	-0.310669	0.3106687
2686	0	-33.2942	-32.7968	-0.497416	0.4974159
2687	1	-33.1074	-32.7968	-0.310669	0.3106687
2688	0	-33.2101	-32.7968	-0.413339	0.4133391
2689	1	-33.3789	-32.7968	-0.582106	0.5821058
2690	0	-34.6596	-32.7968	-1.86282	1.862816
2691	1	-32.9556	-32.7968	-0.158816	0.1588163
2692	0	-34.133	-32.7968	-1.33617	1.336173
2693	1	-32.9556	-32.7968	-0.158816	0.1588163
2694	0	-34.133	-32.7968	-1.33617	1.336173
2695	1	-32.9556	-32.7968	-0.158816	0.1588163
2696	0	-34.5783	-32.7968	-1.78152	1.781518
2697	1	-33.2406	-32.7968	-0.443806	0.4438062
2698	0	-34.5783	-32.7968	-1.78152	1.781518
2699	1	-33.588	-32.7968	-0.791215	0.791215
2700	0	-33.8495	-32.7968	-1.05268	1.052676
2701	1	-33.9138	-32.7968	-1.11697	1.116972
2702	0	-33.8495	-32.7968	-1.05268	1.052676
2703	1	-33.1837	-32.7968	-0.386957	0.3869573
2704	0	-34.0448	-32.7968	-1.24806	1.248062
2705	1	-34.5469	-32.7968	-1.75008	1.75008
2706	0	-33.4778	-32.7968	-0.680984	0.6809844
2707	1	-34.4837	-32.7968	-1.68691	1.686907
2708	0	-33.383	-32.7968	-0.586197	0.5861966
2709	1	-34.4837	-32.7968	-1.68691	1.686907
2710	0	-33.383	-32.7968	-0.586197	0.5861966
2711	1	-33.9617	-32.7968	-1.16487	1.164872
2712	0	-35.6288	-32.7968	-2.83197	2.831975
2713	1	-34.7228	-32.7968	-1.92602	1.926018
2714	0	-33.4097	-32.7968	-0.612968	0.6129676
2715	1	-32.994	-32.7968	-0.197217	0.1972171
2716	0	-33.4097	-32.7968	-0.612968	0.6129676
2717	1	-33.2359	-32.7968	-0.439149	0.4391492
2718	0	-33.4097	-32.7968	-0.612968	0.6129676
2719	1	-33.2359	-32.7968	-0.439149	0.4391492
2720	0	-33.8783	-32.7968	-1.08153	1.081532
2721	1	-32.8127	-32.7968	-0.0159426	0.01594264
2722	0	-33.8783	-32.7968	-1.08153	1.081532
2723	1	-32.8146	-32.7968	-0.0178432	0.0178432
2724	0	-33.8783	-32.7968	-1.08153	1.081532
2725	1	-32.8123	-32.7968	-0.0154759	0.0154759
2726	0	-33.8783	-32.7968	-1.08153	1.081532
2727	1	-32.8187	-32.7968	-0.0218975	0.02189749
2728	0	-33.8783	-32.7968	-1.08153	1.081532
2729	1	-32.923	-32.7968	-0.126268	0.1262683
2730	0	-32.8114	-32.7968	-0.0146374	0.01463744
2731	1	-35.1188	-32.7968	-2.32203	2.322028
2732	0	-32.8116	-32.7968	-0.0148567	0.0148567
2733	1	-32.958	-32.7968	-0.161215	0.1612154
2734	0	-32.8711	-32.7968	-0.0743102	0.07431015
2735	1	-33.8954	-32.7968	-1.09858	1.098584
2736	0	-32.9806	-32.7968	-0.183819	0.1838187
2737	1	-33.4489	-32.7968	-0.652129	0.6521294
2738	0	-33.1519	-32.7968	-0.35511	0.3551098
2739	1	-33.2694	-32.7968	-0.472623	0.4726234
2740	0	-33.1908	-32.7968	-0.394044	0.3940444
2741	1	-33.2694	-32.7968	-0.472623	0.4726234
2742	0	-34.7984	-32.7968	-2.00167	2.001667
2743	1	-36.0908	-32.7968	-3.29401	3.294008
2744	0	-32.9079	-32.7968	-0.111166	0.1111662
2745	1	-36.0908	-32.7968	-3.29401	3.294008
2746	0	-34.7394	-32.7968	-1.94259	1.942593
2747	1	-33.0046	-32.7968	-0.207838	0.2078381
2748	0	-33.6567	-32.7968	-0.859934	0.8599341
2749	1	-33.5086	-32.7968	-0.711819	0.711819
2750	0	-33.6567	-32.7968	-0.859934	0.8599341
2751	1	-33.5086	-32.7968	-0.711819	0.711819
2752	0	-35.1599	-32.7968	-2.36314	2.363138
2753	1	-33.5096	-32.7968	-0.712833	0.7128327
2754	0	-35.1599	-32.7968	-2.36314	2.363138
2755	1	-34.2095	-32.7968	-1.41269	1.412686
2756	0	-33.9318	-32.7968	-1.13503	1.135028
2757	1	-34.1294	-32.7968	-1.33264	1.332638
2758	0	-34.1955	-32.7968	-1.39871	1.398708
2759	1	-34.373	-32.7968	-1.5762	1.576205
2760	0	-34.7126	-32.7968	-1.91581	1.91581
2761	1	-34.373	-32.7968	-1.5762	1.576205
2762	0	-34.1317	-32.7968	-1.33491	1.334913
2763	1	-34.373	-32.7968	-1.5762	1.576205
2764	0	-33.4912	-32.7968	-0.694407	0.6944072
2765	1	-34.4633	-32.7968	-1.66656	1.66656
2766	0	-33.0656	-32.7968	-0.268781	0.2687815
2767	1	-34.4633	-32.7968	-1.66656	1.66656
2768	0	-34.1984	-32.7968	-1.40165	1.401648
2769	1	-34.3622	-32.7968	-1.56538	1.565378
2770	0	-34.1984	-32.7968	-1.40165	1.401648
2771	1	-37.046	-32.7968	-4.2492	4.249204
2772	0	-33.0026	-32.7968	-0.205795	0.205795
2773	1	-33.0096	-32.7968	-0.21278	0.21278
2774	0	-36.3674	-32.7968	-3.57065	3.570648
2775	1	-33.1636	-32.7968	-0.366864	0.3668636
2776	0	-36.3674	-32.7968	-3.57065	3.570648
2777	1	-33.6004	-32.7968	-0.803595	0.8035954
2778	0	-36.3674	-32.7968	-3.57065	3.570648
2779	1	-33.6004	-32.7968	-0.803595	0.8035954
2780	0	-33.1273	-32.7968	-0.330516	0.3305158
2781	1	-33.6004	-32.7968	-0.803595	0.8035954
2782	0	-33.093	-32.7968	-0.296198	0.2961982
2783	1	-34.6618	-32.7968	-1.86504	1.865036
2784	0	-33.1342	-32.7968	-0.337413	0.3374135
2785	1	-34.6319	-32.7968	-1.83507	1.835071
2786	0	-32.8284	-32.7968	-0.0316168	0.03161678
2787	1	-35.7835	-32.7968	-2.98669	2.98669
2788	0	-32.9041	-32.7968	-0.107364	0.1073637
2789	1	-33.8862	-32.7968	-1.08938	1.089382
2790	0	-32.9041	-32.7968	-0.107364	0.1073637
2791	1	-33.8862	-32.7968	-1.08938	1.089382
2792	0	-34.4902	-32.7968	-1.69347	1.693465
2793	1	-33.1872	-32.7968	-0.39045	0.3904496
2794	0	-34.4902	-32.7968	-1.69347	1.693465
2795	1	-33.1872	-32.7968	-0.39045	0.3904496
2796	0	-34.4902	-32.7968	-1.69347	1.693465
2797	1	-33.5651	-32.7968	-0.768353	0.7683531
2798	0	-34.1832	-32.7968	-1.3864	1.386403
2799	1	-33.5651	-32.7968	-0.768353	0.7683531
2800	0	-34.2873	-32.7968	-1.49054	1.49054
2801	1	-34.0484	-32.7968	-1.2516	1.251604
2802	0	-34.2873	-32.7968	-1.49054	1.49054
2803	1	-34.0484	-32.7968	-1.2516	1.251604
2804	0	-33.3416	-32.7968	-0.544789	0.5447886
2805	1	-33.5864	-32.7968	-0.789669	0.7896691
2806	0	-33.9356	-32.7968	-1.13884	1.138839
2807	1	-33.5864	-32.7968	-0.789669	0.7896691
2808	0	-32.8658	-32.7968	-0.0690162	0.06901616
2809	1	-33.7801	-32.7968	-0.983331	0.9833306
2810	0	-33.344	-32.7968	-0.547222	0.5472218
2811	1	-33.7801	-32.7968	-0.983331	0.9833306
2812	0	-35.1448	-32.7968	-2.34801	2.34801
2813	1	-35.8301	-32.7968	-3.03328	3.033276
2814	0	-34.4184	-32.7968	-1.62166	1.621661
2815	1	-35.8301	-32.7968	-3.03328	3.033276
2816	0	-34.4184	-32.7968	-1.62166	1.621661
2817	1	-33.275	-32.7968	-0.478203	0.4782026
2818	0	-33.195	-32.7968	-0.398253	0.3982533
2819	1	-33.6449	-32.7968	-0.848093	0.8480926
2820	0	-35.458	-32.7968	-2.66123	2.661225
2821	1	-33.1546	-32.7968	-0.357798	0.357798
2822	0	-35.6219	-32.7968	-2.82509	2.82509
2823	1	-33.1546	-32.7968	-0.357798	0.357798
2824	0	-32.87	-32.7968	-0.0732017	0.0732017
2825	1	-32.8516	-32.7968	-0.0548664	0.05486636
2826	0	-33.2297	-32.7968	-0.432966	0.4329665
2827	1	-34.9886	-32.7968	-2.19186	2.191859
2828	0	-33.3171	-32.7968	-0.520355	0.5203547
2829	1	-33.8565	-32.7968	-1.05969	1.059688
2830	0	-34.9005	-32.7968	-2.10373	2.103735
2831	1	-33.8565	-32.7968	-1.05969	1.059688
2832	0	-33.0698	-32.7968	-0.273061	0.273061
2833	1	-33.8565	-32.7968	-1.05969	1.059688
2834	0	-36.7707	-32.7968	-3.97396	3.973958
2835	1	-33.8565	-32.7968	-1.05969	1.059688
2836	0	-36.7707	-32.7968	-3.97396	3.973958
2837	1	-33.9629	-32.7968	-1.16609	1.166086
2838	0	-33.1336	-32.7968	-0.336843	0.3368427
2839	1	-33.3202	-32.7968	-0.523379	0.5233794
2840	0	-33.6869	-32.7968	-0.890157	0.8901573
2841	1	-33.4307	-32.7968	-0.633929	0.6339295
2842	0	-33.6869	-32.7968	-0.890157	0.8901573
2843	1	-33.089	-32.7968	-0.292223	0.2922228
2844	0	-33.6869	-32.7968	-0.890157	0.8901573
2845	1	-33.694	-32.7968	-0.897175	0.8971749
2846	0	-34.6431	-32.7968	-1.84628	1.846283
2847	1	-33.694	-32.7968	-0.897175	0.8971749
2848	0	-33.1514	-32.7968	-0.354668	0.3546684
2849	1	-33.694	-32.7968	-0.897175	0.8971749
2850	0	-33.1514	-32.7968	-0.354668	0.3546684
2851	1	-32.8414	-32.7968	-0.044617	0.04461703
2852	0	-35.2476	-32.7968	-2.45081	2.450806
2853	1	-32.896	-32.7968	-0.0992491	0.09924912
2854	0	-34.2368	-32.7968	-1.43998	1.439978
2855	1	-33.7029	-32.7968	-0.906151	0.9061506
2856	0	-33.0291	-32.7968	-0.232359	0.2323591
2857	1	-33.7029	-32.7968	-0.906151	0.9061506
2858	0	-33.2867	-32.7968	-0.489931	0.4899309
2859	1	-33.7029	-32.7968	-0.906151	0.9061506
2860	0	-34.2972	-32.7968	-1.50043	1.500426
2861	1	-33.7029	-32.7968	-0.906151	0.9061506
2862	0	-33.051	-32.7968	-0.254224	0.2542243
2863	1	-33.7029	-32.7968	-0.906151	0.9061506
2864	0	-33.051	-32.7968	-0.254224	0.2542243
2865	1	-33.1532	-32.7968	-0.356453	0.3564533
2866	0	-32.9745	-32.7968	-0.177694	0.1776944
2867	1	-36.0844	-32.7968	-3.28758	3.287575
2868	0	-33.1737	-32.7968	-0.376938	0.3769383
2869	1	-33.7579	-32.7968	-0.961132	0.9611321
2870	0	-35.4163	-32.7968	-2.61953	2.619535
2871	1	-33.7613	-32.7968	-0.964543	0.9645433
2872	0	-35.4163	-32.7968	-2.61953	2.619535
2873	1	-35.3696	-32.7968	-2.57282	2.572817
2874	0	-35.4163	-32.7968	-2.61953	2.619535
2875	1	-35.3696	-32.7968	-2.57282	2.572817
2876	0	-37.363	-32.7968	-4.56621	4.566206
2877	1	-35.3696	-32.7968	-2.57282	2.572817
2878	0	-33.3363	-32.7968	-0.539495	0.539495
2879	1	-34.1506	-32.7968	-1.3538	1.353803
2880	0	-32.9056	-32.7968	-0.108814	0.1088136
2881	1	-34.1506	-32.7968	-1.3538	1.353803
2882	0	-32.9056	-32.7968	-0.108814	0.1088136
2883	1	-34.1506	-32.7968	-1.3538	1.353803
2884	0	-33.5246	-32.7968	-0.727778	0.7277779
2885	1	-33.4112	-32.7968	-0.614394	0.6143939
2886	0	-33.5246	-32.7968	-0.727778	0.7277779
2887	1	-33.995	-32.7968	-1.19824	1.198242
2888	0	-34.3927	-32.7968	-1.59593	1.595931
2889	1	-33.757	-32.7968	-0.960189	0.9601885
2890	0	-34.3927	-32.7968	-1.59593	1.595931
2891	1	-33.088	-32.7968	-0.291268	0.2912679
2892	0	-32.9552	-32.7968	-0.158371	0.1583708
2893	1	-33.2206	-32.7968	-0.423869	0.4238685
2894	0	-32.9552	-32.7968	-0.158371	0.1583708
2895	1	-35.0866	-32.7968	-2.2898	2.289804
2896	0	-32.811	-32.7968	-0.0142305	0.01423046
2897	1	-33.4643	-32.7968	-0.667513	0.667513
2898	0	-32.811	-32.7968	-0.0142305	0.01423046
2899	1	-33.4643	-32.7968	-0.667513	0.667513
2900	0	-33.0959	-32.7968	-0.299085	0.2990846
2901	1	-33.4643	-32.7968	-0.667513	0.667513
2902	0	-32.9527	-32.7968	-0.155968	0.1559682
2903	1	-33.4643	-32.7968	-0.667513	0.667513
2904	0	-32.9527	-32.7968	-0.155968	0.1559682
2905	1	-32.8331	-32.7968	-0.036342	0.03634197
2906	0	-32.8367	-32.7968	-0.0399433	0.03994326
2907	1	-33.1024	-32.7968	-0.305604	0.3056036
2908	0	-34.0555	-32.7968	-1.25869	1.258691
2909	1	-33.8475	-32.7968	-1.05067	1.050674
2910	0	-34.0555	-32.7968	-1.25869	1.258691
2911	1	-32.9663	-32.7968	-0.169503	0.169503
2912	0	-34.0555	-32.7968	-1.25869	1.258691
2913	1	-32.9663	-32.7968	-0.169503	0.169503
2914	0	-34.0555	-32.7968	-1.25869	1.258691
2915	1	-34.4187	-32.7968	-1.62196	1.621957
2916	0	-34.0555	-32.7968	-1.25869	1.258691
2917	1	-34.4187	-32.7968	-1.62196	1.621957
2918	0	-33.3047	-32.7968	-0.507938	0.5079379
2919	1	-34.4187	-32.7968	-1.62196	1.621957
2920	0	-35.0113	-32.7968	-2.21456	2.214558
2921	1	-35.6298	-32.7968	-2.83306	2.833062
2922	0	-35.0113	-32.7968	-2.21456	2.214558
2923	1	-33.1795	-32.7968	-0.382683	0.3826832
2924	0	-33.0029	-32.7968	-0.206139	0.2061386
2925	1	-33.0676	-32.7968	-0.270826	0.270826
2926	0	-33.0978	-32.7968	-0.300971	0.3009711
2927	1	-33.5318	-32.7968	-0.735035	0.735035
2928	0	-35.0986	-32.7968	-2.30184	2.301837
2929	1	-33.0403	-32.7968	-0.24355	0.2435498
2930	0	-35.0986	-32.7968	-2.30184	2.301837
2931	1	-36.2051	-32.7968	-3.40833	3.408333
2932	0	-35.0986	-32.7968	-2.30184	2.301837
2933	1	-33.0559	-32.7968	-0.259156	0.2591559
2934	0	-35.0986	-32.7968	-2.30184	2.301837
2935	1	-33.0008	-32.7968	-0.203975	0.2039754
2936	0	-33.5179	-32.7968	-0.721138	0.721138
2937	1	-33.1701	-32.7968	-0.37331	0.3733099
2938	0	-33.383	-32.7968	-0.586242	0.5862421
2939	1	-33.1701	-32.7968	-0.37331	0.3733099
2940	0	-33.383	-32.7968	-0.586242	0.5862421
2941	1	-37.5602	-32.7968	-4.76338	4.763376
2942	0	-33.383	-32.7968	-0.586242	0.5862421
2943	1	-33.2252	-32.7968	-0.428458	0.4284576
2944	0	-32.8627	-32.7968	-0.0659253	0.06592529
2945	1	-38.3093	-32.7968	-5.51251	5.512508
2946	0	-32.8712	-32.7968	-0.0744449	0.07444493
2947	1	-38.3093	-32.7968	-5.51251	5.512508
2948	0	-32.9697	-32.7968	-0.172887	0.1728871
2949	1	-32.9413	-32.7968	-0.144537	0.1445368
2950	0	-32.9697	-32.7968	-0.172887	0.1728871
2951	1	-33.8603	-32.7968	-1.06348	1.063484
2952	0	-32.9697	-32.7968	-0.172887	0.1728871
2953	1	-32.8127	-32.7968	-0.0159083	0.01590835
2954	0	-33.442	-32.7968	-0.645216	0.6452161
2955	1	-32.8127	-32.7968	-0.0159083	0.01590835
2956	0	-33.442	-32.7968	-0.645216	0.6452161
2957	1	-32.8073	-32.7968	-0.0105336	0.01053358
2958	0	-32.9053	-32.7968	-0.10852	0.1085203
2959	1	-32.8078	-32.7968	-0.0110048	0.01100478
2960	0	-35.8031	-32.7968	-3.00636	3.006364
2961	1	-32.9802	-32.7968	-0.18343	0.1834302
2962	0	-32.9476	-32.7968	-0.150783	0.1507834
2963	1	-33.053	-32.7968	-0.256208	0.2562083
2964	0	-33.2836	-32.7968	-0.48687	0.4868695
2965	1	-33.053	-32.7968	-0.256208	0.2562083
2966	0	-33.2836	-32.7968	-0.48687	0.4868695
2967	1	-33.3503	-32.7968	-0.553503	0.553503
2968	0	-33.2836	-32.7968	-0.48687	0.4868695
2969	1	-32.8952	-32.7968	-0.0983908	0.09839077
2970	0	-33.5351	-32.7968	-0.738351	0.7383507
2971	1	-32.8952	-32.7968	-0.0983908	0.09839077
2972	0	-33.059	-32.7968	-0.262239	0.2622392
2973	1	-32.8064	-32.7968	-0.0096678	0.009667802
2974	0	-34.7986	-32.7968	-2.00182	2.001824
2975	1	-32.829	-32.7968	-0.0322447	0.03224471
2976	0	-36.354	-32.7968	-3.5572	3.557202
2977	1	-32.9517	-32.7968	-0.154958	0.1549582
2978	0	-33.2817	-32.7968	-0.484893	0.4848928
2979	1	-33.7854	-32.7968	-0.988633	0.9886334
2980	0	-32.8007	-32.7968	-0.00394757	0.003947574
2981	1	-33.0718	-32.7968	-0.275052	0.2750521
2982	0	-32.8415	-32.7968	-0.0447366	0.04473659
2983	1	-33.7726	-32.7968	-0.975858	0.9758581
2984	0	-32.8892	-32.7968	-0.0924061	0.09240613
2985	1	-33.7554	-32.7968	-0.958587	0.9585874
2986	0	-33.5629	-32.7968	-0.766138	0.7661381
2987	1	-32.9349	-32.7968	-0.138127	0.1381268
2988	0	-33.4844	-32.7968	-0.687657	0.6876574
2989	1	-33.5491	-32.7968	-0.752271	0.7522711
2990	0	-33.9335	-32.7968	-1.1367	1.136701
2991	1	-33.5491	-32.7968	-0.752271	0.7522711
2992	0	-34.9322	-32.7968	-2.13547	2.135467
2993	1	-33.5491	-32.7968	-0.752271	0.7522711
2994	0	-33.3641	-32.7968	-0.567334	0.5673338
2995	1	-33.5491	-32.7968	-0.752271	0.7522711
2996	0	-33.3641	-32.7968	-0.567334	0.5673338
2997	1	-33.5491	-32.7968	-0.752271	0.7522711
2998	0	-33.3342	-32.7968	-0.537441	0.5374407
2999	1	-34.9343	-32.7968	-2.13753	2.137528
3000	0	-33.664	-32.7968	-0.867224	0.8672242
3001	1	-35.1061	-32.7968	-2.30933	2.309327
3002	0	-33.3098	-32.7968	-0.513034	0.5130339
3003	1	-33.0574	-32.7968	-0.260571	0.2605714
3004	0	-32.8666	-32.7968	-0.0698363	0.06983634
3005	1	-34.6204	-32.7968	-1.82358	1.823579
3006	0	-33.4895	-32.7968	-0.692677	0.6926767
3007	1	-33.3412	-32.7968	-0.54443	0.5444301
3008	0	-33.4895	-32.7968	-0.692677	0.6926767
3009	1	-35.3668	-32.7968	-2.57001	2.57001
3010	0	-33.4895	-32.7968	-0.692677	0.6926767
3011	1	-32.8091	-32.7968	-0.012288	0.01228798
3012	0	-33.4895	-32.7968	-0.692677	0.6926767
3013	1	-32.8115	-32.7968	-0.0147621	0.01476212
3014	0	-33.4895	-32.7968	-0.692677	0.6926767
3015	1	-32.8016	-32.7968	-0.00480191	0.004801913
3016	0	-33.4895	-32.7968	-0.692677	0.6926767
3017	1	-32.8103	-32.7968	-0.0135635	0.0135635
