Iteration	Posterior	Likelihood	Prior	cw	lb	to
4100	-33.3604	-32.0327	-1.32772	0.2713273	0.6417894	0.4145992
4101	-33.1863	-30.9425	-2.24381	1.045762	0.6417894	0.5562584
4102	-33.4093	-31.3546	-2.0547	1.003371	0.6273953	0.4239293
4103	-31.3362	-30.2828	-1.05345	0.5327684	0.09675399	0.4239293
4104	-31.2746	-30.2662	-1.00837	0.4876917	0.09675399	0.4239293
4105	-31.2591	-30.353	-0.906026	0.4876917	0.1253371	0.2929971
4106	-31.2079	-30.259	-0.948816	0.4876917	0.1118553	0.3492691
4107	-32.2734	-30.6569	-1.61644	0.4876917	0.3222958	0.8064505
4108	-32.2931	-30.2413	-2.05181	0.9230643	0.3222958	0.8064505
4109	-33.0936	-30.6593	-2.43439	0.9230643	0.6968754	0.8144468
4110	-34.6371	-31.0835	-3.55354	0.9230643	0.3870259	2.243454
4111	-31.5944	-30.6312	-0.963142	0.2956731	0.1945593	0.47291
4112	-31.8017	-30.4508	-1.3509	0.4725206	0.1945593	0.68382
4113	-33.5213	-30.9379	-2.58333	0.7192181	0.2839257	1.580183
4114	-32.18	-30.3014	-1.87865	0.7433549	0.2839257	0.8513651
4115	-32.9399	-30.4325	-2.5074	1.200605	0.1631662	1.143624
4116	-32.6514	-30.5562	-2.09513	0.7162112	0.2352962	1.143624
4117	-36.2212	-32.3137	-3.90755	0.7162112	1.996318	1.195018
4118	-33.2944	-31.3997	-1.89472	0.396666	0.303032	1.195018
4119	-34.1345	-31.1194	-3.0151	1.745552	0.07453011	1.195018
4120	-33.4643	-30.9544	-2.50988	1.24033	0.07453011	1.195018
4121	-33.0666	-30.86	-2.20659	1.24033	0.07453011	0.8917294
4122	-33.0666	-30.86	-2.20659	1.24033	0.07453011	0.8917294
4123	-32.5416	-30.3249	-2.2167	0.8954834	0.2542308	1.066985
4124	-32.5589	-30.4243	-2.13455	0.8954834	0.1720775	1.066985
4125	-32.5339	-30.3405	-2.19336	0.8954834	0.2308906	1.066985
4126	-32.5686	-30.3634	-2.20512	0.9442614	0.1938742	1.066985
4127	-32.8238	-31.3177	-1.5061	0.3387041	0.1938742	0.9735169
4128	-31.8386	-30.6695	-1.16908	0.3508761	0.1950238	0.6231824
4129	-31.8256	-30.2294	-1.59624	0.7780357	0.1950238	0.6231824
4130	-33.3493	-30.5526	-2.7967	0.9724201	0.2961925	1.528088
4131	-34.9013	-30.569	-4.33227	1.651462	1.152716	1.528088
4132	-34.3856	-30.3624	-4.02326	1.651462	0.8437148	1.528088
4133	-33.8427	-31.0138	-2.82885	1.651462	0.5450835	0.6323084
4134	-33.0088	-30.8649	-2.14395	0.587595	0.5450835	1.011267
4135	-32.1598	-30.4724	-1.68744	0.587595	0.3539451	0.7459023
4136	-33.9217	-31.2521	-2.66963	0.587595	0.5185415	1.56349
4137	-33.5702	-30.3775	-3.19277	1.185853	0.443426	1.56349
4138	-31.6091	-30.3927	-1.21644	0.4450724	0.17277	0.5986011
4139	-31.8493	-30.6315	-1.21781	0.4450724	0.093959	0.6787796
4140	-31.538	-30.3488	-1.18914	0.5543981	0.093959	0.5407868
4141	-31.6634	-30.3653	-1.29803	0.4994195	0.257824	0.5407868
4142	-32.149	-31.0645	-1.08446	0.2651375	0.2785406	0.5407868
4143	-32.7345	-30.9768	-1.75769	1.078122	0.2785406	0.4010314
4144	-31.3584	-30.3335	-1.02488	0.4464492	0.2044417	0.373991
4145	-31.5888	-30.4982	-1.09055	0.4464492	0.2701107	0.373991
4146	-32.0706	-30.886	-1.18461	0.75491	0.05570611	0.373991
4147	-32.0936	-30.9238	-1.16978	0.75491	0.05570611	0.3591621
4148	-34.3972	-31.8935	-2.50375	0.75491	1.186161	0.56268
4149	-33.6991	-31.2939	-2.40512	1.682337	0.1601076	0.56268
4150	-33.3637	-30.6845	-2.67914	0.7941336	0.4796691	1.405336
4151	-31.8457	-30.2729	-1.57282	0.6915419	0.1678583	0.7134168
4152	-35.7253	-33.364	-2.36134	0.6915419	1.346138	0.3236559
4153	-31.6334	-30.2354	-1.39793	0.6915419	0.1656148	0.5407775
4154	-37.1732	-31.8131	-5.36005	1.032289	0.5209255	3.806836
4155	-39.5336	-32.2838	-7.24983	1.032289	2.410708	3.806836
4156	-40.103	-32.7359	-7.36704	0.8646675	2.410708	4.091664
4157	-38.011	-31.0001	-7.0109	2.621839	0.2973967	4.091664
4158	-38.1429	-33.0101	-5.13275	0.6499796	0.3911081	4.091664
4159	-32.2149	-30.4041	-1.81078	0.6499796	0.3075891	0.8532126
4160	-32.9912	-31.0466	-1.94454	1.205525	0.3075891	0.4314233
4161	-32.6616	-30.8581	-1.80358	1.064572	0.3075891	0.4314233
4162	-33.6807	-31.4903	-2.19037	1.064572	0.6943794	0.4314233
4163	-38.6334	-32.469	-6.16435	4.562431	0.6943794	0.9075442
4164	-34.4491	-30.8315	-3.61754	2.286389	0.4236106	0.9075442
4165	-34.1786	-30.2403	-3.93836	1.895537	0.4236106	1.619212
4166	-34.444	-30.7995	-3.6445	1.895537	0.1297527	1.619212
4167	-37.0061	-31.2389	-5.7672	1.895537	2.252456	1.619212
4168	-32.2142	-30.9626	-1.25159	0.3944857	0.4285903	0.4285107
4169	-31.2132	-30.2916	-0.921628	0.3944857	0.098632	0.4285107
4170	-34.5879	-33.1651	-1.42277	0.1437339	0.241252	1.037781
4171	-32.3505	-31.6086	-0.741921	0.1437339	0.241252	0.3569353
4172	-32.1609	-31.5023	-0.658636	0.1437339	0.2463299	0.2685718
4173	-32.5365	-31.2302	-1.30633	0.8045714	0.2331881	0.2685718
4174	-34.2554	-31.229	-3.02642	0.8045714	0.2331881	1.988658
4175	-34.1531	-30.937	-3.21611	2.129711	0.2331881	0.8532101
4176	-32.7761	-30.3283	-2.44783	1.129033	0.465582	0.8532101
4177	-33.2928	-30.7031	-2.58968	0.7592073	0.465582	1.364892
4178	-33.7344	-30.3017	-3.43264	1.429736	0.6380139	1.364892
4179	-33.2696	-30.5449	-2.72462	1.196905	0.1628253	1.364892
4180	-35.7105	-32.2763	-3.43416	1.196905	1.629408	0.6078438
4181	-34.4301	-30.6217	-3.80836	1.196905	0.8626907	1.748765
4182	-36.892	-30.2334	-6.6586	3.26658	0.8626907	2.529328
4183	-36.597	-30.2234	-6.37355	2.981531	0.8626907	2.529328
4184	-36.3893	-32.777	-3.61224	2.289522	0.8626907	0.4600246
4185	-31.5955	-30.3773	-1.21816	0.4967872	0.2613466	0.4600246
4186	-32.7287	-30.8709	-1.85786	0.4967872	0.3294392	1.031636
4187	-34.0311	-32.1512	-1.87995	0.4967872	0.961398	0.4217626
4188	-33.0137	-31.3875	-1.6262	0.5394232	0.6650102	0.4217626
4189	-31.668	-30.5534	-1.11457	0.5394232	0.2496035	0.3255478
4190	-34.1863	-30.3352	-3.85106	1.826758	0.3084053	1.715901
4191	-36.941	-31.9994	-4.9416	1.826758	2.183265	0.9315783
4192	-31.8349	-30.7488	-1.08613	0.5081538	0.2848916	0.2930884
4193	-32.295	-30.4834	-1.81163	0.9978939	0.2848916	0.528846
4194	-33.1823	-31.1089	-2.0734	0.9978939	0.6031285	0.4723742
4195	-33.1823	-31.1089	-2.0734	0.9978939	0.6031285	0.4723742
4196	-32.2053	-30.319	-1.88627	0.9978939	0.1645244	0.7238489
4197	-32.4379	-30.4055	-2.0324	1.144023	0.1645244	0.7238489
4198	-32.8148	-30.9853	-1.82944	0.7631155	0.06423972	1.002084
4199	-32.5208	-31.1215	-1.39923	0.7631155	0.3330712	0.3030447
4200	-32.1777	-30.2985	-1.87925	0.7631155	0.3330712	0.7830594
4201	-34.1182	-30.296	-3.82226	1.911089	0.3330712	1.5781
4202	-34.1182	-30.296	-3.82226	1.911089	0.3330712	1.5781
4203	-33.8518	-30.9673	-2.88446	1.911089	0.251704	0.7216685
4204	-32.2296	-30.2536	-1.97602	1.002649	0.251704	0.7216685
4205	-32.3018	-31.0312	-1.2706	0.3119928	0.2369373	0.7216685
4206	-32.2808	-31.1676	-1.11314	0.3119928	0.07947405	0.7216685
4207	-31.8862	-30.4534	-1.43281	0.4985443	0.2125987	0.7216685
4208	-31.5335	-30.2948	-1.23876	0.5005002	0.2125987	0.5256619
4209	-31.8985	-31.0503	-0.848256	0.217993	0.104601	0.5256619
4210	-32.4804	-30.498	-1.9824	0.9649022	0.4220988	0.5953977
4211	-34.43	-31.693	-2.73703	0.9649022	1.176725	0.5953977
4212	-32.3229	-30.4112	-1.91175	0.9649022	0.3514494	0.5953977
4213	-33.8389	-30.7234	-3.11548	0.9649022	0.3514494	1.799128
4214	-34.6706	-31.9131	-2.75751	0.8823769	1.286913	0.5882174
4215	-32.9494	-30.3972	-2.55219	1.002186	0.556149	0.993859
4216	-35.2586	-31.8765	-3.3821	0.7636034	1.601263	1.017237
4217	-34.3989	-31.659	-2.73994	1.972839	0.2307661	0.536335
4218	-34.9264	-32.3494	-2.57702	1.972839	0.06784764	0.536335
4219	-34.4821	-31.6424	-2.83966	1.972839	0.06784764	0.7989742
4220	-32.7966	-30.7673	-2.02936	0.5890315	0.503963	0.9363628
4221	-32.8514	-30.3329	-2.5185	1.078179	0.503963	0.9363628
4222	-32.3677	-30.5088	-1.85886	0.6175217	0.3049719	0.9363628
4223	-31.995	-30.3615	-1.63349	0.6175217	0.3049719	0.7109934
4224	-31.7538	-30.3879	-1.3658	0.6175217	0.2864026	0.4618792
4225	-32.1549	-30.4167	-1.73826	0.6175217	0.2864026	0.834331
4226	-32.1833	-30.355	-1.82832	0.953574	0.2864026	0.5883414
4227	-34.3151	-31.4633	-2.85181	1.276411	0.9870595	0.5883414
4228	-34.038	-30.7194	-3.31863	1.158357	0.9870595	1.17321
4229	-33.2048	-31.4708	-1.73399	1.158357	0.04102349	0.5346121
4230	-31.7355	-30.5259	-1.20961	0.6099459	0.06504842	0.5346121
4231	-31.5893	-30.2387	-1.35056	0.6656675	0.150285	0.5346121
4232	-31.6032	-30.4216	-1.18162	0.6656675	0.150285	0.3656639
4233	-32.7542	-31.5181	-1.2361	0.2570625	0.150285	0.8287559
4234	-32.0107	-30.389	-1.62172	0.7440043	0.1200512	0.7576688
4235	-34.5761	-33.2679	-1.30818	0.217997	0.0307899	1.059391
4236	-31.7438	-30.8535	-0.890297	0.4270024	0.0307899	0.4325051
4237	-31.9465	-30.7221	-1.22437	0.4270024	0.3648613	0.4325051
4238	-31.9465	-30.7221	-1.22437	0.4270024	0.3648613	0.4325051
4239	-32.0324	-30.9821	-1.0503	0.3340496	0.3648613	0.351389
4240	-32.4242	-31.2857	-1.13858	0.2638556	0.1355924	0.73913
4241	-35.9068	-34.2254	-1.68132	0.1328918	0.1355924	1.41284
4242	-35.009	-32.3786	-2.63045	0.3584843	0.8591273	1.41284
4243	-34.0146	-30.8473	-3.16731	0.8953398	0.8591273	1.41284
4244	-34.0743	-31.0206	-3.05363	0.7816666	0.8591273	1.41284
4245	-33.477	-30.3102	-3.16673	1.322951	0.3414623	1.502321
4246	-35.1235	-31.0745	-4.04906	2.433852	0.1128831	1.502321
4247	-33.669	-31.4332	-2.23579	0.6205822	0.1128831	1.502321
4248	-33.4611	-31.0747	-2.38635	0.6205822	0.2634478	1.502321
4249	-31.4618	-30.3095	-1.15233	0.6205822	0.1309357	0.4008171
4250	-33.2818	-31.632	-1.64989	0.6205822	0.6769695	0.3523417
4251	-33.0721	-30.8635	-2.20866	0.6205822	0.6071871	0.9808926
4252	-33.8758	-30.7205	-3.1553	1.740592	0.6071871	0.8075162
4253	-36.3977	-30.7522	-5.6455	1.740592	0.6071871	3.297717
4254	-33.7462	-30.3388	-3.40734	1.491599	0.3034878	1.612252
4255	-35.4345	-30.7294	-4.70504	1.731247	0.3034878	2.670304
4256	-38.0455	-32.9098	-5.13578	0.5719187	1.893553	2.670304
4257	-39.9206	-30.5488	-9.37182	4.807962	1.893553	2.670304
4258	-35.9828	-32.6239	-3.35886	0.7642334	1.893553	0.7010731
4259	-37.4962	-30.607	-6.88927	2.639329	1.893553	2.356385
4260	-35.4945	-31.9632	-3.5313	1.360636	1.511643	0.6590235
4261	-33.7396	-30.9733	-2.76623	1.360636	0.7465745	0.6590235
4262	-33.6209	-31.7931	-1.82781	0.376639	0.7921506	0.6590235
4263	-31.4372	-30.829	-0.608186	0.376639	0.02718168	0.2043654
4264	-31.3174	-30.5963	-0.721124	0.4356133	0.08114478	0.2043654
4265	-31.9826	-30.2595	-1.72309	0.8155352	0.1714158	0.7361432
4266	-33.4247	-31.1654	-2.25935	0.6698914	0.8533109	0.7361432
4267	-33.4199	-31.0005	-2.41934	0.8023042	0.8533109	0.7637204
4268	-31.964	-30.6167	-1.34732	0.8023042	0.1758016	0.3692107
4269	-31.6343	-30.9937	-0.640598	0.1869925	0.05300554	0.4005995
4270	-30.5513	-30.335	-0.216262	0.0830624	0.03080186	0.1023982
4271	-30.4395	-30.2466	-0.192919	0.0830624	0.02538869	0.08446786
4272	-33.226	-32.778	-0.447968	0.05806721	0.04451435	0.3453865
4273	-32.6666	-32.2608	-0.405885	0.05806721	0.07327544	0.2745426
4274	-32.1359	-31.797	-0.338833	0.05806721	0.07327544	0.2074899
4275	-34.1818	-32.0979	-2.08391	0.3717226	0.9450305	0.7671577
4276	-34.67	-33.0869	-1.58308	0.2438192	0.9450305	0.3942286
4277	-33.4815	-30.8776	-2.60391	1.187681	0.7439481	0.6722761
4278	-34.5367	-30.6408	-3.89586	1.187681	0.664211	2.043965
4279	-34.3867	-30.5949	-3.79172	1.187681	0.664211	1.939824
4280	-34.3867	-30.5949	-3.79172	1.187681	0.664211	1.939824
4281	-33.9988	-30.6913	-3.30759	1.187681	0.9682447	1.151662
4282	-33.8973	-30.2708	-3.62647	1.743642	0.3431884	1.539637
4283	-33.5724	-30.4724	-3.10009	1.056794	0.5036615	1.539637
4284	-33.6479	-30.5772	-3.07071	1.056794	0.779913	1.234006
4285	-33.7172	-30.9846	-2.73263	0.7187097	0.779913	1.234006
4286	-33.8601	-31.4125	-2.44756	0.5055276	0.4180482	1.523985
4287	-31.9174	-30.4988	-1.41865	0.5055276	0.1564617	0.7566614
4288	-31.6694	-30.7907	-0.878644	0.5055276	0.1564617	0.2166548
4289	-32.3378	-30.7413	-1.59643	0.5055276	0.4548158	0.6360833
4290	-32.561	-30.8896	-1.67133	0.5055276	0.5297166	0.6360833
4291	-32.248	-30.6608	-1.58724	0.5055276	0.4074687	0.6742431
4292	-31.7883	-30.4129	-1.3754	0.491966	0.2091931	0.6742431
4293	-31.9199	-30.4814	-1.43845	0.491966	0.2091931	0.7372955
4294	-33.7217	-31.5937	-2.12805	0.491966	0.8987889	0.7372955
4295	-32.9538	-31.179	-1.77473	0.4493317	0.6051271	0.7202688
4296	-31.9123	-30.5438	-1.36848	0.4493317	0.1988777	0.7202688
4297	-31.5941	-30.2307	-1.36336	0.6608177	0.1821299	0.5204083
4298	-32.1729	-30.4779	-1.69502	0.9924824	0.1821299	0.5204083
4299	-32.2353	-30.5037	-1.73164	0.6927039	0.1334046	0.9055274
4300	-35.9204	-32.5167	-3.40372	0.6927039	1.885168	0.8258517
4301	-36.5749	-30.9131	-5.66182	2.09763	1.885168	1.679022
4302	-35.7365	-30.5859	-5.15064	2.09763	1.373989	1.679022
4303	-35.672	-30.3115	-5.36049	2.09763	0.8117925	2.451066
4304	-32.962	-30.4954	-2.46652	1.103272	0.1556209	1.207632
4305	-33.3525	-30.6887	-2.66379	1.051377	0.1556209	1.456789
4306	-37.0152	-34.9465	-2.06871	0.1281405	0.1556209	1.784945
4307	-31.8234	-31.4473	-0.37607	0.126773	0.1556209	0.09367635
4308	-31.801	-31.4211	-0.379867	0.1292014	0.1556209	0.09504466
4309	-31.1476	-30.3485	-0.799106	0.4267364	0.1133765	0.2589927
4310	-33.1522	-31.4339	-1.71829	1.187283	0.1836594	0.3473484
4311	-32.0631	-30.3381	-1.72507	0.703375	0.1836594	0.8380331
4312	-32.0631	-30.3381	-1.72507	0.703375	0.1836594	0.8380331
4313	-35.6413	-30.599	-5.04231	1.578521	0.8435863	2.620199
4314	-34.0879	-30.313	-3.77492	1.578521	0.7235996	1.472802
4315	-34.0288	-30.3305	-3.6983	1.501896	0.7235996	1.472802
4316	-33.7515	-30.4152	-3.33626	1.501896	0.7235996	1.110762
4317	-32.4506	-31.0424	-1.40818	0.3940035	0.4757058	0.5384664
4318	-32.8508	-30.46	-2.39084	0.8314707	0.4757058	1.083661
4319	-33.3809	-30.2797	-3.10121	1.541845	0.4757058	1.083661
4320	-35.2119	-30.8502	-4.36168	2.762427	0.5155872	1.083661
4321	-34.2564	-31.7036	-2.55273	1.171094	0.9031562	0.4784792
4322	-33.7385	-30.5559	-3.18268	1.171094	0.8288594	1.182728
4323	-32.9653	-30.2448	-2.72043	1.171094	0.3666108	1.182728
4324	-32.6261	-30.3803	-2.24574	1.171094	0.3666108	0.7080393
4325	-32.0084	-30.4356	-1.57273	0.7640107	0.1006845	0.7080393
4326	-33.8381	-31.1259	-2.71214	0.7640107	0.9803292	0.9677976
4327	-31.6306	-30.4503	-1.18036	0.4088638	0.2108932	0.5606043
4328	-31.377	-30.3394	-1.03761	0.4088638	0.1244954	0.504249
4329	-31.901	-30.6131	-1.2879	0.4423451	0.1244954	0.7210628
4330	-34.781	-32.3678	-2.41325	0.4423451	0.1244954	1.846409
4331	-32.005	-30.678	-1.32702	0.4423451	0.1244954	0.7601797
4332	-33.4651	-30.6341	-2.83098	1.521356	0.5494471	0.7601797
4333	-32.7434	-30.4896	-2.25382	0.9441978	0.5494471	0.7601797
4334	-32.4853	-30.3401	-2.14523	0.9441978	0.4304547	0.7705729
4335	-33.7131	-31.0454	-2.66761	0.9441978	0.952835	0.7705729
4336	-33.18	-30.7328	-2.44727	0.9441978	0.7325041	0.7705729
4337	-33.2108	-30.8637	-2.34714	0.8075278	0.7690365	0.7705729
4338	-31.9449	-30.7161	-1.2288	0.7768469	0.09765608	0.3542958
4339	-33.7472	-32.649	-1.09819	0.8456521	0.01927242	0.233269
4340	-36.2452	-33.0592	-3.18606	0.8755085	1.813189	0.4973675
4341	-35.7658	-32.2493	-3.5165	0.9724163	1.813189	0.7308927
4342	-32.2402	-31.0953	-1.14492	0.3076962	0.1063351	0.7308927
4343	-31.5935	-30.966	-0.627519	0.3076962	0.1696561	0.1501667
4344	-31.7634	-30.7142	-1.04919	0.3076962	0.1696561	0.5718365
4345	-31.5591	-30.2395	-1.31965	0.578161	0.1696561	0.5718365
4346	-31.826	-30.9448	-0.881261	0.578161	0.04708477	0.2560148
4347	-31.3028	-30.5624	-0.740368	0.4372681	0.04708477	0.2560148
4348	-30.8472	-30.2874	-0.559798	0.2264895	0.07729337	0.2560148
4349	-32.3059	-31.7729	-0.533007	0.09632365	0.1806683	0.2560148
4350	-31.5974	-31.1896	-0.407818	0.09632365	0.05548006	0.2560148
4351	-32.7832	-31.9435	-0.839724	0.5717672	0.01194155	0.2560148
4352	-31.0768	-30.313	-0.763741	0.3908577	0.116869	0.2560148
4353	-34.2157	-31.8576	-2.35811	0.3981053	0.6930514	1.266949
4354	-35.3001	-32.4586	-2.84151	0.3981053	1.176457	1.266949
4355	-35.4007	-30.4985	-4.90216	1.780676	1.176457	1.945032
4356	-33.7635	-30.4484	-3.31511	1.780676	0.5431373	0.9912924
4357	-34.6642	-31.8814	-2.78275	1.780676	0.5431373	0.4589407
4358	-32.7314	-30.8609	-1.87045	0.959886	0.4516256	0.4589407
4359	-33.3457	-31.2884	-2.05728	0.959886	0.6535771	0.4438138
4360	-33.5677	-30.8199	-2.74777	0.7927088	0.3389154	1.616144
4361	-37.8516	-32.3472	-5.50441	0.7927088	2.142124	2.569578
4362	-37.1213	-33.215	-3.90627	0.7927088	2.405023	0.7085418
4363	-32.9282	-30.6171	-2.31113	0.9896629	0.6129224	0.7085418
4364	-34.5666	-30.8755	-3.69112	0.9896629	0.6129224	2.088537
4365	-34.5364	-30.4567	-4.07968	1.429992	0.5611529	2.088537
4366	-33.1337	-30.3615	-2.77223	1.085975	0.5611529	1.125107
4367	-33.762	-30.5024	-3.25963	1.085975	0.5611529	1.612502
4368	-34.3819	-30.7446	-3.63733	1.085975	0.938853	1.612502
4369	-39.3389	-32.2184	-7.12054	1.085975	0.938853	5.095709
4370	-35.0912	-30.4548	-4.63636	1.62581	0.938853	2.071701
4371	-36.448	-30.9492	-5.49884	1.62581	1.801328	2.071701
4372	-33.8604	-30.9542	-2.90612	1.62581	0.611455	0.6688546
4373	-31.4869	-30.2586	-1.22831	0.6151798	0.1237307	0.4894011
4374	-32.7047	-31.0869	-1.61773	0.6151798	0.0593148	0.9432403
4375	-32.8387	-31.1671	-1.67165	0.6151798	0.0593148	0.9971574
4376	-31.9826	-31.1342	-0.848432	0.2865243	0.3171396	0.2447678
4377	-32.4143	-30.7088	-1.70546	0.4979456	0.3171396	0.8903713
4378	-37.4378	-33.4024	-4.03536	2.705389	0.8905485	0.4394273
4379	-36.1886	-30.2324	-5.9562	2.705389	0.8905485	2.360259
4380	-36.328	-32.6302	-3.69779	0.4469866	0.8905485	2.360259
4381	-33.8733	-31.8811	-1.99225	0.6962207	0.8905485	0.4054797
4382	-34.0954	-32.2784	-1.81703	0.3177336	0.8905485	0.6087472
4383	-35.2472	-31.4346	-3.8126	2.19249	0.8905485	0.7295657
4384	-35.5667	-31.5198	-4.04686	2.406781	0.8905485	0.7495282
4385	-34.5389	-30.2411	-4.29784	1.98634	0.666857	1.64464
4386	-33.5332	-31.4656	-2.06758	0.5969694	0.8826484	0.5879656
4387	-31.556	-30.2996	-1.25646	0.5369731	0.1315227	0.5879656
4388	-31.9308	-30.893	-1.03783	0.2754312	0.1744301	0.5879656
4389	-32.0224	-30.3661	-1.65632	0.6257075	0.2187439	0.8118717
4390	-31.8454	-30.7079	-1.13748	0.6257075	0.2187439	0.2930315
4391	-32.2052	-30.5356	-1.6696	0.6257075	0.4283446	0.6155495
4392	-33.9182	-31.1985	-2.71966	0.6257075	0.4283446	1.665612
4393	-35.9999	-31.4041	-4.59576	0.9878626	1.482466	2.125432
4394	-33.8415	-30.2369	-3.60456	1.762796	0.400769	1.440997
4395	-35.8946	-30.993	-4.90167	1.752552	1.708121	1.440997
4396	-36.0351	-30.926	-5.10916	1.610847	1.708121	1.790194
4397	-36.0503	-30.5235	-5.52684	3.295458	0.4411925	1.790194
4398	-36.2911	-30.4329	-5.85818	3.295458	0.7725327	1.790194
4399	-34.2835	-30.2712	-4.01233	1.651221	0.5709177	1.790194
4400	-33.6405	-30.5455	-3.09505	1.651221	0.5709177	0.8729146
4401	-36.0767	-30.6862	-5.39057	1.651221	1.322512	2.416834
4402	-35.3725	-30.9828	-4.38966	1.976579	1.322512	1.090568
4403	-31.837	-30.2525	-1.5845	0.6829964	0.2544301	0.6470751
4404	-31.5896	-30.5211	-1.06847	0.3744072	0.2544301	0.4396359
4405	-32.6832	-31.1046	-1.57857	0.3744072	0.37656	0.8275985
4406	-32.6832	-31.1046	-1.57857	0.3744072	0.37656	0.8275985
4407	-32.3053	-30.3926	-1.91264	0.7084846	0.37656	0.8275985
4408	-33.4684	-30.4592	-3.00918	1.723013	0.37656	0.9096026
4409	-35.2405	-31.5233	-3.71723	0.8030991	0.37656	2.537567
4410	-34.9689	-30.8962	-4.07273	1.321213	1.347968	1.403546
4411	-38.3167	-31.5191	-6.79761	1.321213	1.713024	3.763376
4412	-40.6517	-30.4446	-10.2071	3.54755	1.713024	4.94656
4413	-39.2312	-30.7237	-8.50754	2.756624	0.8043562	4.94656
4414	-37.7051	-30.2919	-7.41321	3.941305	0.8043562	2.667552
4415	-37.868	-30.2786	-7.58934	3.941305	0.9804793	2.667552
4416	-37.4225	-30.3698	-7.05265	3.941305	0.6563364	2.455011
4417	-39.2944	-32.5981	-6.69622	0.9711864	3.270022	2.455011
4418	-36.3097	-30.6274	-5.68227	1.826982	1.400276	2.455011
4419	-35.5537	-30.6152	-4.93847	1.527966	0.9554975	2.455011
4420	-33.461	-30.7505	-2.71047	1.535682	0.1083316	1.066454
4421	-37.7349	-30.3672	-7.36769	2.738192	1.287955	3.341547
4422	-35.916	-30.3332	-5.58274	2.738192	0.4400667	2.404486
4423	-36.1133	-30.2523	-5.86106	2.738192	0.6071106	2.515757
4424	-35.4273	-30.7887	-4.63862	1.345158	0.6071106	2.686354
4425	-35.187	-30.7114	-4.47565	1.345158	0.6071106	2.523382
4426	-36.9515	-30.9506	-6.00087	1.805001	1.99296	2.202906
4427	-35.2334	-30.5555	-4.67784	2.215171	0.2496379	2.213032
4428	-34.5766	-30.781	-3.79556	1.322675	0.2598494	2.213032
4429	-34.5766	-30.781	-3.79556	1.322675	0.2598494	2.213032
4430	-34.5766	-30.781	-3.79556	1.322675	0.2598494	2.213032
4431	-36.2206	-30.2823	-5.93836	3.005603	0.8709885	2.061767
4432	-34.7855	-30.6413	-4.14419	1.262275	0.8201459	2.061767
4433	-33.6485	-30.7225	-2.926	1.262275	0.8201459	0.8435784
4434	-33.4425	-31.1653	-2.27719	0.613468	0.8201459	0.8435784
4435	-33.9861	-30.7723	-3.21386	1.550133	0.8201459	0.8435784
4436	-34.896	-30.7482	-4.14782	1.497031	1.265659	1.385126
4437	-37.3004	-31.0691	-6.23129	1.497031	1.265659	3.468601
4438	-36.736	-31.2904	-5.44568	1.224371	0.7527077	3.468601
4439	-31.4311	-30.4863	-0.944749	0.5538391	0.07415388	0.3167556
4440	-31.9089	-30.4056	-1.50326	0.7897624	0.1020876	0.6114065
4441	-33.7001	-30.5638	-3.13629	1.017866	0.4525968	1.66583
4442	-36.7016	-30.8705	-5.83108	3.798848	0.3663986	1.66583
4443	-36.6345	-30.7732	-5.86126	2.49054	1.704893	1.66583
4444	-35.4192	-31.1617	-4.25745	2.49054	0.1010798	1.66583
4445	-38.2898	-30.6661	-7.62369	2.49054	2.053274	3.079873
4446	-34.2464	-30.5106	-3.73575	1.588319	0.9209194	1.226517
4447	-35.5672	-31.5562	-4.01095	0.764034	0.9209194	2.325995
4448	-36.0376	-30.4048	-5.63288	2.020585	0.9209194	2.691371
4449	-35.3455	-30.5141	-4.8314	1.600937	0.9209194	2.309543
4450	-33.6179	-30.5769	-3.04098	1.292049	0.7890118	0.9599194
4451	-32.6848	-30.3983	-2.28651	1.292049	0.1975813	0.7968784
4452	-33.0825	-31.2038	-1.87863	1.292049	0.09551323	0.4910704
4453	-34.2904	-30.762	-3.52842	1.292049	0.2190511	2.017318
4454	-31.4116	-30.3718	-1.03984	0.4154604	0.2190511	0.4053317
4455	-31.9195	-30.4492	-1.47026	0.7785527	0.09168497	0.6000197
4456	-32.6225	-30.73	-1.89251	0.7978536	0.09168497	1.002972
4457	-31.4584	-30.4581	-1.00035	0.475771	0.2127919	0.3117847
4458	-31.2088	-30.3402	-0.868657	0.475771	0.08110141	0.3117847
4459	-30.7396	-30.2676	-0.47195	0.2036507	0.08110141	0.1871978
4460	-31.1815	-30.5331	-0.648394	0.3800949	0.08110141	0.1871978
4461	-31.1815	-30.5331	-0.648394	0.3800949	0.08110141	0.1871978
4462	-31.1224	-30.6789	-0.44349	0.2374722	0.01882044	0.1871978
4463	-33.6362	-32.4103	-1.22588	0.5344337	0.5042475	0.1871978
4464	-32.8649	-31.2255	-1.63938	0.5344337	0.07115575	1.033793
4465	-33.8171	-30.6532	-3.16387	1.232273	0.8978001	1.033793
4466	-33.1194	-30.7656	-2.35384	1.232273	0.08777594	1.033793
4467	-33.3793	-31.0538	-2.32557	1.232273	0.05950418	1.033793
4468	-38.3522	-33.0195	-5.33264	1.094307	3.204542	1.033793
4469	-38.3522	-33.0195	-5.33264	1.094307	3.204542	1.033793
4470	-33.1152	-30.3814	-2.73376	1.110283	0.5896856	1.033793
