Iteration	Posterior	Likelihood	Prior	bl	cw	ht	lb	lo	ol	ot	th	to	tw	wc	wt
1145	-47.4894	-32.362	-15.1274	0.5140213	0.0554864	1.566973	1.491588	0.5379082	1.118658	1.387469	2.890273	0.6347939	0.8418501	1.758932	2.329465
1146	-45.1555	-33.3973	-11.7583	0.5140213	0.0554864	0.6368556	1.491588	0.1829834	1.510469	0.5370299	0.5173155	0.6347939	1.589335	1.758932	2.329465
1147	-39.9461	-29.8375	-10.1085	0.6039364	0.03263319	0.6368556	0.5670097	0.3552235	1.510469	0.5370299	0.5173155	1.05312	0.2065445	1.758932	2.329465
1148	-40.9816	-29.2855	-11.6961	0.2185205	0.6783158	0.6368556	0.5670097	0.3552235	1.534599	0.5370299	0.3576792	1.294122	1.428368	1.758932	2.329465
1149	-40.0463	-28.4275	-11.6188	0.2379694	0.330382	2.96347	0.5670097	0.6424404	1.534599	0.01327198	1.111403	1.294122	0.9468216	1.758932	0.2183863
1150	-39.4644	-29.0983	-10.3662	0.2379694	0.330382	2.96347	0.1812008	0.6424404	0.08249387	0.02491436	0.9932797	1.294122	0.9468216	1.401075	1.267988
1151	-41.8398	-31.5317	-10.3081	0.2379694	2.698155	0.2050907	0.2741456	1.550669	0.1176407	0.1851512	0.9932797	1.294122	0.9691689	0.5146955	1.267988
1152	-42.2113	-31.3565	-10.8548	0.2379694	2.698155	0.2573955	0.4267938	1.550669	0.1176407	0.1851512	0.9932797	0.8141836	0.6907541	1.68359	1.199212
1153	-43.7001	-28.7866	-14.9135	0.3569096	4.274499	0.3741355	0.7376686	1.20609	1.52995	0.1851512	0.9932797	0.8141836	0.6907541	2.551694	1.199212
1154	-41.7899	-29.5353	-12.2546	1.051217	0.5324825	0.3741355	1.083043	1.20609	0.5968664	0.4508457	0.9932797	1.175545	1.040166	2.551694	1.199212
1155	-39.1915	-29.9727	-9.2188	1.051217	0.5324825	0.3741355	0.4336493	0.4075439	0.5968664	0.4508457	0.9932797	0.5325964	0.5161904	2.551694	0.778298
1156	-41.662	-30.9055	-10.7565	1.051217	0.3806984	0.3741355	1.523495	0.4075439	2.784266	0.1359057	0.7228359	0.6496963	0.5161904	1.051624	1.158918
1157	-43.4792	-30.0474	-13.4318	1.051217	1.521434	0.3741355	0.4133148	1.250717	2.784266	0.1359057	0.3146366	0.8396986	0.4274266	3.11395	1.205122
1158	-37.8214	-30.018	-7.80345	0.06554213	0.3129088	0.3741355	0.4133148	0.3173961	0.8285403	0.3212026	0.2961732	0.1277352	0.4274266	3.11395	1.205122
1159	-41.2507	-31.8095	-9.44117	0.06554213	0.5827153	0.8156579	0.5208769	0.7421456	0.8285403	1.078879	0.3298604	0.1277352	0.4274266	3.11395	0.8078407
1160	-39.4689	-28.8536	-10.6153	0.09972228	0.5827153	1.656163	0.6840311	0.5717818	0.8285403	0.1316305	0.7208295	0.7763579	0.9282706	3.11395	0.5212905
1161	-37.6308	-27.6754	-9.95546	0.04734101	0.4235671	0.3682875	0.215832	0.5717818	0.8285403	0.1316305	0.7208295	2.357313	0.6550984	3.11395	0.5212905
1162	-43.6748	-29.7596	-13.9152	1.253454	0.4235671	0.233473	0.1675229	0.7971984	0.5340156	0.6306874	0.7208295	3.38581	0.6550984	3.11395	1.999555
1163	-40.5194	-29.4179	-11.1015	1.253454	0.3075683	0.1776428	0.5842887	0.7971984	0.5340156	0.3811348	1.76954	1.811391	0.6550984	0.8305624	1.999555
1164	-45.924	-31.0565	-14.8675	2.17587	0.3075683	0.1590949	0.5842887	2.032227	3.164476	0.3811348	1.548509	1.784232	0.6550984	0.4286622	1.646317
1165	-45.0491	-29.7332	-15.3159	2.192107	0.7930436	0.1860133	0.5842887	1.084687	3.176287	0.1357738	1.548509	1.784232	1.982215	0.4286622	1.420041
1166	-46.0769	-29.181	-16.8959	1.437369	0.7425854	2.048681	0.7835364	1.084687	2.084812	0.3099037	0.9739088	1.784232	1.982215	2.459955	1.204003
1167	-42.9802	-30.2629	-12.7173	1.437369	0.7425854	0.6222188	0.3329067	1.084687	1.066409	0.3099037	1.638962	3.560954	0.1666414	1.492791	0.2618438
1168	-39.1536	-28.9368	-10.2168	0.2188414	0.7425854	0.2588963	0.3668003	1.084687	0.8939154	0.3099037	0.859596	3.560954	0.1987873	1.460027	0.2618438
1169	-40.8398	-31.7126	-9.12716	0.187067	0.7425854	0.2588963	0.9466447	1.084687	1.112373	0.3099037	0.5263603	0.1700484	0.2472493	0.6019541	2.939392
1170	-42.1256	-32.1717	-9.9539	0.9285783	1.439075	0.9392171	0.2415161	1.084687	0.5803445	0.1241951	0.5263603	0.3938828	0.1546965	0.6019541	2.939392
1171	-36.3261	-29.3472	-6.97893	0.4523981	0.1959091	0.9392171	0.4165062	1.084687	0.985617	0.1241951	0.5263603	0.3938828	0.1546965	1.209451	0.4960065
1172	-41.4611	-31.7083	-9.75277	0.7445489	1.256981	0.9392171	0.6257967	0.4170923	0.985617	0.1241951	2.393673	0.3287277	0.6272777	0.6918956	0.6177455
1173	-44.8795	-32.9712	-11.9082	1.549438	1.138277	0.5070354	1.120809	0.4170923	0.985617	1.845292	0.4561878	0.4153509	1.288232	0.6918956	1.493021
1174	-45.2546	-31.2016	-14.053	0.690127	1.463362	0.5070354	1.120809	1.018741	0.985617	1.514867	2.358508	0.4658246	1.288232	1.14685	1.493021
1175	-46.6481	-30.0768	-16.5713	0.2497193	1.613213	1.106082	1.120809	0.4127327	1.907631	1.514867	2.358508	3.170453	1.288232	1.14685	0.6821593
1176	-47.4595	-30.0538	-17.4056	0.2497193	1.613213	1.106082	0.7871644	1.59899	1.907631	1.514867	2.358508	3.429725	0.3467256	0.890596	1.602416
1177	-54.675	-32.4738	-22.2012	0.7939326	4.041071	2.414891	3.478015	1.59899	1.907631	0.4915393	1.754849	3.429725	0.3467256	0.341404	1.602416
1178	-50.7256	-29.3179	-21.4078	0.7939326	4.041071	0.251553	1.38878	1.59899	1.373339	0.5164757	3.098434	4.420574	2.650494	0.8788588	0.3952714
1179	-50.3669	-29.7864	-20.5805	1.467541	4.041071	0.3568839	0.610788	1.255296	0.7396795	0.5164757	2.511013	4.420574	3.114853	0.8788588	0.6674827
1180	-44.4842	-28.7142	-15.77	1.467541	0.8147349	0.5334832	0.610788	1.74314	2.252127	0.2862764	1.121416	1.433865	1.085903	2.529624	1.891117
1181	-48.484	-29.1271	-19.3569	0.5249053	0.8147349	0.5334832	0.508716	1.707429	4.683817	1.376395	1.042077	2.658656	1.085903	2.529624	1.891117
1182	-48.888	-29.4579	-19.4301	0.1583822	0.8147349	0.5334832	0.2643236	1.707429	4.683817	0.2372837	2.992029	2.469087	0.4516003	2.265546	2.852386
1183	-46.8392	-30.0916	-16.7477	0.1583822	1.217296	0.1391289	0.5334504	1.707429	0.5832976	0.2372837	2.992029	1.220678	3.77882	1.987513	2.192349
1184	-44.1645	-31.881	-12.2835	0.1583822	1.217296	1.805811	0.4097884	0.1912762	0.364166	0.1425707	1.747114	1.220678	3.77882	0.7243047	0.5232531
1185	-49.1159	-34.0536	-15.0623	0.3098875	1.150349	0.3042348	2.353381	0.4229629	0.4411778	1.13175	0.6857466	0.9508452	4.994984	0.7243047	1.592689
1186	-49.4079	-32.5638	-16.8441	1.835926	1.150349	0.4010777	2.353381	0.5433087	1.205385	1.13175	0.6857466	0.9508452	4.994984	0.7243047	0.8670446
1187	-43.6339	-31.3282	-12.3057	0.9709522	1.150349	0.4010777	2.353381	0.5433087	1.205385	1.13175	1.457397	0.8698404	1.047092	0.7243047	0.4508417
1188	-47.2182	-31.1837	-16.0345	0.9709522	4.163619	0.4010777	1.865745	0.2335283	2.102979	0.7139102	2.25015	0.8698404	1.047092	0.9647814	0.4508417
1189	-43.6114	-31.8097	-11.8017	0.9709522	0.1084297	1.787244	1.865745	0.1787719	0.7537657	0.7139102	2.112033	0.6746406	0.2705792	1.848741	0.5168905
1190	-45.3215	-31.6942	-13.6273	1.72604	0.1084297	2.668084	1.865745	0.1787719	0.7537657	0.7139102	2.112033	0.9969245	0.3931845	1.848741	0.2616667
1191	-46.2374	-32.5304	-13.707	1.72604	0.4683428	2.668084	0.243458	1.163516	0.5334003	0.3228988	3.629029	0.5865396	1.882718	0.2213534	0.2616667
1192	-38.9458	-31.1552	-7.79066	0.09070911	0.2204852	1.618829	0.2945148	0.4197618	0.4465426	0.3228988	1.362753	0.5865396	1.882718	0.1381531	0.4067517
1193	-39.2509	-31.9386	-7.31229	0.4359157	1.09597	0.571415	0.2945148	0.4197618	0.4465426	0.3336648	1.362753	0.5865396	1.123149	0.1381531	0.5039133
1194	-43.5478	-30.1309	-13.4169	0.4359157	3.01333	0.6008803	0.3563359	0.4197618	1.417366	0.3336648	2.243856	3.392482	0.8370444	0.3089493	0.05734055
1195	-41.3673	-31.7361	-9.6312	0.5633984	3.01333	0.6008803	0.3563359	0.4302544	0.4353459	0.3336648	2.243856	0.4165886	0.8370444	0.3089493	0.09155255
1196	-40.4629	-30.8886	-9.57436	0.5633984	3.01333	0.1876217	0.3563359	0.4302544	0.3300384	0.3336648	2.243856	0.8531421	0.8370444	0.3089493	0.1167247
1197	-36.9794	-29.4132	-7.56618	0.5633984	0.1559748	0.1876217	0.7491685	0.4302544	0.3300384	0.1811347	0.793413	0.8840745	0.8370444	1.336966	1.117095
1198	-36.2691	-30.8077	-5.46142	0.5633984	0.1610713	0.3148224	0.7491685	0.266572	0.3300384	0.1825432	0.793413	0.9402538	0.7008508	0.2380333	0.2212541
1199	-38.6436	-30.7144	-7.92925	0.5633984	0.1610713	0.3148224	0.7491685	0.266572	0.4172636	0.2461553	0.4119888	0.9402538	1.259727	2.293514	0.3053133
1200	-43.8471	-30.8314	-13.0157	0.6508893	0.1610713	0.4257052	0.7491685	0.266572	0.4172636	0.120581	3.014729	3.892207	1.259727	1.752457	0.3053133
1201	-37.9583	-29.9695	-7.98872	0.6508893	0.1610713	0.3885957	0.5069417	0.266572	0.6305712	0.120581	1.417895	1.219451	1.259727	0.4541704	0.9122502
1202	-36.0031	-30.1457	-5.85748	0.6803188	0.2448847	0.3885957	0.1297028	0.266572	0.6305712	0.220102	0.4129787	0.7841597	1.259727	0.4541704	0.3856978
1203	-39.8647	-33.5892	-6.27551	0.7233548	0.2448847	1.32944	0.1297028	0.2420676	0.4318472	0.220102	1.054264	0.1040437	1.259727	0.1503739	0.3856978
1204	-38.1728	-30.903	-7.26987	0.2299908	0.2448847	1.32944	0.8091101	0.4759263	0.4318472	0.1392342	1.054264	0.7593776	1.259727	0.1503739	0.3856978
1205	-41.9412	-31.3267	-10.6145	0.2401112	0.6449392	2.142922	0.3450299	0.4759263	0.4318472	0.1392342	1.054264	3.520383	1.075886	0.05629995	0.4877
1206	-37.0695	-29.5147	-7.55475	0.2494259	0.6449392	0.8749587	0.6152195	0.4759263	0.7563926	0.1392342	0.7352839	1.455851	1.075886	0.2885318	0.2431014
1207	-38.5662	-31.6759	-6.89024	1.036903	1.127351	0.1650746	0.6152195	0.09293681	0.7563926	0.1392342	1.07142	0.6920969	0.6619774	0.2885318	0.2431014
1208	-40.8556	-29.9498	-10.9058	1.867439	1.127351	0.08989116	0.6152195	0.2213623	1.146896	0.5108118	1.07142	0.6920969	0.6619774	2.379253	0.5220682
1209	-40.9702	-29.9813	-10.9888	1.867439	0.2539444	1.267141	0.1440391	0.2213623	1.295213	0.08660631	0.7131461	1.20127	0.6619774	2.379253	0.8974587
1210	-40.4969	-29.6155	-10.8814	0.3463671	1.925017	0.2455337	0.1231682	1.343908	1.553346	0.4559455	0.7131461	1.105858	0.6619774	1.509681	0.8974587
1211	-41.9844	-30.9732	-11.0112	2.769053	1.925017	0.2455337	0.2527707	0.3697912	0.8508755	0.4559455	0.5038908	1.105858	0.1768203	1.509681	0.8459953
1212	-44.2597	-31.2064	-13.0533	2.769053	1.925017	0.2455337	0.6801921	0.7684027	0.8508755	0.1165995	2.853121	0.3120528	0.1768203	1.509681	0.8459953
1213	-41.2624	-30.575	-10.6874	0.7076312	1.925017	0.3929797	0.6801921	2.263382	0.965122	0.1165995	0.9583824	0.3120528	0.1768203	1.509681	0.6795214
1214	-41.058	-30.8116	-10.2463	0.7076312	0.5482162	0.4420541	1.434173	0.6937556	1.267766	0.7383235	0.9583824	0.3120528	0.6312077	0.6934679	1.819313
1215	-41.1559	-32.334	-8.82185	0.7076312	0.09035712	0.4420541	1.434173	0.4948534	1.267766	0.7383235	0.9583824	0.1763963	0.3497434	0.3428555	1.819313
1216	-44.194	-29.3239	-14.8702	0.4863258	0.2099355	3.260173	0.155321	0.4948534	1.267766	0.7383235	0.9583824	1.792145	1.826989	1.860638	1.819313
1217	-42.0524	-29.8755	-12.1769	0.1558973	0.2099355	0.6678765	0.4739278	1.573164	1.267766	0.7383235	1.019744	0.5633716	1.826989	1.860638	1.819313
1218	-37.2604	-29.7099	-7.5505	0.2397668	0.2099355	0.408526	0.4739278	0.4116686	1.267766	0.2300299	1.019744	0.5633716	1.826989	0.4549256	0.4438526
1219	-36.8269	-29.1336	-7.69329	0.2397668	0.2099355	0.1343733	0.4739278	0.5124415	0.5552688	0.2300299	1.019744	0.5633716	1.826989	0.8500085	1.077434
1220	-37.5834	-29.4277	-8.15574	0.2397668	0.2099355	0.1343733	0.537329	0.5124415	0.878293	0.2300299	1.691657	0.653256	0.9313755	0.8500085	1.287273
1221	-38.7591	-30.4369	-8.32216	1.17103	0.3171608	0.6776994	0.6738348	0.4729887	0.878293	0.2140609	1.691657	0.1746016	0.9313755	0.8500085	0.2694546
1222	-40.1415	-30.9826	-9.15895	1.17103	0.3216352	0.6776994	0.6738348	0.2897515	0.878293	0.6160652	1.691657	0.1746016	0.9313755	1.293306	0.4396989
1223	-39.8643	-30.1808	-9.68353	0.8981806	0.3216352	0.7834652	0.9426382	0.2897515	0.878293	0.6160652	1.691657	0.8366962	0.9313755	1.293306	0.2004678
1224	-40.1676	-31.1946	-8.97302	1.083096	0.4081436	0.7834652	0.6127591	0.2897515	0.3542006	0.6160652	1.117063	1.426021	1.436523	0.6454673	0.2004678
1225	-40.1244	-29.7731	-10.3513	1.083096	0.4081436	0.7834652	0.6127591	1.084194	2.359761	0.04319229	0.5948999	1.426021	1.436523	0.3187409	0.2004678
1226	-46.4951	-30.3191	-16.176	0.2189713	0.4081436	0.7834652	0.3386641	1.084194	2.359761	1.861117	2.364173	1.074671	1.436523	1.247434	2.998894
1227	-42.9659	-31.654	-11.312	0.24552	0.4081436	0.6849162	0.06306731	1.084194	1.848365	1.861117	0.7376422	1.074671	1.436523	1.247434	0.6203663
1228	-39.3273	-29.5529	-9.77436	0.2257929	0.4081436	1.086666	0.08029252	1.084194	1.848365	0.1336283	0.6123102	1.074671	1.436523	1.247434	0.536338
1229	-40.358	-29.4028	-10.9553	0.832969	0.4081436	1.984777	0.8857743	0.9323519	1.098229	0.1336283	0.4402764	1.074671	1.436523	1.19159	0.536338
1230	-44.1923	-29.4788	-14.7135	0.3656515	0.4081436	1.984777	0.8857743	0.9323519	2.258637	0.5886463	1.943437	1.330883	0.1664374	2.796572	1.052189
1231	-38.4941	-29.6671	-8.82709	0.3656515	0.4081436	0.293884	0.1911079	1.43518	1.415273	0.05004472	0.24231	1.330883	0.1664374	2.796572	0.1315992
1232	-38.1167	-29.2975	-8.81925	0.5749507	0.4081436	0.293884	0.1911079	0.6935366	1.415273	0.05938922	0.3763109	1.330883	0.1664374	2.46655	0.8427803
1233	-38.7169	-28.9489	-9.76799	0.5749507	0.4081436	0.09753715	0.1911079	0.7557196	1.415273	0.08946579	1.878284	1.330883	0.826204	1.357638	0.8427803
1234	-44.0717	-28.4747	-15.597	1.165296	0.2297396	1.202482	0.7238953	2.385175	1.588928	0.2029737	1.878284	3.12821	0.8915922	1.357638	0.8427803
1235	-42.645	-29.4154	-13.2296	1.165296	0.07173827	0.429965	0.7238953	2.385175	1.588928	0.2818939	0.7846203	3.115229	0.5148747	1.325213	0.8427803
1236	-45.8764	-31.0592	-14.8172	1.165296	0.07065917	1.2796	0.7238953	4.057893	1.588928	0.2818939	0.7846203	3.11284	0.5148747	0.4161563	0.8205014
1237	-45.4215	-30.7103	-14.7112	1.165296	0.1110479	1.664306	0.7238953	4.057893	1.588928	0.1095319	0.8642911	2.236255	0.9071578	0.4161563	0.8664279
1238	-40.5806	-29.3496	-11.231	1.165296	0.1110479	1.412372	0.7238953	0.586448	1.599224	0.0201837	1.990225	1.894471	0.9071578	0.4161563	0.4045092
1239	-38.9285	-29.1863	-9.74218	1.165296	1.311176	0.1863797	0.2260134	0.586448	0.3116904	0.03726968	1.837387	1.894471	0.9635887	0.817947	0.4045092
1240	-40.1427	-30.7445	-9.39823	0.601725	1.264261	1.646795	0.03914664	0.586448	0.1847676	0.06097033	1.12757	1.894471	0.8884335	0.6991291	0.4045092
1241	-40.341	-30.0509	-10.2901	2.664416	0.6790274	0.1369013	0.2884808	1.28208	0.3544825	0.06097033	1.12757	1.894471	0.8884335	0.5087384	0.4045092
1242	-38.5888	-31.2267	-7.3621	1.261499	0.02883688	0.1369013	0.2779154	1.23371	0.3814761	0.1188031	0.4652995	2.093165	0.4887921	0.4711918	0.4045092
1243	-39.3919	-31.2458	-8.14609	0.2982362	0.02883688	0.1369013	0.5733217	1.166597	0.3814761	0.3434988	0.52026	3.456962	0.4887921	0.346698	0.4045092
1244	-38.245	-29.8251	-8.4199	0.1462315	0.04352504	2.670093	0.2967355	1.166597	0.7374785	0.3434988	0.52026	1.255477	0.4887921	0.346698	0.4045092
1245	-42.6791	-30.6942	-11.985	0.02624733	0.1809628	2.670093	0.1304684	1.105674	0.7374785	0.3434988	1.113099	1.255477	0.2805009	0.4218743	3.719588
1246	-40.5804	-29.817	-10.7634	0.02624733	0.1809628	2.96831	0.1304684	1.105674	0.7374785	0.2559605	1.113099	2.612672	0.1914005	0.3813585	1.059767
1247	-37.8832	-28.6461	-9.23702	0.02624733	0.1809628	0.6861503	0.1683619	1.105674	1.392754	0.2559605	1.293385	2.612672	0.6283923	0.5968524	0.2896114
1248	-41.7375	-31.1507	-10.5868	0.440875	0.1809628	0.3540659	0.1683619	1.105674	0.2660501	0.2284474	1.293385	2.612672	3.049855	0.5968524	0.2896114
1249	-39.5756	-31.2147	-8.36093	0.9817431	1.313816	0.2257062	0.3589584	1.631669	0.2660501	0.3278177	0.7848842	1.317125	0.2666942	0.5968524	0.2896114
1250	-41.1458	-30.8073	-10.3385	0.7967304	0.3141257	0.156182	0.3589584	1.089499	0.4211334	0.3266005	1.246179	1.317125	3.338365	0.6080348	0.3655507
1251	-40.59	-29.6931	-10.8969	0.7967304	0.3141257	0.156182	0.9892517	0.5664369	1.072162	0.3266005	1.246179	3.285488	1.365973	0.6080348	0.1697692
1252	-42.1921	-29.6575	-12.5347	0.7967304	0.3141257	0.2035345	0.9892517	1.074103	1.757413	0.04085113	1.246179	4.060343	1.365973	0.581893	0.1042978
1253	-41.2672	-29.4665	-11.8007	1.106699	0.4235046	0.04630054	0.7866743	1.075732	1.757413	0.03183054	0.376096	4.060343	1.365973	0.581893	0.1882158
1254	-39.3009	-31.963	-7.33791	1.106699	0.4235046	0.04630054	0.7866743	0.3632917	1.757413	0.0544274	0.376096	0.4814625	0.1205841	0.581893	1.239567
1255	-39.8233	-32.5464	-7.27687	1.106699	0.1171667	0.3718003	0.7866743	0.6283741	0.1758582	0.3493363	0.5323339	0.7414123	0.9834415	0.2442094	1.239567
1256	-43.8739	-32.254	-11.6198	1.106699	0.5711561	0.3718003	1.262848	1.375146	0.1758582	0.3493363	1.578492	2.375934	0.9834415	0.2442094	1.224889
1257	-39.939	-31.7829	-8.15612	0.4892289	1.579983	0.3718003	0.4959424	1.057158	0.1758582	0.3493363	0.3198054	1.199254	0.2219145	0.6709464	1.224889
1258	-40.053	-29.9867	-10.0663	0.4666145	0.2730897	0.3718003	1.124662	1.282505	1.490867	0.1814986	0.2056907	1.199254	1.57447	0.6709464	1.224889
1259	-41.1073	-29.7074	-11.3999	0.4666145	0.2730897	1.044698	0.3745074	1.282505	2.017945	0.02182354	0.2056907	1.569091	2.152761	0.7662922	1.224889
1260	-41.8546	-29.4216	-12.433	0.6137619	0.2730897	1.044698	0.3745074	0.2543672	1.286874	0.6862589	1.097763	1.569091	2.152761	1.854919	1.224889
1261	-40.9574	-29.715	-11.2424	0.08418107	0.2730897	0.3658354	0.4997672	0.6628806	1.286874	0.6862589	1.301054	1.569091	2.152761	1.854919	0.5057162
1262	-44.4766	-30.2182	-14.2584	0.8311382	0.2331784	5.683699	0.1059329	0.6628806	1.286874	0.6862589	0.4192529	1.569091	0.3360473	1.854919	0.589139
1263	-45.6735	-31.5352	-14.1383	0.3726747	0.5512391	5.683699	0.6360504	1.243471	1.340188	0.6862589	0.4192529	1.569091	0.1737283	0.5526257	0.910058
1264	-41.9122	-31.0636	-10.8486	0.3726747	1.330756	0.6713504	0.8712332	1.243471	1.784494	0.6862589	0.4192529	1.569091	1.306006	0.5526257	0.04138192
1265	-40.3853	-33.6397	-6.74564	0.3726747	1.330756	0.03900593	0.8712332	0.214895	0.9266748	0.2915935	0.06650979	0.5834844	1.306006	0.6998218	0.0429859
1266	-43.8035	-34.2169	-9.5866	0.3726747	2.610818	0.08317674	0.8712332	0.3058212	2.047069	0.7397049	0.06650979	0.5834844	0.3574798	1.505639	0.0429859
1267	-40.976	-34.1824	-6.79362	1.122258	0.8180575	0.08317674	0.369267	0.3058212	0.9375548	0.7397049	0.06650979	0.1290192	0.01626165	1.992988	0.2129981
1268	-39.739	-33.759	-5.98	1.122258	0.2876769	0.08317674	1.202556	0.3058212	0.9375548	0.7397049	0.06650979	0.1290192	0.3102184	0.4243161	0.3711875
1269	-40.2842	-31.6279	-8.65631	0.2666026	0.485632	0.08317674	1.202556	1.007173	0.9375548	0.7397049	0.06650979	1.569876	0.2035298	1.923524	0.1704671
1270	-42.1327	-32.6732	-9.45943	0.6856275	1.298297	0.08317674	1.202556	0.7494983	0.8760075	0.7397049	0.06650979	1.460535	0.2035298	1.923524	0.1704671
1271	-41.2988	-30.2046	-11.0942	1.075661	1.298297	0.0272086	1.202556	0.7494983	0.8009319	0.7397049	0.2709852	1.460535	1.2606	1.324348	0.8838243
1272	-44.4389	-32.477	-11.9619	1.075661	1.298297	1.363216	0.3640684	0.4875385	1.200559	1.384312	0.2532983	1.916427	1.2606	0.4740646	0.8838243
1273	-41.1422	-30.3957	-10.7465	0.5549917	1.298297	0.148638	1.691471	1.729822	1.200559	0.1718671	0.526741	1.074673	1.007049	0.45855	0.8838243
1274	-47.8162	-30.7845	-17.0316	1.806076	1.298297	0.148638	0.1708065	1.729822	0.380475	0.009561863	0.8108588	2.276486	0.2274706	4.548925	3.624215
1275	-39.0526	-30.3728	-8.67982	0.3590756	1.298297	0.23117	0.5252332	1.729822	0.380475	0.03027317	0.8108588	1.293855	0.2274706	0.7792068	1.014083
1276	-39.325	-30.1569	-9.16809	0.3590756	2.126198	0.23117	0.5252332	1.534244	0.380475	0.1316762	0.9366161	1.293855	0.2274706	0.7792068	0.6428714
1277	-40.3477	-30.0284	-10.3193	0.3590756	2.694809	0.23117	0.5541269	0.4829992	0.380475	0.4468169	0.9366161	1.293855	0.4445098	0.7792068	1.715612
1278	-38.8091	-30.2677	-8.54145	0.1746718	1.893164	0.23117	0.07816067	0.379439	1.983124	0.4468169	0.5944499	1.293855	0.4445098	0.5251291	0.4969582
1279	-38.4821	-31.2751	-7.20707	0.1746718	1.452958	0.1318566	0.2184367	0.3599726	1.927287	0.6290041	0.5944499	0.9478175	0.4445098	0.127615	0.1984908
1280	-39.6284	-29.5636	-10.0648	0.1746718	1.452958	0.4047688	0.3029244	0.3550891	1.927287	0.2676615	0.5944499	1.307591	0.4445098	0.6267193	2.206186
1281	-41.2276	-30.0535	-11.1742	0.1746718	2.317436	0.2994984	0.3005202	1.203575	1.927287	0.2538463	0.5944499	1.307591	2.144757	0.2132026	0.4373315
1282	-38.4357	-29.789	-8.64664	0.02258096	1.118989	0.2994984	0.3005202	1.203575	0.6887599	0.2538463	0.5944499	1.307591	2.144757	0.383855	0.3282182
1283	-35.1508	-28.6587	-6.49212	0.06851259	0.2359467	0.2994984	0.2621375	0.8813974	1.257444	0.2538463	0.6849212	1.307591	0.583505	0.3291026	0.3282182
1284	-37.3632	-29.0725	-8.29068	0.06851259	0.2359467	0.1017758	0.1084658	0.6773351	1.257444	0.2538463	0.5750118	1.307591	0.4559175	0.5368791	2.711951
1285	-41.2298	-29.9806	-11.2492	0.1110032	0.07069391	0.4779019	0.1084658	0.6773351	1.293279	0.7313056	0.8985429	1.307591	2.324232	0.5368791	2.711951
1286	-40.2708	-29.613	-10.6578	0.1110032	0.09203206	0.6813036	0.2039257	0.9143419	1.439641	0.7313056	0.7653261	1.307591	2.324232	0.5368791	1.550253
1287	-42.4199	-30.4351	-11.9848	0.1453572	1.995758	0.6813036	0.2039257	0.9143419	1.439641	0.6287959	1.07505	1.307591	2.324232	0.5368791	0.7319212
1288	-45.5491	-29.7336	-15.8155	0.3182293	1.103115	0.6321117	0.2039257	1.008762	3.307495	0.6287959	1.526115	2.855809	1.178647	0.8773048	2.175153
1289	-41.799	-31.608	-10.191	0.3182293	0.3272645	0.6321117	0.2039257	1.052108	1.679031	0.6287959	1.429112	0.2133486	1.178647	0.3885676	2.139906
1290	-42.4947	-32.7843	-9.71034	0.3182293	0.2997184	0.6321117	0.2039257	0.3197217	0.8000965	0.6287959	1.989734	0.2133486	1.178647	0.3885676	2.737441
1291	-38.1966	-29.1113	-9.08524	0.07536271	0.2997184	0.6321117	0.2039257	0.4803758	0.8000965	0.6287959	0.5239918	0.9048014	1.178647	2.548527	0.8088887
1292	-40.8673	-28.8679	-11.9994	1.026945	0.2997184	0.6321117	0.4941849	0.4803758	0.8000965	0.5786748	1.55075	1.921084	0.8592212	2.548527	0.807668
