Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl	cw	ht	lb	lo	ol	ot	th	to	tw	wc	wt
7317	1	-51.276	-32.3222	-18.9538	1.486619	0.1238983	0.7064177	1.395859	3.325411	0.8534384	0.9293378	0.8240755	2.674419	3.948274	0.2386922	2.447346
7318	0	-51.2205	-31.3816	-19.8389	0.2169513	1.782444	4.341145	0.8224012	1.657429	0.5459781	0.6581533	2.961303	4.868611	0.1880327	0.7237308	1.072751
7319	1	-51.5759	-31.3853	-20.1907	3.487329	0.4193191	0.7064177	1.471831	0.3512925	0.8534384	0.9293378	2.343304	1.458168	3.948274	1.774603	2.447346
7320	0	-46.0715	-29.7583	-16.3132	0.3192362	1.782444	1.087017	0.8224012	1.670184	0.5459781	0.3273986	2.961303	4.868611	0.9552138	0.7237308	0.2496673
7321	1	-45.5553	-32.4636	-13.0917	3.487329	0.4193191	0.7064177	0.6006506	1.261952	0.2616126	0.9293378	1.717053	1.252692	0.8479983	1.479659	0.1276871
7322	0	-46.2245	-29.0921	-17.1324	0.06727295	1.782444	1.591353	0.8224012	1.670184	2.165336	0.2756428	0.915123	4.868611	0.9552138	1.769123	0.2496673
7323	1	-42.9817	-30.9122	-12.0695	1.927099	0.1911245	2.24567	0.6709615	1.261952	0.2616126	0.1332963	2.410138	1.551636	0.8479983	0.4403404	0.1276871
7324	0	-49.0004	-30.9261	-18.0742	1.643599	1.782444	1.591353	0.482211	1.670184	5.714061	0.2756428	0.915123	0.8201024	0.9552138	1.769123	0.4551899
7325	1	-44.2618	-30.5961	-13.6658	1.927099	0.1911245	2.24567	0.4398232	1.952343	0.8508229	0.1332963	3.308763	1.551636	0.4465337	0.4403404	0.1783232
7326	0	-42.8127	-29.9331	-12.8796	1.643599	0.6826598	1.591353	0.482211	1.670184	2.736096	0.2756428	0.6573995	1.012766	0.9552138	0.7172788	0.4551899
7327	1	-47.8925	-30.0179	-17.8746	1.927099	0.3884701	0.4407124	1.12217	0.8385681	2.021145	0.06921683	3.308763	4.826651	2.313163	0.4403404	0.1783232
7328	0	-40.4102	-30.4084	-10.0017	0.8048732	0.2802737	0.1965317	0.482211	1.670184	1.230576	1.199998	0.6044896	1.404901	0.9552138	0.7172788	0.4551899
7329	1	-49.5478	-30.5281	-19.0196	1.927099	0.8026084	0.04365546	0.1176605	0.9718646	0.6004885	0.06921683	0.8828625	7.109553	2.238302	4.088768	0.1675531
7330	0	-38.7535	-29.3791	-9.3744	0.8048732	0.2259847	0.1965317	0.482211	0.3965462	1.594602	0.5053727	0.6044896	1.572965	0.9552138	0.7172788	1.318333
7331	1	-41.9685	-29.9585	-12.01	0.5411368	0.8026084	0.04365546	0.4130653	0.8363002	0.6004885	0.1026721	2.202647	0.6840585	2.0548	3.272685	0.4558763
7332	0	-43.1036	-29.9915	-13.1121	1.449034	0.2259847	2.454568	0.1862684	1.374777	1.594602	0.8982504	0.6044896	1.308932	0.9552138	1.436567	0.6233658
7333	1	-40.41	-29.5646	-10.8455	0.525984	0.6311849	0.421341	0.4787877	0.8363002	0.6004885	0.1026721	2.202647	0.6840585	0.633445	3.272685	0.4558763
7334	0	-44.5057	-31.1005	-13.4052	1.400125	1.026606	2.454568	0.3686649	1.709609	1.045644	0.777079	0.6044896	1.308932	0.9552138	1.130882	0.6233658
7335	1	-44.0373	-28.3737	-15.6635	0.09067358	0.4364965	0.421341	0.311055	0.621238	0.670944	0.1026721	1.691246	3.984236	1.227307	3.272685	2.83362
7336	0	-44.9869	-30.5044	-14.4825	0.3329207	1.026606	2.454568	0.8045437	0.468169	1.045644	0.3233033	4.018254	1.101089	0.9552138	1.130882	0.821284
7337	1	-40.6585	-31.0575	-9.601	0.5824811	0.7561825	0.421341	0.7021809	1.497483	0.444374	0.2373345	1.691246	0.5845192	1.227307	0.4146162	1.041936
7338	0	-40.4749	-30.2104	-10.2646	0.3329207	1.026606	2.454568	0.8045437	0.468169	1.591386	0.2329052	0.7720597	1.221051	0.1629659	1.130882	0.06651289
7339	1	-43.3191	-30.5667	-12.7524	0.5824811	0.7561825	0.421341	1.393725	1.497483	0.444374	0.4690646	1.691246	0.9115988	1.268182	2.35922	0.9574583
7340	0	-41.1375	-29.5746	-11.5629	0.3329207	1.891555	2.50847	0.4249524	0.4523471	1.591386	0.2329052	0.7720597	1.221051	0.3259471	1.224367	0.5849532
7341	1	-42.5035	-31.3585	-11.1451	0.5824811	0.555964	0.421341	1.393725	1.893014	1.070917	1.017269	0.2754763	0.9115988	0.369524	2.35922	0.2945331
7342	0	-48.1584	-30.867	-17.2914	0.2952822	1.891555	1.626017	1.568918	1.699232	1.591386	1.26232	0.7720597	1.221051	3.48416	1.224367	0.6550855
7343	1	-49.0976	-32.1748	-16.9228	3.095588	1.080668	0.421341	1.393725	1.893014	3.674192	1.017269	0.9113628	0.9115988	0.369524	0.2688151	1.885746
7344	0	-43.3995	-31.9355	-11.464	0.386477	1.891555	1.626017	1.195654	0.3023441	1.591386	1.26232	0.8334747	0.3558612	1.177325	0.6569163	0.1846646
7345	1	-45.2527	-32.4309	-12.8218	3.095588	0.2824692	0.421341	0.7721762	0.4259014	0.2999085	0.08917402	0.1542571	0.9115988	2.242224	2.241378	1.885746
7346	0	-38.9548	-32.9262	-6.02858	0.07572326	0.2882837	0.2859726	1.195654	0.3023441	0.2965283	0.3423508	0.3319567	0.8908639	1.177325	0.6569163	0.1846646
7347	1	-49.061	-33.3796	-15.6814	4.28043	0.2824692	1.580426	0.7721762	0.1652313	1.346854	0.836904	0.0866566	0.9115988	2.242224	2.241378	0.9350453
7348	0	-36.0172	-30.8483	-5.16894	0.07572326	0.3263026	0.2859726	0.4297438	0.3023441	1.056551	0.3423508	0.08041011	0.3789214	0.6040441	1.101909	0.1846646
7349	1	-47.0814	-33.4744	-13.607	4.28043	0.2824692	0.5611886	1.537146	0.3372574	1.346854	0.4484149	0.0866566	1.707634	2.242224	0.6241574	0.1525371
7350	0	-42.8015	-33.0579	-9.7436	0.07572326	0.2234988	0.2859726	0.4297438	0.3023441	1.056551	0.6038953	0.01629452	2.981356	0.6040441	2.979514	0.1846646
7351	1	-41.5041	-34.642	-6.86213	1.29808	0.2824692	0.5611886	0.3200399	0.01205694	1.346854	0.8929928	0.09381378	0.434716	0.767405	0.3751159	0.4773953
7352	0	-46.8978	-33.3205	-13.5773	1.803077	0.2234988	0.2859726	0.4523774	0.2581657	1.056551	1.458317	0.01629452	2.981356	1.141169	2.458267	1.442212
7353	1	-38.1011	-30.3077	-7.79345	0.5147841	0.2824692	0.3032519	0.3200399	0.2373071	1.346854	0.2594751	2.23063	0.5397318	0.767405	0.5141101	0.4773953
7354	0	-45.8167	-31.9326	-13.884	1.054043	0.2234988	0.9662548	1.225324	0.8695149	1.056551	1.458317	0.04482849	1.944059	1.141169	2.458267	1.442212
7355	1	-38.4339	-29.6484	-8.78556	0.5147841	0.2824692	0.3032519	0.2351862	0.2373071	0.7780249	0.2594751	2.23063	0.5397318	0.767405	2.159903	0.4773953
7356	0	-43.5619	-33.4826	-10.0793	2.184698	0.2234988	0.4306553	0.2304942	0.271737	1.056551	1.024025	0.06217433	1.944059	0.7472463	0.4619666	1.442212
7357	1	-38.829	-29.7404	-9.0886	0.1231614	0.1807243	0.3032519	0.1290888	0.2170978	0.7780249	0.2594751	2.23063	0.5397318	1.102524	2.159903	1.064985
7358	0	-42.7695	-30.7401	-12.0294	1.133648	1.080763	0.2212197	0.1062979	0.7115467	1.023777	1.024025	1.388169	1.944059	0.7472463	0.4619666	2.186636
7359	1	-40.345	-30.2577	-10.0873	0.1231614	0.1807243	0.1677077	0.6743698	0.8423875	0.6720585	0.07985176	2.23063	0.4184242	1.21181	2.159903	1.326293
7360	0	-42.2211	-30.0784	-12.1428	1.133648	1.080763	0.2212197	0.3611846	0.7115467	1.023777	1.024025	1.388169	1.944059	0.4615419	0.6062084	2.186636
7361	1	-44.1607	-29.7856	-14.3751	0.1132062	3.621737	0.1677077	0.6743698	1.699073	0.6720585	0.07985176	2.23063	0.4184242	1.21181	2.159903	1.326293
7362	0	-49.7065	-33.5337	-16.1728	1.133648	1.761655	2.00649	0.8355627	0.8391565	1.291218	2.861857	1.388169	0.8006308	0.4615419	0.6062084	2.186636
7363	1	-47.2793	-31.6098	-15.6695	2.267357	3.621737	1.550904	0.6291603	1.655888	0.08900591	0.07985176	2.23063	1.373413	0.35068	1.505123	0.3157752
7364	0	-48.3188	-33.3162	-15.0026	0.7406916	1.761655	2.00649	0.8355627	0.7144481	1.291218	0.1326835	0.6124824	0.7542218	0.87925	5.070258	0.2036579
7365	1	-49.0446	-31.9744	-17.0701	2.371931	1.415413	1.500881	1.6569	1.658131	0.08900591	0.07985176	2.23063	1.373413	1.767788	1.505123	1.421057
7366	0	-43.9478	-30.6162	-13.3316	0.2273535	0.4420715	0.9021195	0.8355627	2.369632	1.291218	0.3443325	0.6124824	0.8167861	0.2161721	5.070258	0.2036579
7367	1	-43.3056	-32.5002	-10.8054	0.7114696	1.322043	1.500881	0.452008	1.658131	0.2137072	0.07985176	0.6982682	1.258411	1.767788	0.1103344	1.032493
7368	0	-43.7446	-30.3311	-13.4135	0.3283887	0.441576	0.9021195	0.518823	2.258163	1.291218	0.3427422	1.154164	0.8167861	0.0856145	5.070258	0.2036579
7369	1	-42.6975	-32.4154	-10.2821	1.628568	0.2711028	1.500881	0.452008	1.700135	0.2606981	0.07985176	0.6982682	1.258411	1.207807	0.1103344	1.114037
7370	0	-44.9088	-31.8237	-13.085	0.3632241	0.441576	0.9021195	0.518823	2.258163	0.8976346	0.3427422	1.154164	0.8167861	0.2761321	5.070258	0.04339878
7371	1	-44.0819	-30.7128	-13.369	0.3204603	0.2711028	0.191518	0.452008	1.700135	0.8384925	0.07985176	0.6982682	4.946353	2.13753	0.1103344	1.622961
7372	0	-40.1007	-30.1479	-9.95281	0.5493613	0.441576	0.6939427	0.518823	1.206183	0.8976346	0.3427422	1.154164	0.8167861	1.935811	1.266845	0.1289369
7373	1	-46.8819	-29.9296	-16.9523	0.10967	0.1846421	0.1789248	0.452008	1.700135	1.253465	2.541822	0.6982682	4.946353	2.13753	1.126516	1.622961
7374	0	-41.8038	-29.2881	-12.5157	0.5493613	0.7328492	0.6939427	0.7443977	1.483234	1.760757	0.3427422	1.036931	2.355712	1.935811	0.7509937	0.1289369
7375	1	-40.5664	-30.3156	-10.2508	1.453115	0.1846421	0.1789248	0.452008	1.039573	2.647671	0.3036322	0.4282803	0.8921714	0.1981604	0.849673	1.622961
7376	0	-39.3484	-30.5838	-8.76453	0.5493613	0.7328492	0.6939427	0.1598454	1.483234	1.060768	0.3427422	0.5142109	0.9861306	0.8116614	0.7509937	0.6787938
7377	1	-46.0276	-32.1316	-13.896	2.305321	0.1846421	0.6967542	2.165707	1.039573	0.3456934	0.2865114	1.8573	0.8921714	1.038679	0.849673	2.23399
7378	0	-41.5512	-30.8899	-10.6613	0.09920229	0.2336331	2.123847	0.08676191	1.483234	0.967113	1.095807	0.5142109	0.9861306	0.8116614	1.202441	1.057252
7379	1	-45.9542	-30.8789	-15.0754	2.809068	1.684079	0.2099968	2.165707	1.039573	0.5588943	0.2865114	1.8573	0.8921714	1.233352	0.9805734	1.35814
7380	0	-43.145	-33.8413	-9.30366	2.082642	0.2336331	0.1342596	0.09016856	0.9542243	0.7673743	1.095807	0.5142109	2.145726	0.08824816	0.1401172	1.057252
7381	1	-49.9199	-29.9787	-19.9411	1.532197	5.896435	0.2099968	1.072219	1.039573	1.856349	0.2865114	2.75124	0.8921714	1.286573	0.9805734	2.137288
7382	0	-46.2186	-33.4061	-12.8125	0.1948216	3.087978	0.3522559	0.09078702	0.9542243	0.7673743	1.095807	0.5142109	1.114619	1.837397	1.745759	1.057252
7383	1	-44.2409	-30.7613	-13.4796	3.382974	0.3693795	0.2099968	0.4920833	1.039573	1.856349	0.4287315	0.2256112	1.070514	1.286573	0.9805734	2.137288
7384	0	-39.7046	-29.0752	-10.6293	0.2698044	3.087978	0.08425308	0.8888325	0.9542243	0.7675156	0.3586677	0.5731329	1.114619	0.3481069	1.745759	0.4364267
7385	1	-45.4503	-29.2827	-16.1677	0.2094237	0.3693795	3.001807	0.5414863	1.039573	1.856349	0.4287315	2.427375	1.017028	1.286573	1.384349	2.605578
7386	0	-39.3951	-28.2392	-11.1559	0.2698044	3.087978	0.08425308	0.3928593	1.080182	0.7675156	0.2796561	0.5731329	1.114619	0.6785225	1.70742	1.119941
7387	1	-44.6417	-28.9625	-15.6792	1.421178	0.06998799	3.001807	0.5414863	1.039573	1.634672	0.1001365	0.298772	2.295055	1.286573	1.384349	2.605578
7388	0	-42.632	-31.5843	-11.0477	0.6110153	3.087978	0.460888	0.2128616	0.08445736	0.3359839	0.2796561	0.5731329	0.8120515	0.6785225	2.515523	1.395662
7389	1	-42.2352	-28.6324	-13.6028	1.421178	0.06998799	0.2332585	0.324034	1.039573	1.163578	0.485487	0.6850758	3.11577	1.286573	1.172701	2.605578
7390	0	-43.7438	-30.7149	-13.029	0.09881318	1.714028	1.261669	0.2128616	2.224102	1.989101	0.2796561	0.8551146	0.4058592	0.4942691	2.515523	0.9779627
7391	1	-45.2908	-30.6135	-14.6773	3.215667	0.3759674	0.1704305	0.324034	1.039573	0.378283	0.485487	0.5072584	3.11577	1.286573	1.172701	2.605578
7392	0	-46.7215	-30.6483	-16.0732	0.4754816	4.940459	0.05883094	1.525208	0.3151662	1.133138	0.2085784	0.6311618	1.342532	2.330943	1.019685	2.092027
7393	1	-45.8178	-29.5244	-16.2934	0.3952298	2.793563	0.1704305	1.204266	1.039573	2.09039	0.485487	0.5072584	0.4133388	0.907026	3.681287	2.605578
7394	0	-40.0192	-29.2649	-10.7543	0.4754816	0.3943477	0.05883094	0.2703614	1.320056	1.133138	0.2085784	0.6023063	1.342532	0.3565303	2.500152	2.092027
7395	1	-42.9521	-31.1589	-11.7932	0.3952298	4.127845	0.1704305	1.204266	1.039573	2.09039	0.1261373	0.5072584	0.1934269	0.786219	0.5001188	0.6523076
7396	0	-48.3576	-32.7422	-15.6154	0.6553743	0.3943477	0.05883094	2.773823	2.315556	1.515573	0.2085784	0.6023063	3.754179	0.2068411	1.037958	2.092027
7397	1	-41.4158	-29.4111	-12.0047	0.3952298	1.154477	0.1704305	1.204266	0.7944494	2.305208	0.1845983	0.5072584	2.892025	0.8405464	1.316389	0.2398356
7398	0	-47.9638	-31.4261	-16.5377	0.6553743	0.09878357	0.1027428	2.773823	2.315556	1.515573	0.2085784	0.4720857	3.754179	0.7156369	1.833375	2.092027
7399	1	-40.2473	-29.8915	-10.3559	1.530524	0.4822881	0.1704305	0.7306479	0.7944494	1.34457	0.1845983	2.310976	0.6615582	0.4901305	1.316389	0.339301
7400	0	-51.597	-33.2167	-18.3803	0.6553743	2.699932	0.2031211	2.773823	1.205679	0.6224466	1.402872	1.845135	3.754179	0.7156369	0.410048	2.092027
7401	1	-38.4495	-29.9768	-8.47263	1.530524	0.4822881	0.04910168	1.072863	0.7944494	1.34457	0.1845983	0.2099059	0.6101691	0.5384743	1.316389	0.339301
7402	0	-45.0927	-30.3425	-14.7503	0.6553743	1.900428	0.2031211	0.5196577	1.283768	3.180038	1.402872	0.5214644	3.754179	0.7580157	0.410048	0.1612933
7403	1	-44.0621	-32.8953	-11.1669	2.857302	1.467358	0.04910168	0.9435047	0.5712412	1.34457	1.351432	0.1845548	0.3810927	0.5384743	1.316389	0.1618695
7404	0	-49.3674	-34.8458	-14.5216	0.2709467	1.900428	0.2031211	0.5196577	3.279241	2.636497	2.720306	0.4467374	0.7043586	0.7580157	0.4550697	0.6271953
7405	1	-42.3922	-31.3403	-11.0519	0.1979074	0.5333189	1.029499	1.686994	0.5712412	1.34457	1.351432	1.317961	0.9746868	0.3549013	1.316389	0.3730088
7406	0	-40.6378	-32.6969	-7.94094	0.2709467	1.746323	0.1660755	0.08654086	0.09811181	2.039124	0.808094	0.4467374	0.7043586	0.6279606	0.3194679	0.6271953
7407	1	-49.4504	-32.445	-17.0054	0.1979074	0.5381525	4.118051	1.563515	3.326292	2.464324	0.864718	2.457923	0.2350313	0.3549013	0.5368965	0.3477294
7408	0	-42.4122	-33.193	-9.21913	0.2709467	1.180085	0.751028	0.02142149	0.09811181	1.071092	0.808094	0.4467374	0.6611485	1.483856	1.373289	1.053324
7409	1	-42.9327	-31.7644	-11.1682	0.1979074	0.5381525	0.637656	1.061583	0.4649291	0.8585304	0.864718	2.457923	0.2350313	1.028554	0.5368965	2.286361
7410	0	-43.2608	-33.8901	-9.37066	1.821389	0.4458347	0.751028	0.02142149	1.290655	1.071092	0.808094	0.7637474	0.2488556	0.1524602	1.373289	0.622794
7411	1	-41.01	-30.5304	-10.4796	0.1002079	0.5381525	0.637656	1.242897	1.736395	0.8585304	0.06241539	0.4941216	0.2350313	1.028554	1.259246	2.286361
7412	0	-44.9082	-32.5707	-12.3374	0.3677725	1.337733	0.751028	0.01744478	0.3740327	1.071092	0.808094	2.646196	2.103752	0.8642122	1.373289	0.622794
7413	1	-41.9899	-31.5842	-10.4057	0.4601245	0.5105835	0.637656	0.9331703	0.1378652	0.8585304	0.6844988	0.6975956	0.266286	1.673771	1.259246	2.286361
7414	0	-41.4751	-30.8919	-10.5832	0.3677725	0.1881234	0.751028	0.06884072	0.3740327	1.071092	0.8581014	0.5759602	0.9839312	0.8642122	1.373289	3.106814
7415	1	-41.7768	-30.8219	-10.9549	0.4601245	0.07973471	0.4561025	0.9331703	0.1378652	0.8585304	0.6844988	1.74992	0.9047715	1.673771	0.7300452	2.286361
7416	0	-49.1953	-30.2761	-18.9192	0.3677725	0.1881234	0.751028	2.532249	1.487957	1.421312	0.8581014	1.834743	3.636474	1.480012	1.373289	2.98814
7417	1	-40.7705	-28.7396	-12.0309	0.7250076	0.07973471	0.4561025	0.9331703	0.9185186	0.8720303	0.04035138	1.74992	1.133984	0.6342579	2.201478	2.286361
7418	0	-47.8929	-30.7628	-17.1301	0.680733	0.3159984	0.5052303	2.532249	1.487957	2.312575	0.8581014	1.834743	0.6912643	2.179441	0.7436311	2.98814
7419	1	-41.8699	-31.5047	-10.3653	1.144799	0.1089535	0.2189108	0.9331703	0.143365	0.3513824	0.2616074	1.74992	0.4161241	0.5491882	2.201478	2.286361
7420	0	-53.776	-29.5294	-24.2466	1.473092	3.062499	0.5052303	2.532249	1.804336	3.058554	0.8581014	1.834743	3.21034	0.7397729	2.179578	2.98814
7421	1	-39.5737	-31.3862	-8.18746	1.144799	0.3798375	0.2349678	0.579632	0.1153013	0.3513824	0.2616074	2.018786	0.6240421	0.2808432	1.749863	0.4463962
7422	0	-51.4165	-30.6761	-20.7403	1.473092	3.062499	0.5052303	2.532249	0.9812202	2.128263	0.8581014	1.834743	3.21034	0.3021785	2.179578	1.672843
7423	1	-41.1129	-31.5466	-9.56622	0.6652	1.697486	0.2349678	0.579632	0.2342346	0.3513824	0.2616074	2.018786	0.3225951	0.3569112	2.525149	0.318272
7424	0	-48.1042	-30.2792	-17.8251	1.698314	1.604679	0.2333803	2.532249	0.9812202	3.175775	0.8581014	0.8190554	1.508196	0.5616814	2.179578	1.672843
7425	1	-42.1711	-32.899	-9.27208	0.6652	1.697486	0.1844563	0.1673414	0.2342346	0.1085587	0.2758882	2.018786	0.3225951	0.197126	2.525149	0.8752594
7426	0	-48.5491	-29.8299	-18.7193	0.9594733	4.413267	0.2333803	2.532249	1.456116	1.548902	0.6368174	0.9031653	1.652817	0.854729	2.179578	1.348772
7427	1	-40.585	-29.944	-10.6409	0.6652	0.2052955	1.496728	0.4723226	0.3466698	0.1143762	0.007681038	2.018786	1.40954	0.5039317	2.525149	0.8752594
7428	0	-52.4666	-32.6352	-19.8314	1.819546	5.096802	0.2333803	2.532249	1.456116	0.7494538	0.6368174	2.621091	0.3028875	0.854729	2.179578	1.348772
7429	1	-41.5429	-30.7661	-10.7768	2.439725	0.1493909	1.496728	0.4723226	0.7671104	0.1652939	0.1074273	0.1469636	1.191852	0.4395833	2.525149	0.8752594
7430	0	-41.1284	-31.3945	-9.73398	1.819546	0.4700368	0.3405514	0.5580713	0.2785686	1.152801	0.6368174	0.8874315	0.2920216	1.465611	0.4837486	1.348772
7431	1	-39.1681	-31.8612	-7.30687	0.2616288	0.1493909	1.496728	0.4723226	0.6065707	0.6473768	0.2444951	0.05235128	1.821589	0.4395833	0.2395741	0.8752594
7432	0	-45.4916	-33.5764	-11.9153	0.09948608	0.1287575	5.088472	0.5580713	0.2785686	0.485372	0.6368174	0.8874315	0.2920216	2.001717	0.1097673	1.348772
7433	1	-40.2232	-31.3418	-8.88141	0.5307447	0.1493909	0.8973356	0.7958814	0.6065707	0.6473768	0.2444951	0.3873277	1.821589	0.7647758	0.2395741	1.796346
7434	0	-44.9189	-32.6594	-12.2594	0.06842717	1.362265	5.088472	0.4204527	0.1635972	0.9207533	0.6368174	0.8874315	0.2920216	2.001717	0.1531954	0.2642856
7435	1	-40.1611	-30.601	-9.56008	0.2753889	0.1493909	3.173779	0.7958814	0.2975844	0.6473768	0.2444951	0.3873277	1.821589	0.7647758	0.8377	0.1647918
7436	0	-45.4474	-32.6184	-12.8289	1.014295	0.6794542	5.088472	0.4204527	0.7581025	0.9207533	0.6368174	0.2528893	0.9756131	0.5924086	0.3289289	1.160751
7437	1	-46.0314	-30.5257	-15.5057	3.697815	0.1493909	0.6422738	0.1187142	1.029567	2.759344	0.5159228	1.409999	1.821589	0.7647758	1.045036	1.551291
7438	0	-38.8778	-29.3251	-9.5527	1.014295	0.29804	0.5641769	0.3922742	0.7581025	0.6017195	0.6368174	1.079602	0.9756131	0.5924086	2.18352	0.456127
7439	1	-45.6357	-31.1859	-14.4498	3.697815	0.2275284	1.409107	0.1932985	1.029567	0.431366	0.5159228	0.2625272	1.821589	1.36286	1.94696	1.551291
7440	0	-45.862	-29.7796	-16.0824	1.014295	0.29804	0.614209	0.8052148	0.7581025	1.856025	0.6368174	5.174265	2.488993	0.4920492	1.488275	0.456127
7441	1	-42.0402	-28.8607	-13.1795	1.54447	0.2275284	0.2383378	0.8560633	1.029567	1.362292	0.5159228	1.349566	1.194684	1.36286	1.94696	1.551291
7442	0	-47.373	-32.494	-14.8791	2.412161	0.4544958	0.614209	0.8052148	0.4710972	1.000729	0.5178792	5.174265	2.488993	0.4920492	0.1966132	0.2513692
7443	1	-45.2121	-29.3037	-15.9084	1.54447	3.431787	0.2383378	0.8560633	1.029567	0.7506353	0.4447132	1.574879	1.194684	1.345004	1.94696	1.551291
7444	0	-44.0139	-31.7111	-12.3028	0.08183322	0.4544958	0.614209	0.7367354	0.6508514	0.2972316	1.239007	0.540219	2.488993	3.101292	0.9587497	1.139141
7445	1	-42.3863	-29.2766	-13.1097	0.5592756	0.601671	1.450633	0.8560633	1.029567	0.9065651	0.4116153	1.574879	1.194684	1.776422	2.28546	0.4628244
7446	0	-43.6396	-30.9946	-12.645	0.08183322	0.4544958	0.2147655	0.1681088	0.6508514	0.2972316	0.9159917	2.478478	2.184064	3.101292	0.9587497	1.139141
7447	1	-41.4427	-28.417	-13.0257	0.5592756	0.601671	0.2350345	0.8560633	1.029567	0.9065651	0.09394233	1.726684	1.729854	2.105048	2.28546	0.8965295
7448	0	-43.4063	-30.6612	-12.7451	0.4186373	2.122108	0.2147655	0.1681088	0.6508514	0.4642783	1.275337	2.478478	2.184064	0.746449	1.623477	0.398541
7449	1	-43.8053	-29.2795	-14.5258	1.083713	0.601671	0.2350345	0.8560633	1.345345	0.9065651	0.8934812	1.587027	1.729854	2.105048	2.28546	0.8965295
7450	0	-46.3737	-31.7078	-14.6659	0.4186373	2.25755	3.4393	0.1681088	0.05588561	0.7036813	1.275337	2.478478	2.184064	0.746449	0.5398355	0.398541
7451	1	-41.5277	-28.8806	-12.6471	0.6069962	0.601671	0.789512	0.8560633	1.345345	0.9065651	0.02788059	1.587027	1.729854	0.3511551	3.394589	0.4504174
7452	0	-43.8439	-32.593	-11.2509	0.4186373	0.4770624	3.4393	0.179627	0.08852333	0.7036813	1.275337	0.1115959	1.087825	0.1495753	2.921156	0.398541
7453	1	-41.5898	-31.8255	-9.76426	1.805716	0.601671	0.5497972	0.1192326	1.345345	0.9065651	0.4983414	1.683518	0.8718163	0.1290111	0.8028265	0.4504174
7454	0	-40.0121	-31.8928	-8.11927	0.7087118	0.08109226	0.9802834	0.1848053	0.08852333	0.7036813	0.06407071	0.1115959	0.5810203	0.7286492	2.921156	0.9656776
7455	1	-42.8255	-30.9205	-11.905	1.805716	0.601671	0.3875335	0.1192326	0.5992232	1.093515	0.4983414	0.2564508	1.132629	0.4843116	3.767033	1.159363
7456	0	-38.0947	-29.8739	-8.22085	0.06192557	0.4969543	0.9802834	0.1590965	0.5271221	1.03156	0.1844338	1.857386	0.5810203	0.7286492	0.6467439	0.9656776
7457	1	-39.3843	-29.7148	-9.66958	1.805716	0.601671	0.0158211	0.8123065	0.722381	1.093515	0.123365	0.2564508	1.132629	0.4843116	1.462047	1.159363
7458	0	-43.215	-31.6601	-11.5549	0.5734597	0.4969543	0.9802834	1.146511	0.5271221	1.606809	0.1844338	0.2611371	0.5810203	3.733271	0.6467439	0.8171667
7459	1	-40.2904	-31.413	-8.87748	1.805716	0.601671	0.4121262	0.1490166	0.722381	0.1889308	0.1563399	0.2548982	1.545241	1.177506	0.7042877	1.159363
7460	0	-40.8638	-30.9928	-9.87101	0.5734597	0.7808336	0.3809073	1.671102	1.071893	0.7711341	0.1844338	2.096908	0.5810203	0.4210583	0.5210971	0.8171667
7461	1	-40.6759	-31.8176	-8.85826	1.805716	0.7078467	0.05717484	0.1490166	0.4700098	0.1889308	0.1563399	1.175693	0.3079277	1.177506	1.50274	1.159363
7462	0	-37.1919	-29.7535	-7.43839	0.5734597	0.1198605	0.3809073	0.2929548	0.7916721	0.5667577	0.1844338	2.096908	0.6721177	0.4210583	0.5210971	0.8171667
7463	1	-41.0153	-30.0495	-10.9658	1.805716	1.641048	0.1017729	0.9799541	0.4700098	0.5236303	0.1204177	1.175693	0.3079277	1.177506	1.50274	1.159363
7464	0	-37.4051	-29.5116	-7.89354	0.5734597	0.3029184	0.3809073	0.2929548	0.7916721	0.5667577	0.1844338	1.520958	1.52016	0.4210583	0.5210971	0.8171667
7465	1	-41.951	-31.835	-10.116	1.550757	1.641048	0.1017729	0.7609539	0.2503243	0.6844948	0.1204177	0.2325849	0.3079277	0.934766	1.50274	2.028262
