Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
100	-15892.6	-16015.5	122.904	0.009992292	0.0720626	0.0170466	0.0679532	0.0220045	0.045435	0.0375499	0.0477089	0.0272348	0.0254212	0.0418924	0.0382561	0.0277677	0.0389067	0.069868	0.0483821	0.0154753	0.0554188	0.0248388	0.227907	0.0208807	0.0597876	0.0907065	0.0203532	0.0709183	0.0345664	0.0134825	0.0221042	0.017973	0.0151012	0.0223063	0.0343978	0.0342413	0.0265612	0.181439	0.00946577	0.01734	0.0878427	0.00846626	0.0899376	0.0206438	0.0112908	0.0255641	0.0166933	0.0157671	0.0146899	0.0449824	0.022738	0.00570666	0.00545733	0.0308528	0.0465871	0.0212747	0.0174246	0.0410033	0.0136213	0.0160276	0.0174268	0.0222384	0.0172671	0.0708134	0.0314268	0.0183779	0.0277654	0.0220171	0.0131568	0.0215973	0.0377284	0.0328591	0.0373894	0.040571	0.0155804	0.0223091	0.0438844	0.022684	0.0346008	0.0396542	0.0313852	0.0601841	0.0486968	0.0233343	0.0463355	0.0701212	0.0382545	0.0672173	0.0614078	0.0212791	0.0704491	0.0245077	0.0140182	0.0379625	0.0177484	0.0272421	0.0215799	0.0176249	0.0517857	0.0223839	0.0182638	0.050523	0.0284704	0.012496	0.0113093	0.0182219	0.0156286	0.144905	0.0135039	0.0328286	0.0104595	0.0207885	0.0643786	0.0439993	0.0413644	0.00702012	0.0878487	0.0301765	0.00949635	0.0136317	0.0176661	0.0471786	0.0373711	0.00788754	0.0653769	0.0103469	0.0595212	0.0422884	0.0184836	0.0138563	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.0361705	0.272668	0.25774	0.213845	0.255747	2.000118	0.4327367	0.03991155	-3.49947	0.746164	0.5567607
110	-15922.2	-16019.9	97.7557	0.009992292	0.071414	0.0196695	0.0784088	0.0253903	0.0524259	0.0433276	0.0550497	0.0314254	0.0293327	0.0483382	0.0441424	0.0320402	0.0448931	0.0806184	0.0558264	0.0178564	0.0639459	0.0286607	0.262975	0.0240936	0.0689869	0.104663	0.0234849	0.0818302	0.039885	0.015557	0.0255053	0.0207384	0.0174247	0.0257384	0.0396904	0.0395099	0.0306481	0.209356	0.0109222	0.020008	0.101359	0.00976893	0.0213192	0.0238202	0.013028	0.0294976	0.0104391	0.0181931	0.0140309	0.0519037	0.0262366	0.00658472	0.00629702	0.0356	0.0537553	0.0245481	0.0217372	0.0473123	0.0157171	0.0258833	0.0201082	0.0256602	0.0199239	0.0817092	0.0362623	0.0212056	0.0320376	0.0254048	0.0151811	0.0249204	0.0435335	0.037915	0.0431423	0.0468135	0.0179777	0.0257417	0.0506367	0.0261743	0.0399247	0.0457556	0.0362143	0.0694443	0.0561896	0.0269247	0.0534649	0.0809105	0.0441406	0.0775598	0.0708563	0.0245532	0.0812888	0.0282786	0.0161751	0.0438036	0.0204793	0.0314337	0.0249003	0.0203368	0.0597537	0.0258281	0.021074	0.0582967	0.150659	0.0144187	0.0130494	0.0210257	0.0180433	0.167201	0.0155817	0.0378798	0.0120688	0.0239872	0.0742843	0.0507693	0.047729	0.00809999	0.101366	0.0348196	0.0109575	0.0157296	0.0203843	0.0532025	0.0431212	0.0130631	0.105003	0.0119386	0.20801	0.0487951	0.0213276	0.055943	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.043581	0.272668	0.25774	0.213845	0.255747	2.00103	0.4327367	0.04015013	-3.490451	0.7420526	0.550642
120	-15935	-16020.7	85.6242	0.009992292	0.0840074	0.023046	0.0918685	0.0297488	0.0614253	0.0507652	0.0644995	0.0368198	0.0343679	0.0566359	0.0517198	0.0375403	0.0525994	0.0944573	0.0654095	0.0209216	0.0749228	0.0335806	0.308117	0.0282295	0.0808292	0.12263	0.0275163	0.0958772	0.0467317	0.0182275	0.0298835	0.0242984	0.0419336	0.0301567	0.0465037	0.0462922	0.0359091	0.245294	0.0127971	0.0234426	0.118758	0.0114459	0.0249788	0.0279092	0.0152644	0.0345611	0.0122311	0.0213162	0.0164394	0.0608135	0.0307403	0.00771506	0.00737797	0.0417111	0.0629829	0.0287621	0.0254686	0.055434	0.0184151	0.0303264	0.02356	0.030065	0.0233441	0.0957353	0.0409127	0.0248457	0.0375372	0.0297658	0.0177871	0.0291982	0.0510065	0.0444235	0.0505481	0.0548495	0.0210637	0.0301605	0.0593289	0.0306674	0.0467782	0.05361	0.0424308	0.0813651	0.0658351	0.0315466	0.0626427	0.0947995	0.0517177	0.0908737	0.0830195	0.028768	0.0952428	0.0331329	0.0189517	0.051323	0.0239948	0.0368296	0.0291746	0.0238278	0.070011	0.0302617	0.0246916	0.0683039	0.176521	0.0168938	0.0152894	0.0246349	0.0211395	0.195903	0.0182565	0.0443823	0.0141406	0.0281048	0.0870359	0.0594844	0.0559221	0.00949028	0.118465	0.0407968	0.0128385	0.0184309	0.0238835	0.061898	0.0505234	0.0198125	0.0851536	0.0139883	0.0342307	0.0571713	0.0249887	0.0527995	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.04918861	0.272668	0.25774	0.213845	0.255747	2.000966	0.4327367	0.04889959	-3.228115	0.6482723	0.420257
130	-15938.2	-16009	70.7728	0.009992292	0.0761091	0.0243704	0.097148	0.0314584	0.0649554	0.0142823	0.0682062	0.0389358	0.036343	0.0598907	0.0546921	0.0396977	0.0556222	0.0998856	0.0691686	0.022124	0.0792285	0.0355104	0.325824	0.0298518	0.0854743	0.129677	0.0290976	0.101387	0.0494173	0.019275	0.0316009	0.0256948	0.0443435	0.0318898	0.0491762	0.0489525	0.0379727	0.259391	0.0135326	0.0247898	0.125583	0.0121036	0.0264143	0.0295131	0.0161417	0.0365473	0.012934	0.0225412	0.0173842	0.0643084	0.0325069	0.00815843	0.00499654	0.0441082	0.0666025	0.030415	0.0269323	0.0586197	0.0194734	0.0320692	0.024914	0.0317928	0.0246856	0.101237	0.0432639	0.0262736	0.0396944	0.0314764	0.0188093	0.0308762	0.0539378	0.0469764	0.0534531	0.0580017	0.0222742	0.0318938	0.0627385	0.0324298	0.0494665	0.056691	0.0448692	0.0860411	0.0696185	0.0333595	0.0662427	0.100248	0.0546899	0.0960961	0.0877905	0.0304213	0.100716	0.035037	0.0138781	0.0542724	0.0253737	0.0389461	0.0308513	0.0251971	0.0740345	0.0320008	0.0261106	0.0722293	0.186665	0.0660205	0.0161681	0.0260507	0.0223749	0.207161	0.0193056	0.0469329	0.0149532	0.0297199	0.0920378	0.0629029	0.0591359	0.0100353	0.126653	0.0431413	0.0716067	0.0194905	0.0252561	0.0654091	0.0534269	0.0221703	0.088273	0.0147921	0.158274	0.0604569	0.0264248	0.0405602	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.05322728	0.272668	0.25774	0.213845	0.255747	2.001159	0.4327367	0.04568966	-3.292636	0.6430431	0.4135045
140	-15948.5	-16017.3	68.7502	0.009992292	0.0810672	0.0248767	0.0991662	0.0321119	0.0663048	0.014579	0.0696231	0.0397447	0.037098	0.0611348	0.0558283	0.0405223	0.0567777	0.101961	0.0706055	0.0225835	0.0808744	0.0362481	0.332592	0.0304719	0.0872499	0.132371	0.0297021	0.103493	0.0504439	0.0196754	0.0322574	0.0262285	0.0452647	0.0325522	0.0501978	0.0499695	0.0387616	0.264779	0.0138137	0.0253048	0.128192	0.0123551	0.026963	0.0301262	0.016477	0.0373065	0.0132026	0.0230094	0.0177453	0.0656443	0.0331822	0.00832791	0.00510033	0.0450245	0.0679861	0.0310468	0.0274918	0.0598375	0.0198779	0.0327354	0.0254315	0.0324532	0.0251984	0.10334	0.0441627	0.0268194	0.040519	0.0321303	0.0192001	0.0315176	0.0550583	0.0479523	0.0545635	0.0592066	0.0227369	0.171174	0.0640418	0.0331035	0.0504941	0.0578686	0.0458013	0.0878285	0.0710648	0.0340525	0.0676188	0.10233	0.055826	0.0980923	0.0896142	0.0310533	0.102809	0.0357649	0.0141664	0.0553999	0.0259008	0.0397552	0.0141287	0.0257206	0.0755725	0.0326656	0.026653	0.0737297	0.190543	0.067392	0.016504	0.0265918	0.0228411	0.211464	0.0197067	0.0479078	0.0152639	0.0303373	0.0939498	0.0642096	0.0603644	0.0102434	0.129354	0.0440375	0.0730942	0.0198954	0.0257807	0.0676578	0.0545368	0.0203141	0.06919	0.0150998	0.0435759	0.0617128	0.0269738	0.0518182	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.05429164	0.272668	0.25774	0.213845	0.255747	2.001101	0.4327367	0.05491636	-3.202012	0.7746847	0.6001363
150	-15956	-16026.4	70.3421	0.009992292	0.0711083	0.0246689	0.0983378	0.0318437	0.0657509	0.0144572	0.0690416	0.0394127	0.0367881	0.0606242	0.055362	0.0401838	0.0563034	0.101109	0.0700157	0.0223949	0.0801988	0.0359453	0.329814	0.0302174	0.0865211	0.131265	0.029454	0.102629	0.0500225	0.019511	0.0319879	0.0260095	0.0448866	0.0322803	0.0497785	0.049552	0.0384378	0.262567	0.0136983	0.0250934	0.127121	0.0122519	0.0267378	0.0298746	0.0163393	0.0369949	0.0130924	0.0228172	0.0175971	0.0650959	0.032905	0.00825835	0.00505773	0.0446484	0.0674182	0.0307875	0.0272621	0.0593376	0.0197119	0.032462	0.0252191	0.0321821	0.024988	0.102477	0.0437938	0.0265954	0.0401805	0.0318619	0.0190397	0.0312544	0.0545984	0.0475518	0.0541077	0.058712	0.022547	0.169744	0.0635069	0.032827	0.0500723	0.0573852	0.0454187	0.0870949	0.0704712	0.0337681	0.0670539	0.101475	0.0553597	0.097273	0.0888657	0.0307939	0.10195	0.0354661	0.0140481	0.0549371	0.0256845	0.0394231	0.0140107	0.0255057	0.0749412	0.0323927	0.0264303	0.0731138	0.188951	0.0668291	0.0163661	0.0263697	0.0226553	0.209698	0.0195421	0.0475076	0.0151364	0.0300839	0.093165	0.0636732	0.0598602	0.0101578	0.12804	0.0436697	0.0724836	0.0197296	0.0255654	0.0664033	0.0540812	0.0257567	0.0219668	0.0149742	0.0832237	0.0611973	0.0267484	0.0726199	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.05391761	0.272668	0.25774	0.213845	0.255747	2.000896	0.4327367	0.05255849	-3.164203	0.660869	0.4367479
160	-15992.3	-16027.8	35.4625	0.009992292	0.0642124	0.0324961	0.12954	0.0419474	0.0866131	0.0190443	0.0909479	0.051918	0.0484606	0.0798597	0.0729278	0.0529338	0.074168	0.13319	0.132475	0.0295006	0.105645	0.0473504	0.434461	0.0398051	0.113974	0.172914	0.0387994	0.135192	0.0658942	0.0257017	0.19054	0.034262	0.0591287	0.0425226	0.0655728	0.0652745	0.0506338	0.345878	0.0180447	0.0330553	0.167455	0.0161393	0.0165233	0.0393535	0.0215237	0.0487331	0.0172465	0.030057	0.0231805	0.0857503	0.0433455	0.0108787	0.0066625	0.0588149	0.0888094	0.0405561	0.0359122	0.0781649	0.0259663	0.0427618	0.0332209	0.0423933	0.0329164	0.134992	0.0576891	0.0350338	0.0529295	0.0419714	0.0875722	0.0411711	0.0719219	0.0626395	0.0712756	0.0773408	0.029701	0.223603	0.0836571	0.0432427	0.0659598	0.0755931	0.0598297	0.114729	0.0928311	0.0444824	0.0316036	0.133673	0.0729248	0.128137	0.117062	0.0405645	0.0193647	0.0467192	0.0185054	0.0723682	0.0338339	0.0519317	0.0184562	0.0335985	0.0987194	0.0426706	0.0348164	0.0200452	0.248904	0.0880334	0.0215589	0.0347366	0.0298436	0.276233	0.0257426	0.0625814	0.019939	0.0396293	0.122725	0.0838762	0.0788533	0.0133808	0.0396562	0.0575257	0.0954821	0.0259896	0.0336771	0.0874725	0.0712407	0.0339291	0.0289366	0.0197252	0.167512	0.0806147	0.0352355	0.0504293	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.06974503	0.272668	0.25774	0.213845	0.255747	1.999153	0.4327367	0.07779846	-2.806106	0.710595	0.5049452
170	-16023.1	-16028.7	5.58192	0.009992292	0.0712646	0.0413931	0.165006	0.0534321	0.110327	0.0242584	0.115848	0.0661324	0.0617285	0.101724	0.0928945	0.0674264	0.0944742	0.169656	0.168745	0.0375775	0.134569	0.0603143	0.553411	0.0507032	0.145178	0.220256	0.0494222	0.172206	0.0839352	0.0327385	0.242707	0.0436425	0.0753173	0.0541647	0.0835257	0.0831458	0.0551154	0.440574	0.0229851	0.0421054	0.213302	0.020558	0.0210471	0.050128	0.0274166	0.0620755	0.0219683	0.0382862	0.029527	0.109228	0.0552129	0.0138571	0.00848661	0.0749177	0.113124	0.0516598	0.0457444	0.0995654	0.0330755	0.0544695	0.0423163	0.054	0.0419285	0.171951	0.0734836	0.0446256	0.0674208	0.0534626	0.111548	0.0524432	0.0916132	0.0797894	0.0907899	0.0985157	0.0378327	0.284822	0.106561	0.055082	0.0840187	0.0962895	0.0762103	0.146141	0.118247	0.0113826	0.0402562	0.17027	0.0928907	0.163219	0.149112	0.0516705	0.0246665	0.0595103	0.023572	0.0921816	0.0430972	0.0661499	0.0235093	0.0427973	0.125747	0.0543533	0.0443487	0.0255333	0.317051	0.112136	0.0274615	0.044247	0.0380144	0.351862	0.0327906	0.0797154	0.025398	0.0504792	0.156326	0.10684	0.100442	0.0170443	0.0505135	0.0732754	0.121624	0.0331053	0.0428974	0.111421	0.0907455	0.0261017	0.120663	0.0251263	0.0358857	0.102686	0.0448825	0.0695254	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.08748551	0.272668	0.25774	0.213845	0.255747	2.001417	0.4327367	0.07796943	-2.819575	0.7323062	0.5362724
180	-16041.2	-16038.7	-2.51256	0.009992292	0.0739599	0.0434406	0.173168	0.056075	0.115784	0.0254584	0.121578	0.0694036	0.0647818	0.106756	0.0974894	0.0707616	0.0991473	0.178047	0.177092	0.0394362	0.141226	0.0632977	0.580785	0.0532112	0.152359	0.231151	0.0518668	0.180724	0.0880869	0.0343579	0.254712	0.0458013	0.0790428	0.0568439	0.0876572	0.0872585	0.0578416	0.462367	0.024122	0.0441881	0.223853	0.0215749	0.0220882	0.0526075	0.0287727	0.065146	0.0230549	0.0401799	0.0309875	0.11463	0.057944	0.0145425	0.00890639	0.0786234	0.11872	0.0542151	0.0480071	0.10449	0.0347116	0.0571637	0.0898416	0.056671	0.0440024	0.180456	0.0771184	0.046833	0.0707557	0.0561071	0.117066	0.0550372	0.0961448	0.0837361	0.0952808	0.103389	0.0397041	0.298911	0.111832	0.0578066	0.0881746	0.101052	0.07998	0.153369	0.124096	0.0119457	0.0422474	0.178692	0.0974854	0.171292	0.156488	0.0542263	0.0258866	0.0624539	0.0724843	0.0967413	0.045229	0.069422	0.0246721	0.0449142	0.131967	0.0570418	0.0465424	0.0267963	0.332733	0.117682	0.0288198	0.0464356	0.0398916	0.369267	0.0344125	0.0836584	0.0266543	0.0529762	0.164059	0.112125	0.105411	0.0178872	0.185192	0.0768999	0.12764	0.0347425	0.0450193	0.116956	0.0952341	0.0114798	0.0434002	0.0263686	0.0612083	0.107765	0.0469617	0.056693	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.09286479	0.272668	0.25774	0.213845	0.255747	2.000227	0.4327367	0.1044153	-2.574724	0.7941592	0.6306889
190	-16056.4	-16038.4	-17.9932	0.009992292	0.0680487	0.0216955	0.0308018	0.0652426	0.034414	0.0296205	0.141455	0.0807502	0.0753729	0.124209	0.113428	0.0823302	0.115357	0.207156	0.206044	0.0458836	0.164315	0.0736461	0.675736	0.0619105	0.177268	0.268941	0.0603464	0.21027	0.102488	0.088655	0.296355	0.0532892	0.0919654	0.0661372	0.101988	0.101524	0.067298	0.537958	0.0280656	0.0514123	0.26045	0.0251021	0.0256993	0.0432967	0.0334767	0.0757966	0.0268241	0.0467489	0.0360536	0.133371	0.0674171	0.01692	0.0103625	0.0914774	0.138129	0.0630786	0.0558557	0.121573	0.0403865	0.0665093	0.10453	0.065936	0.0511963	0.209959	0.0897264	0.0544896	0.0823234	0.0652799	0.136205	0.0640351	0.111863	0.0974259	0.110858	0.120291	0.0461952	0.347779	0.130115	0.0672573	0.10259	0.117573	0.0930557	0.206348	0.144384	0.0138986	0.0491544	0.0906352	0.113423	0.199297	0.182071	0.0630917	0.0301188	0.0726644	0.0843346	0.112557	0.0526234	0.0807716	0.0287057	0.0522571	0.153542	0.0663675	0.0541515	0.0311772	0.387131	0.136922	0.0335315	0.0540273	0.0464133	0.429637	0.0400386	0.0973355	0.031012	0.0616371	0.19088	0.130456	0.122644	0.0208115	0.215469	0.0894721	0.0941704	0.0404225	0.0523793	0.136077	0.110804	0.0133566	0.0504956	0.03068	0.023147	0.0696087	0.0548823	0.188625	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.1047796	0.272668	0.25774	0.213845	0.255747	2.000045	0.4327367	0.09401251	-2.648582	0.753995	0.5685085
200	-16065.6	-16039.9	-25.6573	0.009992292	0.0736272	0.0233479	0.0331477	0.0702116	0.037035	0.0318764	0.152228	0.0869003	0.0811134	0.133669	0.122067	0.0886006	0.124142	0.222933	0.221736	0.0493781	0.176829	0.0792551	0.727201	0.0666257	0.190769	0.289424	0.0649425	0.226284	0.0209054	0.0954071	0.318926	0.0573478	0.0989696	0.0711743	0.109756	0.109256	0.0724235	0.57893	0.0302032	0.055328	0.280286	0.0270139	0.0276566	0.0465943	0.0360263	0.0815694	0.0288671	0.0503093	0.0387995	0.143529	0.0725517	0.0182087	0.0111517	0.0984444	0.148649	0.0330585	0.0601098	0.130832	0.0434624	0.0715748	0.112491	0.0709578	0.0550955	0.197144	0.09656	0.0586396	0.0885933	0.0702517	0.146578	0.0689121	0.120383	0.104846	0.119301	0.129453	0.0497135	0.374266	0.140025	0.0723797	0.0870345	0.126528	0.100143	0.222063	0.155381	0.0149572	0.052898	0.0975381	0.122062	0.214475	0.195938	0.0678968	0.0324127	0.0781986	0.0907576	0.12113	0.0566312	0.0869233	0.030892	0.0562371	0.165236	0.0714221	0.0582757	0.0335517	0.416616	0.14735	0.0360853	0.0581421	0.0499482	0.462359	0.043088	0.104749	0.0333739	0.0663315	0.205418	0.140392	0.131985	0.0223966	0.231879	0.0962865	0.101343	0.0435011	0.0563686	0.146441	0.119243	0.0143739	0.0543414	0.0330159	0.0326515	0.0749102	0.0592497	0.18256	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.1112638	0.272668	0.25774	0.213845	0.255747	2.000821	0.4327367	0.1059288	-2.548256	0.7788035	0.6065348
210	-16089.4	-16039.5	-49.9297	0.009992292	0.0731628	0.0293638	0.0416887	0.0883025	0.0465776	0.0400898	0.191452	0.109291	0.102013	0.168111	0.153519	0.11143	0.156129	0.280375	0.27887	0.062101	0.212624	0.0996763	0.914574	0.0837927	0.239923	0.0982163	0.0816758	0.28459	0.026292	0.11999	0.401101	0.0721242	0.12447	0.0895133	0.0589514	0.137408	0.0910844	0.728099	0.0379854	0.069584	0.352506	0.0339744	0.0347827	0.0585999	0.045309	0.102587	0.0363051	0.0632722	0.0487967	0.180511	0.0912456	0.0229004	0.0140251	0.12381	0.186951	0.0415764	0.0755978	0.164543	0.054661	0.0900169	0.141475	0.089241	0.0692916	0.24794	0.12144	0.0737489	0.111421	0.088353	0.184346	0.0866683	0.151401	0.131861	0.150041	0.162808	0.0625228	0.470701	0.176105	0.0910292	0.10946	0.0857481	0.125946	0.279281	0.195416	0.0188111	0.0665279	0.12267	0.153512	0.269738	0.246424	0.0853914	0.0407642	0.0983475	0.114143	0.152341	0.071223	0.10932	0.0388517	0.0707273	0.207812	0.089825	0.0732913	0.0421967	0.523962	0.185317	0.0453832	0.0731232	0.0628181	0.581492	0.0541901	0.0641107	0.0419731	0.0834227	0.258346	0.176566	0.165992	0.0281673	0.291626	0.121096	0.127455	0.0547098	0.0708928	0.184174	0.149967	0.0180775	0.0683432	0.0415239	0.0214008	0.0942118	0.0742311	0.0932107	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.1346037	0.272668	0.25774	0.213845	0.255747	2.000299	0.4327367	0.1514131	-2.190967	0.7787474	0.6064475
220	-16102.4	-16039.5	-62.837	0.009992292	0.0668051	0.0319546	0.045367	0.0960937	0.0506873	0.0436271	0.208345	0.118934	0.111014	0.182944	0.167064	0.121262	0.169905	0.305113	0.303475	0.0675804	0.231385	0.108471	0.99527	0.091186	0.261092	0.106882	0.0888823	0.3097	0.0286118	0.130577	0.436492	0.0784879	0.162479	0.0974113	0.0641528	0.149532	0.0991211	0.792341	0.041337	0.0757236	0.383608	0.0369721	0.0378517	0.0637704	0.0493067	0.111638	0.0395084	0.0688549	0.0736628	0.196438	0.0992965	0.0362342	0.0152626	0.134734	0.203446	0.0452448	0.0822681	0.179061	0.059484	0.0979594	0.153958	0.0971151	0.0754054	0.269817	0.132155	0.080256	0.121252	0.0961486	0.0677359	0.0943153	0.16476	0.121425	0.163279	0.177173	0.0680394	0.512232	0.191643	0.099061	0.119118	0.0933139	0.137059	0.303923	0.212659	0.0204709	0.0723979	0.133494	0.167057	0.293538	0.268167	0.0929257	0.044361	0.107025	0.124214	0.165782	0.0775072	0.118966	0.0422797	0.0769678	0.226148	0.0977505	0.079758	0.0459199	0.570193	0.201668	0.0493875	0.0795751	0.0683607	0.632799	0.275546	0.0697674	0.0456765	0.0907833	0.281141	0.192145	0.180638	0.0306526	0.317357	0.131781	0.138701	0.059537	0.0771478	0.200424	0.163199	0.0196726	0.0743733	0.0451877	0.0327327	0.102524	0.0805121	0.321783	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.1491567	0.272668	0.25774	0.213845	0.255747	1.999496	0.4327367	0.127702	-2.342576	0.7543476	0.5690403
230	-16114	-16041.9	-72.0827	0.009992292	0.0679725	0.0352463	0.0500404	0.105993	0.0559087	0.0481212	0.229807	0.131186	0.12245	0.201789	0.184274	0.133753	0.187408	0.336544	0.334737	0.0745421	0.25522	0.119645	1.0978	0.100579	0.287988	0.117892	0.0980383	0.341603	0.0315592	0.144028	0.481456	0.0865732	0.179216	0.107446	0.0707614	0.164935	0.109332	0.873963	0.0455952	0.0835241	0.423125	0.0407807	0.0417509	0.0703395	0.054386	0.123139	0.0435783	0.0759478	0.081251	0.216674	0.109525	0.0399667	0.0168348	0.148613	0.224403	0.0499056	0.0907428	0.197507	0.0583251	0.108051	0.169818	0.107119	0.0831731	0.297612	0.145769	0.0885234	0.133742	0.106053	0.0747135	0.104031	0.181732	0.133933	0.180099	0.195425	0.0750483	0.564999	0.211384	0.109266	0.131389	0.102926	0.151178	0.335231	0.234565	0.0254414	0.0798558	0.147245	0.184266	0.323776	0.295792	0.102498	0.0489307	0.11805	0.137009	0.18286	0.0854915	0.131221	0.0466351	0.0848965	0.249444	0.0940226	0.189212	0.0506502	0.62893	0.222443	0.054475	0.0877723	0.0754117	0.697985	0.30393	0.0769543	0.0503818	0.100135	0.310102	0.211938	0.199246	0.0338102	0.117045	0.145356	0.152988	0.0656701	0.0850951	0.306156	0.180011	0.0327189	0.0738599	0.0498426	0.0379204	0.113086	0.0889528	0.242575	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.1631078	0.272668	0.25774	0.213845	0.255747	1.99959	0.4327367	0.1433369	-2.182192	0.6922931	0.4792698
240	-16119	-16040.9	-78.1043	0.009992292	0.0783561	0.037221	0.0528439	0.111931	0.0590409	0.0508171	0.242681	0.138536	0.12931	0.213094	0.194597	0.141246	0.197907	0.355398	0.35349	0.0787182	0.269519	0.126348	1.1593	0.106214	0.304122	0.124497	0.103531	0.360741	0.0333273	0.152097	0.508428	0.0914233	0.189257	0.113465	0.0747257	0.174176	0.115457	0.922925	0.0481496	0.0882034	0.44683	0.0430654	0.04409	0.0742802	0.0871085	0.130037	0.0460197	0.0802027	0.146394	0.228812	0.115661	0.0422058	0.0177779	0.156939	0.236975	0.0527015	0.0958265	0.208572	0.0615926	0.114104	0.179332	0.11312	0.0878327	0.314285	0.153935	0.0934827	0.141235	0.111995	0.0788992	0.109859	0.191913	0.141436	0.190189	0.206373	0.0712787	0.596652	0.223227	0.115387	0.13875	0.108693	0.159647	0.354011	0.247706	0.0268667	0.0843296	0.155494	0.194589	0.341915	0.312363	0.108241	0.051672	0.124664	0.144685	0.163247	0.090281	0.138572	0.0492477	0.0896527	0.263418	0.0992901	0.199812	0.0534878	0.664165	0.234904	0.0575269	0.0926896	0.0796832	0.737089	0.320958	0.0812655	0.0532043	0.105745	0.327475	0.223812	0.210409	0.0357044	0.123244	0.153499	0.161559	0.0693491	0.0898624	0.323307	0.190096	0.080143	0.0456382	0.052635	0.0336974	0.119421	0.0940001	0.0643962	0.004324031	0.5672633	0.005668261	0.0952581	0.207359	0.110868	0.135446	0.321643	0.129425	0.1712447	0.272668	0.25774	0.213845	0.255747	2.00101	0.4327367	0.1730329	-1.992728	0.6905859	0.4769089
