Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	branch_rates[127]	branch_rates[128]	branch_rates[129]	branch_rates[130]	branch_rates[131]	branch_rates[132]	branch_rates[133]	branch_rates[134]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
3940	-16279.9	-16223.8	-56.0609	0.05132207	0.0475364	0.498239	0.00279398	0.255723	0.020314	0.0766616	0.0687797	0.00873178	0.108749	0.0241488	0.00561393	0.000179319	0.0717525	0.00276373	0.00173725	0.0188167	0.0130219	0.0574907	0.178576	0.0657174	0.0893374	2.02363	0.016582	0.150367	0.0245778	0.342751	0.00326713	0.0118534	0.0293062	0.0418246	0.150482	0.00634912	5.24469	0.0011517	0.0143156	0.0122188	2.06507	1.78141	0.00724161	0.00450519	0.166922	2.30779	0.0734802	0.16756	0.0228248	0.0107724	0.0070722	0.0256674	0.00270632	0.0581676	0.0223878	0.0745595	0.00970354	0.00131008	0.0272762	0.340259	0.177397	0.0253199	0.102891	0.0922422	1.73803	0.00339892	0.0490367	0.00912121	0.0094953	0.0221776	0.267777	0.0215882	1.48327	0.22573	0.0322553	0.218631	0.103159	0.012614	0.0443412	0.253215	0.0926355	0.080762	0.0207345	0.0285977	0.0164507	0.0171769	0.0101467	0.235101	0.0148051	0.00174203	0.192225	0.0207167	0.218145	0.00332398	0.0304662	0.000921853	0.0626566	0.00230587	0.00249199	0.0727562	0.0523459	0.0603027	0.080146	0.0200294	0.543382	0.17109	0.0257659	0.0550375	0.0246325	0.0769108	0.88215	0.00504522	2.04739	0.0500476	0.0082632	0.0415244	0.00602933	0.028114	0.0215565	0.000826587	0.0476815	0.0218505	0.507726	0.0207512	0.0395852	0.00681626	0.0180824	3.32071	0.682155	0.0119294	0.022404	0.0142506	0.0728268	0.0503139	0.0053256	0.0665764	0.0912052	0.00561764	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.23947	0.262251	0.226382	0.272147	0.23922	2.00082	0.3000539	0.3695177	-3.17478	2.087689	4.358447
3950	-16306	-16222.8	-83.1395	0.05132207	0.0537919	0.598596	0.00335676	0.307233	0.0244058	0.0921032	0.0826337	0.0104906	0.130654	0.029013	0.00674472	0.000215438	0.0862052	0.00332041	0.00208717	0.0226068	0.0156448	0.0690708	0.214546	0.0789545	0.107332	2.43125	0.0199221	0.180655	0.0295284	0.41179	0.00392522	0.014241	0.014176	0.0502492	0.180793	0.0716063	6.3011	0.00138368	0.0171991	0.0146799	2.48102	2.14023	0.00870025	0.00541265	0.200544	2.77263	0.0882809	0.20131	0.0274222	0.0129422	0.00849671	0.0308375	0.00325144	0.069884	0.0268972	0.0895776	0.0116581	0.00157396	0.0327703	0.408795	0.21313	0.03042	0.123616	0.110822	2.08811	0.00408354	0.0589139	0.267005	0.0114079	0.0266447	0.321714	0.0259366	1.78204	0.271197	0.0387524	0.262669	0.123938	0.0151548	0.0532727	0.304218	0.111295	0.0970295	0.0249109	0.034358	0.0197642	0.0206368	0.0121904	0.282457	0.0177873	0.00209292	0.230944	0.0248895	0.262084	0.00399351	0.0366029	0.00110754	0.0752772	0.00277033	0.00299394	0.0874112	0.0628896	0.0724492	0.0962894	0.0240638	0.652833	0.205551	0.0309557	0.0661234	0.029594	0.0924025	1.05984	0.00606145	2.45978	0.0601284	0.00992762	0.0498885	0.00724379	0.0337768	0.0258986	0.000993082	0.0572857	0.0262517	0.609995	0.0514028	0.0475587	0.00532411	0.0217247	3.98958	0.819557	0.0143322	0.0269168	0.017121	0.0874959	0.0569374	0.00639831	0.0799866	0.0725719	0.0156237	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.2898518	0.262251	0.226382	0.272147	0.23922	2.00082	0.3000539	0.2846603	-3.039346	1.888326	3.565775
3960	-16310.6	-16222.6	-87.9793	0.05132207	0.0484275	0.634681	0.00355912	0.325753	0.025877	0.0976554	0.0876151	0.011123	0.13853	0.030762	0.0071513	0.000228425	0.0914019	0.00352058	0.00221299	0.0239696	0.0165879	0.0732345	0.227479	0.0837141	0.113802	2.57781	0.021123	0.191546	0.0313084	0.436613	0.00416184	0.0150995	0.0150306	0.0532783	0.191692	0.0759229	6.68095	0.0014671	0.0182359	0.0155649	2.63058	2.26925	0.00922472	0.00573894	0.212634	2.93978	0.0936027	0.213446	0.0290753	0.0137224	0.00900892	0.0326965	0.00794919	0.0740967	0.0285186	0.0949776	0.0123609	0.00166884	0.0347457	0.0124449	0.225978	0.0322538	0.131068	0.117503	2.21399	0.00432971	0.0624653	0.2831	0.0120956	0.0282509	0.341108	0.0275001	1.88947	0.287546	0.0410885	0.278503	0.131409	0.0160684	0.0564841	0.322558	0.118004	0.102879	0.0264126	0.116802	0.0209557	0.0218808	0.0129253	0.299484	0.0138684	0.00221908	0.244866	0.0263899	0.277883	0.00423425	0.0388094	0.0011743	0.0798152	0.00293733	0.00317442	0.0926805	0.0666808	0.0768166	0.102094	0.0255144	0.692187	0.217943	0.0328218	0.0701095	0.0313781	0.0979728	1.12373	0.00642685	2.60806	0.0637531	0.0105261	0.0528959	0.00768046	0.035813	0.0274598	0.00105295	0.0607391	0.0278343	0.646767	0.0545015	0.0504257	0.00564507	0.0230343	4.23008	0.868963	0.0151962	0.0285394	0.0181531	0.0927704	0.0603697	0.00678402	0.0848084	0.067678	0.0166084	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.3046462	0.262251	0.226382	0.272147	0.23922	2.00082	0.3000539	0.2304063	-3.064063	1.786702	3.192304
3970	-16302.3	-16223.6	-78.6909	0.05132207	0.0553044	0.573739	0.00321737	0.294474	0.0510446	0.0882784	0.0792022	0.0100549	0.125229	0.0278082	0.00646463	0.000206492	0.0826254	0.00318253	0.0020005	0.0216681	0.0149951	0.0662025	0.205637	0.0756758	0.102875	2.33028	0.0190948	0.173153	0.0283022	0.394689	0.00376221	0.0136496	0.0135873	0.0481625	0.173285	0.0686327	6.03944	0.00134091	0.0164849	0.0140703	2.37799	2.05136	0.00833895	0.00518788	0.192216	2.6575	0.0846149	0.00651888	0.1224	0.0124048	0.00814387	0.0295569	0.00718591	0.0669819	0.0257803	0.0858578	0.011174	0.0015086	0.0314094	0.0112499	0.204279	0.0291567	0.118483	0.10622	2.0014	0.00391397	0.0564674	0.255917	0.0109342	0.0255382	0.308354	0.0248595	1.70804	0.259935	0.0371431	0.251761	0.393379	0.0145255	0.0510604	0.291585	0.106673	0.0930002	0.0238764	0.105587	0.0189435	0.0197798	0.0116842	0.270727	0.0125367	0.002006	0.221354	0.023856	0.251201	0.00382768	0.0350829	0.00106155	0.0721512	0.00265529	0.00286961	0.0837813	0.0602781	0.0694406	0.0922909	0.0230645	0.625723	0.197016	0.0296703	0.0633776	0.0283651	0.0885654	1.01583	0.00580974	2.35763	0.0576315	0.00951536	0.0478168	0.00694298	0.0323742	0.0248231	0.000951842	0.0549068	0.0251616	2.45312	0.0492682	0.0455837	0.00510302	0.0208225	3.82391	0.785524	0.0137371	0.025799	0.01641	0.0838625	0.054573	0.00613261	0.076665	0.0573039	0.0159211	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.290983	0.262251	0.226382	0.272147	0.23922	2.00082	0.3000539	0.3044738	-3.004077	1.905207	3.629813
3980	-16333.8	-16222.6	-111.206	0.05132207	0.0505227	0.745803	0.00418225	0.382787	0.0663528	0.114753	0.102955	0.0130704	0.162785	0.0361479	0.00840337	0.000268419	0.107405	0.00413697	0.00260045	0.0281663	0.0194922	0.0860566	0.267307	0.098371	0.133727	3.02914	0.0248213	0.0105658	0.03679	0.513057	0.0048905	0.0177432	0.0176622	0.0626064	0.225254	0.0892157	7.85067	0.00174304	0.0214287	0.01829	3.09115	2.66656	0.0108398	0.00674372	0.00622472	3.45448	0.109991	0.00847389	0.159108	0.016125	0.0105862	0.0384211	0.00934096	0.0870698	0.0335118	0.111607	0.014525	0.00196103	0.0408291	0.0146238	0.265542	0.0379008	0.154016	0.138075	2.60162	0.00508777	0.0734019	0.332666	0.0142133	0.0331971	0.40083	0.00389761	2.22028	0.33789	0.0482824	0.327264	0.511353	0.0188816	0.0663735	0.379032	0.138664	0.120891	0.031037	0.137252	0.0246247	0.0257118	0.0151883	0.0193576	0.0162965	0.0026076	0.287738	0.0310104	6.64383	0.0049756	0.0456042	0.0013799	0.0937894	0.00345161	0.00373021	0.108907	0.0783555	0.0902659	0.119969	0.0299816	0.813378	0.256101	0.0385684	0.0823845	0.0368718	0.115126	1.32047	0.00755208	1.00426	0.0749152	0.012369	0.062157	0.51401	0.0420832	0.0322675	0.0012373	0.0713734	0.0327075	3.18881	0.0640438	0.0592543	0.00663342	0.0270672	4.9707	1.0211	0.0178568	0.0335362	0.0213314	0.109013	0.0709394	0.00797178	0.0996569	0.0707619	0.0122969	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.4074222	0.262251	0.226382	0.272147	0.23922	2.00082	0.3000539	0.3643823	-2.686172	1.831186	3.353241
3990	-16377.1	-16222.5	-154.514	0.05132207	0.0478523	0.969294	0.00543553	0.497495	0.0862365	0.149141	0.133807	0.0169872	0.211565	0.0469801	0.0154868	0.000348854	0.13959	0.00537667	0.00337971	1.05325	0.0253333	0.111845	0.34741	0.127849	0.173801	3.93686	0.0322594	0.0137319	0.0478147	0.666802	0.00635602	0.0230601	0.0229549	0.0813674	0.292754	0.115951	10.2032	0.00226537	0.0278501	0.166435	4.01746	3.46563	0.0140881	0.00876458	0.00809005	4.48967	0.142951	0.0110132	0.206787	0.0209571	0.0137585	0.0499345	0.0121401	0.113162	0.0435541	0.145051	0.0188777	0.00254868	0.0530642	0.019006	0.345116	0.0492584	0.200169	0.179452	3.38123	0.00661239	0.0953979	0.432355	0.0184725	0.0431451	0.520945	0.00506558	2.88562	0.439144	0.0627509	0.425333	0.664587	0.0245398	0.0862633	0.492614	0.180217	0.157118	0.0256696	0.178382	0.0320038	0.0334167	0.0197397	0.0251584	0.02118	0.00338901	0.373963	0.0403031	8.63475	0.00646661	0.0592702	0.00179341	0.121895	0.00448594	0.00484802	0.141543	0.101836	0.117315	0.155919	0.038966	1.05712	0.332845	0.0501259	0.107072	0.047921	0.149625	1.71617	0.00981517	1.30521	0.0973646	0.0160756	0.0807833	0.668041	0.0546941	0.041937	0.00160808	0.0927615	0.0425089	4.14438	0.0832354	0.0770107	0.00862122	0.0351783	6.46024	1.32709	0.0232079	0.0435858	0.0277236	0.14168	0.0921975	0.0103606	0.129521	0.0700634	0.0146787	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.5377823	0.262251	0.226382	0.272147	0.23922	2.00082	0.3000539	0.2510679	-2.99404	1.795554	3.224015
4000	-16337.3	-16224.7	-112.593	0.05132207	0.0425056	0.730494	0.00409641	0.128435	0.0649908	0.112398	0.100842	0.0128021	0.159443	0.0354059	0.0116714	0.000262909	0.1052	0.00405205	0.00254707	0.793768	0.0761056	0.0842901	0.26182	0.0963517	0.130982	2.96696	0.0243118	0.0103489	0.0360348	0.502525	0.00479012	0.0173789	0.0172996	0.0613213	0.192869	0.0873844	7.68952	0.00170726	0.0209888	0.125432	3.0277	2.61182	0.0106173	0.00660529	0.00609695	3.38357	0.107733	0.00829995	0.155842	0.015794	0.0103689	0.0376324	0.00914922	0.0852825	0.0431507	0.109316	0.0142269	0.00192077	0.039991	0.0143236	0.0396937	0.0371228	0.150854	0.135241	2.54821	0.00498333	0.0718952	0.325838	0.0139216	0.0325157	0.966985	0.0038176	2.1747	0.330954	0.0472913	0.320546	0.500856	0.0184941	0.065011	0.371251	0.135818	0.118409	0.0193455	0.134435	0.0241192	0.0644812	0.0148765	0.0189603	0.015962	0.00255408	0.281832	0.0303738	6.50745	0.00487346	0.0446681	0.00135158	0.0918642	0.00338076	0.00365364	0.106672	0.076747	0.088413	0.117506	0.0293661	0.055755	0.250844	0.0377767	0.0806934	0.0361149	0.112763	1.29337	0.00739705	0.983649	0.0733774	0.0121151	0.0608811	0.503459	0.0412194	0.0316052	0.0012119	0.0699083	0.0320362	3.12335	0.0627291	0.058038	0.00649725	0.0265116	4.86866	1.00014	0.0174903	0.0328478	0.0208935	0.106775	0.0694832	0.00780814	0.0976112	0.0932517	0.00128265	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.40143	0.262251	0.226382	0.272147	0.23922	2.00082	0.3000539	0.5409314	-3.040754	2.202858	4.852583
4010	-16347.4	-16225.7	-121.736	0.05132207	0.0647345	0.780198	0.00437513	0.137174	0.0694129	0.120045	0.107703	0.0136732	0.170292	0.037815	0.0124655	0.000280798	0.112358	0.00432776	0.00272038	0.847777	0.0812839	0.0900254	0.279635	0.102908	0.139895	0.419191	0.025966	0.011053	0.0384867	0.536718	0.00511604	0.0185614	0.0184767	0.0654937	0.205993	0.0933302	8.21273	0.00182343	0.0224169	0.133966	3.23371	2.78954	0.0113397	0.00705473	0.00651179	3.61379	0.115063	0.217873	0.166446	0.181459	0.0110744	0.040193	0.00977175	0.0910853	0.0460868	0.116754	0.0151949	0.00205146	0.0427121	0.0152982	0.0423946	0.0396488	0.161119	0.144443	2.7216	0.0053224	0.0767871	0.348008	0.0148688	0.0347281	1.03278	0.00407736	2.32268	0.353473	0.050509	0.342357	0.534935	0.0197524	0.0694345	0.396512	0.145059	0.126466	0.0206618	0.143582	0.0257603	0.0688687	0.0158888	0.0202504	0.0170481	0.00272786	0.301008	0.0324405	6.95023	0.0118772	0.0477074	0.00144354	0.0981148	0.00361079	0.00390224	0.11393	0.0819691	0.0944288	0.125502	0.0313643	0.0595487	0.0317274	0.0403471	0.0861839	0.0385723	0.120436	1.38137	0.00790037	1.05058	0.0783701	0.0129394	0.0650236	0.537715	0.044024	0.0337556	0.00129436	0.074665	0.034216	3.33587	0.0669973	0.825204	0.00693934	0.0283155	5.19994	1.06819	0.0186804	0.0350828	0.0223151	0.11404	0.074211	0.00833943	0.104253	0.0562126	0.00798906	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.4148652	0.262251	0.226382	0.272147	0.23922	2.00082	0.3000539	0.3612749	-2.661749	1.813082	3.287266
4020	-16324.2	-16225.6	-98.659	0.05132207	0.0514151	0.599805	0.00336354	0.105457	0.0533637	0.0922892	0.0828006	0.0105118	0.130918	0.0290716	0.00958331	0.000215873	0.0863793	0.00332712	0.00209139	0.651759	0.0624899	0.0692102	0.214979	0.079114	0.107549	0.322268	0.0199623	0.00849741	0.029588	0.412621	0.00393314	0.0142698	0.0142046	0.0503506	0.158364	0.0717509	6.31383	0.00140183	0.0172338	0.102991	2.48603	2.14456	0.00871782	0.00542358	0.00500617	2.77823	0.0884592	0.167498	0.127961	0.139503	0.00851387	0.0308998	0.00751238	0.0700251	0.0354309	0.0897585	0.0116816	0.00157714	0.0328364	0.011761	0.00472768	0.0304814	0.123866	0.111046	2.09233	0.00409179	0.0590328	0.267544	0.0114309	0.0266985	0.793987	0.00313462	1.78564	0.271745	0.0388306	0.263199	0.411251	0.191288	0.995093	0.304833	0.111519	0.0972254	0.0158845	0.110384	0.0198041	0.0529453	0.149234	0.0155682	0.0131063	0.00209714	0.231411	0.0249398	5.34324	0.00913106	0.0171517	0.00110977	0.0754293	0.00277593	0.00299999	0.0875877	0.0630167	0.0725955	0.0964839	0.0241124	0.0457802	0.0787113	0.0310183	0.066257	0.0296538	0.0925892	1.06198	0.00607369	0.80767	0.0602498	0.00994766	0.0499892	0.413388	0.0338451	0.0259509	0.000995087	0.0574014	0.0263047	2.56457	0.0515066	0.634405	0.00533487	0.0217686	3.99764	0.821213	0.0143612	0.0269711	0.0171556	0.0876726	0.0570524	0.00641123	0.0801481	0.0473354	0.0285045	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.3285686	0.262251	0.226382	0.272147	0.23922	2.00082	0.3000539	0.1655839	-3.298269	1.732046	2.999984
4030	-16352.1	-16225.1	-127.036	0.05132207	0.0385818	0.758302	0.00425235	0.133324	0.0674649	0.116676	0.10468	0.0132895	0.165513	0.0367537	0.0121157	0.000272917	0.109205	0.0042063	0.00264403	0.823985	0.0790027	0.0874989	0.271787	0.10002	0.135969	0.407427	0.0252373	0.0107428	0.0374066	0.521655	0.00497247	0.0180405	0.0179582	0.0636557	0.200212	0.0907109	7.98224	0.00177226	0.0217878	0.130206	3.14296	2.71125	0.0110215	0.00685675	0.00632904	3.51237	0.111834	0.211759	0.161775	0.176367	0.0107636	0.039065	0.00949751	0.088529	0.00326389	0.113477	0.0147685	0.00199389	0.0415134	0.0148688	0.00597696	0.038536	0.156597	0.140389	2.64522	0.00517303	0.0746321	0.298194	0.0144515	0.0337535	1.0038	0.00396293	2.25749	0.343553	0.0490915	0.332749	0.519923	0.241835	1.25804	0.385384	0.140988	0.122917	0.0200819	0.139553	0.0250373	0.0669359	0.188668	0.019682	0.0165696	0.00265131	0.100912	0.0315301	6.75517	0.0115439	0.021684	0.00140303	0.0953613	0.00350946	0.00379272	0.110733	0.0796686	0.0917787	0.12198	0.030484	0.0578775	0.0995106	0.0392148	0.0837652	0.0374898	0.117056	1.3426	0.00767865	1.02109	0.0761707	0.0125763	0.0631988	0.522625	0.0427885	0.0328083	0.00125804	0.0725696	0.173293	3.24225	0.0651171	0.802045	0.00674459	0.0275209	5.054	1.03822	0.0181561	0.0340982	0.0216889	0.11084	0.0721283	0.00810538	0.101327	0.0603935	0.0253843	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.4141255	0.262251	0.226382	0.272147	0.23922	2.00082	0.3000539	0.2552941	-2.801733	1.69493	2.872788
4040	-16332.1	-16224.2	-107.935	0.05132207	0.0394011	0.667028	0.00374051	0.117276	0.0593443	0.102632	0.0920804	0.0116899	0.145591	0.0323298	0.0106573	0.000240067	0.0960602	0.0037	0.00232578	0.724804	0.0694934	0.0769669	0.239073	0.0879806	0.119602	0.358386	0.0221996	0.00944975	0.0329041	0.458865	0.00437395	0.015869	0.0157966	0.0559937	0.176113	0.0797923	7.02145	0.00155894	0.0191653	0.0131672	2.76465	2.38491	0.00969486	0.00273232	0.00556724	3.0896	0.0983732	0.18627	0.142302	0.155138	0.00946806	0.0343628	0.00835432	0.0778731	0.00287103	0.0998181	0.0129908	0.00175389	0.0365166	0.0130791	0.00525753	0.0338976	0.137748	0.123491	2.32682	0.00554033	0.0656489	0.262301	0.012712	0.0296907	0.882973	0.00348593	1.98576	0.3022	0.0431825	0.292697	0.457341	0.212726	1.10662	0.338997	0.124018	0.108122	0.0176647	0.122755	0.0220237	0.0588791	0.165959	0.017313	0.0145752	0.00233218	0.0887653	0.0277349	5.94207	0.0101544	0.019074	0.00123415	0.0838829	0.00308704	0.00333621	0.097404	0.0700792	0.0807316	0.107297	0.0268148	0.050911	0.0875328	0.0344946	0.0736827	0.0329772	0.102966	1.181	0.00675439	0.898189	0.0670023	0.00249159	0.0555917	0.459718	0.0376382	0.0288593	0.00110661	0.0638346	0.152434	2.85199	0.0572792	0.705506	0.00593277	0.0242083	4.44567	0.913249	0.0159707	0.0299939	0.0190783	0.0974985	0.0634465	0.00712977	0.0891306	0.0784359	0.00362071	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.363531	0.262251	0.226382	0.272147	0.23922	2.00082	0.3000539	0.6502998	-2.606971	2.086456	4.353298
4050	-16378	-16222.8	-155.191	0.05132207	0.0503955	1.00005	0.00560798	0.175827	0.0889724	0.153872	0.138052	0.0175261	0.218278	0.0484707	0.0159781	0.000359922	0.144019	0.00554726	0.00348694	0.0511495	0.104189	0.115393	0.358432	0.0405571	0.179315	0.537313	0.0332828	0.0141676	0.0493317	0.687957	0.00655767	0.0237918	0.0236832	0.0839489	0.264038	0.119629	10.527	0.00233725	0.0287337	0.0197409	4.14492	3.57559	0.0145351	0.00409644	0.00834672	4.63211	0.147487	0.279267	0.213348	0.232592	0.0141951	0.0515187	0.0125253	0.116752	0.00430441	0.149653	0.0194766	0.00262954	0.0547477	0.019609	0.00788239	0.0508212	0.20652	0.185145	3.4885	0.00830639	0.0984246	0.393257	0.0190586	0.044514	1.3238	0.00281954	2.97717	0.453076	0.0647417	0.438828	0.685672	0.318931	0.114497	0.508243	0.185935	0.162103	0.026484	0.0629583	0.0330192	0.0882749	0.248815	0.0259566	0.021852	0.00349653	0.133082	0.0415818	8.9087	0.0152241	0.0285968	0.00185031	0.125762	0.00462826	0.00500183	0.146034	0.105067	0.121037	0.160866	0.0402022	0.0763286	0.131234	0.0517163	0.110469	0.0494414	0.154373	1.77062	0.0101266	1.34662	0.100454	0.00373553	0.0833463	0.689236	0.0564294	0.0432675	0.00165909	0.0957045	0.228538	4.27587	0.0858762	1.05773	0.00889474	1.17348	6.6652	1.3692	0.0239442	0.0449686	0.0286032	0.146175	0.0951226	0.0106894	0.13363	0.0775474	0.00606689	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.5322961	0.262251	0.226382	0.272147	0.23922	2.00082	0.3000539	0.5451677	-2.838493	2.112738	4.463663
4060	-16454.2	-16227.3	-226.939	0.05132207	0.0593708	1.69141	0.00948497	0.297383	0.150482	0.26025	0.233492	0.0296425	0.369181	0.0819801	0.0270243	0.000608749	0.243584	0.00938227	0.00589758	0.0865109	0.176218	0.195169	0.606228	0.0685957	0.0312965	0.908776	0.0562924	0.0239622	0.0834364	1.16357	0.0110912	0.0402399	2.28661	0.141986	0.446577	0.202333	17.8046	0.00395307	0.0485983	0.0333886	7.01045	6.04752	0.0245837	0.00692846	0.0141171	7.83445	0.249449	0.472334	0.360842	0.393391	0.0240086	0.0871355	0.0211844	0.197466	0.0072802	0.253113	0.0329414	0.00444743	0.0925967	0.0331654	0.0133318	0.0859557	0.349294	0.313142	5.90023	0.0140489	0.166469	0.0443576	0.0322345	0.0752881	2.23899	0.00476879	5.03539	0.642826	0.1095	0.742205	1.1597	0.539419	0.193652	0.85961	0.314478	0.27417	0.0447933	0.106484	0.0558465	0.149302	0.42083	0.0439013	0.036959	0.00591381	0.225086	0.0703287	15.0676	0.025749	0.0393087	0.00312949	0.212706	0.00782794	0.0962485	0.246992	0.177703	0.204715	0.272079	0.0679955	0.129097	0.221961	0.0874695	0.186841	0.0836219	0.261096	2.99471	0.0171274	2.27758	0.169901	0.00631803	0.140967	1.16573	0.095441	0.0731798	0.00209664	0.161868	0.386535	7.23193	0.145245	1.78898	0.015044	10.3677	11.2731	2.31577	0.0404977	0.0760569	0.0483776	0.247231	0.160884	0.0180793	0.226013	0.0423832	0.00656267	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	0.9717311	0.262251	0.226382	0.272147	0.23922	2.00082	0.3000539	0.8498761	-2.01897	1.926814	3.712611
4070	-16466.4	-16223.9	-242.5	0.05132207	0.040262	1.9043	0.0106788	0.334812	0.169422	0.293005	0.634814	0.0333734	0.415646	0.0922983	0.0304257	0.000685368	0.274242	0.0105631	0.00663986	0.0973994	0.198397	0.219733	0.682529	0.0772293	0.0352355	1.02316	0.0633775	0.0269781	0.0939379	0.152932	0.0124872	0.0453045	2.57441	0.159856	0.502784	0.227799	20.0455	0.00445061	0.0547149	0.0375909	7.8928	6.80867	0.0276779	0.00780049	0.0158939	8.8205	0.280846	0.531782	0.406259	0.442904	0.0270304	0.0981025	0.691805	0.22232	0.0081965	0.16401	0.0370875	0.00500719	0.104251	0.0373396	0.0150097	0.0967742	0.393257	0.352555	6.64284	0.0158171	0.187421	0.0499406	0.0362916	0.084764	0.102177	0.005369	5.66916	0.723733	0.123282	0.83562	1.53398	0.607312	0.218026	0.967802	0.354058	0.308677	0.00473371	0.119886	0.0628754	0.168094	0.473797	0.0494268	0.0416107	0.00665813	0.253416	0.0791804	16.964	0.0289898	0.0442562	0.00352338	0.239477	0.368779	0.108363	0.278079	0.200069	0.230481	0.306323	0.0765535	0.145346	0.249897	0.0984786	0.210357	0.0941467	0.293958	3.37163	0.0192831	2.56424	0.0556805	0.00711323	0.158709	1.31245	0.107453	0.0823904	0.00236053	0.182241	0.435185	8.14215	0.163526	2.01415	0.0169375	11.6726	12.6919	2.60724	0.0455948	0.0856296	0.0544665	0.292559	0.181133	0.0214489	0.181033	0.0697047	0.0381904	0.01539939	0.6999461	0.03592268	0.0764036	0.182231	0.10933	0.126493	0.386687	0.118855	1.077007	0.262251	0.226382	0.272147	0.23922	1.998368	0.3000539	0.9857667	-2.051835	2.018662	4.074998
