Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	branch_rates[127]	branch_rates[128]	branch_rates[129]	branch_rates[130]	branch_rates[131]	branch_rates[132]	branch_rates[133]	branch_rates[134]	branch_rates[135]	branch_rates[136]	branch_rates[137]	branch_rates[138]	branch_rates[139]	branch_rates[140]	branch_rates[141]	branch_rates[142]	branch_rates[143]	branch_rates[144]	branch_rates[145]	branch_rates[146]	branch_rates[147]	branch_rates[148]	branch_rates[149]	branch_rates[150]	branch_rates[151]	branch_rates[152]	branch_rates[153]	branch_rates[154]	branch_rates[155]	branch_rates[156]	branch_rates[157]	branch_rates[158]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
9000	-17061.9	-16877	-184.925	0.1710562	0.0651347	0.0228574	0.184462	0.0895824	0.0486006	0.32481	0.11027	1.14567	0.163109	0.152899	0.00538163	0.00441647	0.00649945	0.115024	0.242007	0.301107	0.293187	0.0173778	0.0722776	0.0409598	0.150762	0.134204	0.0723126	0.752259	1.8999	0.829271	0.15058	0.347484	0.203526	0.0524357	0.158582	0.0640665	0.437153	0.0228913	0.0465832	0.073712	0.995069	0.748413	0.01602	0.0258613	0.0148915	3.0406	0.116265	0.206072	0.0620522	0.0471946	0.112338	0.394358	0.185859	0.0884309	0.406528	0.100414	0.3908	0.124885	0.0439327	0.121539	0.236139	0.112036	0.00721791	0.130289	0.103686	0.143205	0.0366915	0.113222	0.165384	0.855341	0.110705	0.0440408	0.307991	0.498095	0.157574	0.112779	0.604446	0.0867145	0.626947	0.712335	0.271068	0.512696	0.154342	0.271651	0.014862	0.276926	0.259281	0.0464984	0.175792	0.0215886	0.0830942	0.213823	0.030037	0.163981	0.164529	0.00454903	0.0799942	0.330797	0.44732	0.0577594	0.0550948	0.0596425	0.0842281	0.249325	0.0311205	0.0316181	0.0032851	0.238644	0.159242	0.0777887	0.136855	0.568569	0.18257	0.0191602	0.0282478	0.005717	0.0767325	0.20228	0.0780173	0.134736	0.101689	0.103172	0.0541652	0.181373	0.18891	0.0310541	0.0365386	0.119007	0.0487988	0.339476	0.430981	0.357081	0.877975	0.0280994	0.27059	0.0234887	0.402458	0.0225539	0.0639678	0.213813	0.198395	0.0984095	0.129069	0.485827	0.230838	0.0870215	0.162229	0.145697	0.111973	0.149952	0.0265046	0.149154	0.0553358	0.0410287	0.700118	0.08304	0.240276	0.912828	0.164918	0.0439343	0.148594	0.0290877	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.2246873	0.27557	0.211793	0.267107	0.245531	2.000368	0.4641799	0.2454993	-2.080425	1.162724	1.351928
9010	-17062.5	-16876.8	-185.719	0.1710562	0.0703016	0.0217625	0.175626	0.0852913	0.967406	0.309251	0.104988	1.09079	0.155296	0.145575	0.00512384	0.00420492	0.00618811	0.109514	0.230415	0.286683	0.279142	0.0165454	0.0688154	0.0389978	0.14354	0.127775	0.0688487	0.716224	1.80889	0.789547	0.143367	0.330839	0.193777	0.0499239	0.150986	0.0609975	0.416213	0.0217948	0.0443517	0.0701811	0.947403	0.712562	0.0152526	0.0246225	0.0141782	2.89495	0.110696	0.196201	0.0590798	0.0449339	0.106957	0.375468	0.176956	0.0841949	0.387055	0.0956041	0.37208	0.118903	0.0418282	0.115718	0.224828	0.106669	0.00687216	0.124047	0.0987194	0.136345	0.0349339	0.107798	0.157462	0.814369	0.105402	0.0419312	0.293238	0.474236	0.150026	0.107376	0.575492	0.0825607	0.596915	0.678213	0.258083	0.488137	0.146949	0.258638	0.0397562	0.263661	0.246861	0.044271	0.167372	0.0205545	0.0791139	0.20358	0.0285982	0.156126	0.156648	0.00433112	0.0761624	0.314951	0.425892	0.0549926	0.0524556	0.0567855	0.0801934	0.237382	0.0296298	0.0301035	0.00312774	0.227213	0.151614	0.0740625	0.1303	0.541334	0.173824	0.0182424	0.0268947	0.00544314	0.0730568	0.19259	0.0742801	0.128282	0.0968178	0.0982299	0.0515706	0.172685	0.179861	0.0295666	0.0527922	0.113306	0.0464612	0.323215	0.410336	0.339976	0.835918	0.0267534	0.257628	0.0223635	0.383179	0.0214735	0.0609036	0.203571	0.188891	0.0936955	0.122887	0.462555	0.21978	0.082853	0.154458	0.138718	0.10661	0.142769	0.025235	0.142009	0.0526851	0.0390633	0.666581	0.666255	0.228766	0.869102	0.336098	0.0228435	0.165673	0.0256215	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.2249525	0.27557	0.211793	0.267107	0.245531	1.999266	0.4641799	0.2420813	-2.238792	1.280867	1.640621
9020	-17043.7	-16876.4	-167.333	0.1710562	0.0749055	0.0186125	0.150206	0.0729461	0.827383	0.26449	0.0897917	0.932912	0.132819	0.124504	0.00438221	0.00359629	0.00529244	0.0889651	0.197064	0.245188	0.238739	0.0123979	0.058855	0.0333532	0.122764	0.109281	0.0588835	0.612557	1.54707	0.675267	0.122616	0.282953	0.165729	0.0426979	0.129132	0.0521687	0.35597	0.0186402	0.0379322	0.060023	0.392174	0.609426	0.714424	0.0210586	0.012126	2.47593	0.0946737	0.167803	0.0505285	0.0384301	0.0914758	0.321122	0.151343	0.0720085	0.331032	0.0817663	0.318225	0.101693	0.035774	0.0989685	0.192286	0.09123	0.00587748	0.106093	0.0844307	0.11661	0.0298776	0.0921955	0.134671	0.696497	0.0901458	0.035862	0.250794	0.405594	0.128311	0.0918346	0.492195	0.0706108	0.510517	0.580048	0.220728	0.417484	0.125679	0.221203	0.0340018	0.225498	0.21113	0.0378632	0.143146	0.0175794	0.0676628	0.174114	0.0244588	0.133528	0.133975	0.00370423	0.0651385	0.269365	0.364248	0.0470329	0.0448632	0.0485663	0.0685861	0.203023	0.0253412	0.0257463	0.00267503	0.194326	0.12967	0.0633426	0.11144	0.462981	0.148665	0.015602	0.0230019	0.0046553	0.0624825	0.164715	0.0635287	0.109714	0.0828043	0.084012	0.0441062	0.14769	0.153827	0.0252871	0.045151	0.0969063	0.198209	0.276432	0.350943	0.290768	0.714927	0.0228811	0.220339	0.0191266	0.327717	0.0183654	0.0520884	0.174106	0.161551	0.0801339	0.1051	0.15122	0.187969	0.0708608	0.132102	0.11864	0.0911786	0.122105	0.0215825	0.121454	0.0450594	0.0334092	0.570099	0.569821	0.195107	0.743307	0.543348	0.140043	0.139173	0.0151865	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.1960149	0.27557	0.211793	0.267107	0.245531	2.001141	0.4641799	0.2013132	-2.440328	1.294168	1.67487
9030	-17075.9	-16881.2	-194.767	0.1710562	0.0749019	0.0214528	0.173127	0.0840779	0.953643	1.00439	0.103494	1.07528	0.153087	0.143504	0.00505094	0.00414509	0.00610008	0.102541	0.227137	0.282605	0.275171	0.0142899	0.0678363	0.0384429	0.141498	0.125957	0.0678692	0.706035	1.78315	0.778314	0.141327	0.326132	0.19102	0.0492137	0.148838	0.0601297	0.410291	0.0214847	0.0437208	0.0691826	0.45202	0.702425	0.823446	0.0242722	0.0139765	2.85376	0.109121	0.19341	0.0582393	0.0442947	0.105435	0.370126	0.174439	0.0829971	0.381548	0.0942439	0.366787	0.117211	0.0412331	0.114071	0.221629	0.105152	0.00677439	0.122283	0.0973149	0.134405	0.0344369	0.106265	0.155222	0.802783	0.103902	0.0413346	0.289066	0.467489	0.147891	0.105849	0.567304	0.224439	0.588423	0.668564	0.254411	0.481193	0.144858	0.254959	0.0391906	0.25991	0.243349	0.0436412	0.16499	0.020262	0.0779883	0.200684	0.0281913	0.153905	0.154419	0.0042695	0.0750788	0.31047	0.419833	0.0567252	0.0517094	0.0559776	0.0790525	0.234004	0.0292083	0.0296752	0.00308324	0.22398	0.149457	0.0730088	0.128446	0.533632	0.171351	0.0179829	0.0265121	0.00214247	0.0720175	0.18985	0.0732233	0.126457	0.0954404	0.0968324	0.0508369	0.170228	0.177302	0.0291459	0.0520412	0.111694	0.228457	0.318617	0.404498	0.33514	0.824026	0.0263727	0.253963	0.0943327	0.377728	0.021168	0.0600372	0.200674	0.0936471	0.0923625	0.121139	0.174297	0.216654	0.0816743	0.15226	0.136744	0.105093	0.140738	0.024876	0.139988	0.0519355	0.0385076	0.657098	0.656776	0.225245	0.856737	0.238736	0.0867087	0.111822	0.028457	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.2278934	0.27557	0.211793	0.267107	0.245531	2.002627	0.4641799	0.2967648	-2.153315	1.370036	1.876999
9040	-17036.8	-16877	-159.756	0.1710562	0.0631478	0.0175411	0.141559	0.0687469	0.779754	0.821249	0.0846228	0.879209	0.125173	0.117337	0.00412995	0.00338927	0.00498778	0.0838437	0.152649	0.231074	0.224996	0.0116842	0.0554669	0.0314332	0.115697	0.10299	0.0554938	0.577295	1.45801	0.636395	0.115558	0.266665	0.156189	0.04024	0.121698	0.0491656	0.335478	0.0175672	0.0357486	0.0565677	0.369598	0.574344	0.673298	0.0198463	0.011428	2.3334	0.0892237	0.158143	0.0476198	0.0362179	0.0862099	0.302637	0.142631	0.0678633	0.311976	0.0770593	0.299906	0.0958389	0.0337146	0.0932713	0.181217	0.0859783	0.00553913	0.0999854	0.0795704	0.109898	0.0281576	0.0868882	0.126919	0.656402	0.0849565	0.0337976	0.236357	0.382246	0.120925	0.0865481	0.463861	0.183514	0.481129	0.546657	0.208022	0.393451	0.118444	0.208469	0.0320445	0.212517	0.198976	0.0356836	0.134906	0.0165674	0.0637678	0.164091	0.0230508	0.125842	0.126262	0.00349099	0.0613888	0.253858	0.34328	0.0463818	0.0422806	0.0457706	0.0646379	0.191336	0.0238824	0.0242642	0.00252104	0.183139	0.122205	0.0596962	0.105025	0.436329	0.140107	0.0147038	0.0216778	0.00175181	0.0588857	0.155233	0.0598717	0.103398	0.0780376	0.0791758	0.0415672	0.139188	0.144972	0.0238314	0.0425519	0.0913278	0.186799	0.260519	0.330741	0.27403	0.673772	0.0215639	0.207655	0.0771319	0.0165358	0.0173082	0.0490899	0.164083	0.0134601	0.075521	0.0990499	0.142515	0.177149	0.442615	0.124497	0.11181	0.0859295	0.115076	0.0203401	0.114463	0.147416	0.031486	0.537281	0.537018	0.185882	0.700518	0.0119786	0.0234586	0.164182	0.0415383	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.186062	0.27557	0.211793	0.267107	0.245531	1.998165	0.4641799	0.190052	-2.533465	1.321369	1.746015
9050	-17029.3	-16873.3	-155.973	0.1710562	0.0846016	0.017429	0.140654	0.0683074	0.774769	0.815999	0.0840818	0.873588	0.124372	0.116587	0.00410354	0.0033676	0.00495589	0.0833077	0.151673	0.229597	0.223557	0.0116095	0.0551123	0.0312322	0.114957	0.102332	0.055139	0.573604	1.44869	0.632327	0.114819	0.26496	0.15519	0.0399827	0.12092	0.0488513	0.333333	0.0174549	0.0355201	0.0562061	0.367235	0.570672	0.668993	0.0197195	0.0113549	2.31848	0.0886533	0.157132	0.0473154	0.0359863	0.0856587	0.300702	0.141719	0.0674294	0.309981	0.0765667	0.297989	0.0952262	0.0334991	0.092675	0.180058	0.0854286	0.00550372	0.0993462	0.0790616	0.0765613	0.0279776	0.0863327	0.126107	0.652206	0.0844133	0.0335815	0.234846	0.379802	0.120152	0.0289141	0.460896	0.182341	0.478053	0.543162	0.206692	0.390936	0.117687	0.207136	0.0318396	0.211159	0.197704	0.0354554	0.134043	0.0164615	0.0633601	0.163042	0.0229035	0.125037	0.125455	0.00346867	0.0609963	0.00624642	0.341085	0.0460853	0.0420103	0.0454779	0.0642247	0.190112	0.0345183	0.0241091	0.00250492	0.181968	0.121424	0.0593146	0.104353	0.433539	0.139211	0.0146098	0.0215392	0.00174061	0.0585092	0.15424	0.0594889	0.102737	0.0775387	0.0786696	0.0413015	0.138298	0.144045	0.0236791	0.0422798	0.0907439	0.185605	0.258854	0.328627	0.272278	0.669464	0.021426	0.206327	0.0766388	0.0164301	0.0171976	0.0487761	0.163034	0.013374	0.0750381	0.0984167	0.141604	0.176016	0.439785	0.123701	0.178069	0.0853797	0.11434	0.02021	0.113731	0.146474	0.0312847	0.533846	0.533585	0.182407	0.69604	0.232816	0.0536933	0.144318	0.0248994	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.1847316	0.27557	0.211793	0.267107	0.245531	1.999666	0.4641799	0.1993426	-2.390604	1.247296	1.555747
9060	-17017.2	-16871.8	-145.433	0.1710562	0.0624762	0.0161835	0.130603	0.0634261	0.719403	0.757686	0.0780732	0.81116	0.115485	0.108255	0.0038103	0.00312695	0.00460173	0.0773544	0.140834	0.213189	0.207582	0.0107799	0.0511739	0.0290003	0.106742	0.0950189	0.0511987	0.532614	1.34516	0.58714	0.106614	0.246025	0.1441	0.0371255	0.112279	0.0453603	0.309513	0.0162075	0.0329818	0.0521895	0.340992	0.529891	0.621186	0.0154314	0.0105435	2.1528	0.082318	0.145903	0.0439341	0.0334147	0.0795375	0.279213	0.131592	0.0626108	0.28783	0.0710951	0.276694	0.0884212	0.0311052	0.0860523	0.167191	0.0793238	0.00511042	0.0922468	0.0734118	0.0710902	0.0259783	0.0801633	0.117095	0.605598	0.078381	0.0311817	0.218064	0.352661	0.111565	0.0268479	0.427959	0.16931	0.44389	0.504347	0.191921	0.0105357	0.109277	0.192334	0.0295643	0.196069	0.183576	0.0329217	0.124464	0.0152851	0.0588323	0.151391	0.0212668	0.116102	0.11649	0.0032208	0.0566374	0.00580005	0.316711	0.042792	0.0390082	0.042228	0.0596351	0.176527	0.0320516	0.0223862	0.00232591	0.168965	0.112747	0.0550759	0.0968961	0.0986079	0.129263	0.0135658	0.02	0.00161622	0.0543281	0.143218	0.0552377	0.0953957	0.0719977	0.0730478	0.03835	0.128415	0.133752	0.0219869	0.0392585	0.0842592	0.172342	0.240356	0.305143	0.25282	0.621623	0.0198949	0.191583	0.0711621	0.0152559	0.0159686	0.0452904	0.151383	0.0124183	0.0696758	0.0913837	0.131485	0.163438	0.408358	0.114861	1.46428	0.0792786	0.106169	0.0187658	0.105604	0.136007	0.0290491	0.495697	0.495454	0.158224	0.6463	0.0991887	0.105943	0.197471	0.0253131	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.1754366	0.27557	0.211793	0.267107	0.245531	1.998063	0.4641799	0.1991614	-2.461656	1.302318	1.696032
9070	-17003.9	-16875.7	-128.233	0.1710562	0.094935	0.014565	0.117542	0.0570832	0.647459	0.681914	0.0702655	0.73004	0.103936	0.0974294	0.00342925	0.00281424	0.00414154	0.0696186	0.12675	0.191869	0.186823	0.00970186	0.0460563	0.0261002	0.0960675	0.0855166	0.0460786	0.47935	1.21064	0.528423	0.0959518	0.221422	0.12969	0.0334127	0.101051	0.040824	0.27856	0.0145867	0.0296834	0.0469703	0.306891	0.476899	0.559064	0.0138882	0.00948909	1.93751	0.0740858	0.131312	0.0395405	0.0300731	0.0715833	0.251291	0.118432	0.0858393	0.259045	0.0639853	0.249023	0.0795786	0.0279945	0.0774467	0.150471	0.071391	0.0233993	0.0830217	0.0660703	0.0639808	0.0233803	0.0721466	0.105385	0.545035	0.0705425	0.0280634	0.196256	0.317393	0.100408	0.024163	0.385161	0.152379	0.399499	0.45391	0.172728	0.00948207	0.0983487	0.1731	0.0266077	0.176461	0.165217	0.0296294	0.112017	0.0137566	0.0529488	0.136251	0.01914	0.104491	0.10484	0.0028987	0.0509734	0.00522001	0.017772	0.0385126	0.0351072	0.038005	0.0536713	0.158873	0.0288463	0.0201475	0.00209331	0.152067	0.101471	0.049568	0.087206	0.0887466	0.116336	0.0393828	0.0179999	0.00145459	0.048895	0.128896	0.0497137	0.0858556	0.0647976	0.0657427	0.0345148	0.115573	0.120376	0.0197881	0.207475	0.0758329	0.155107	0.216319	0.274627	0.227537	0.559458	0.0179053	0.172424	0.0640455	0.0137303	0.0143717	0.0407612	0.136244	0.0111764	0.0627079	0.0822449	0.00666942	0.147093	0.36752	0.103375	1.31785	0.0713504	0.0955518	0.0168891	0.0950427	0.122405	0.026144	0.446125	0.445907	0.144538	0.581667	0.4082	0.0133046	0.104524	0.036794	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.1584441	0.27557	0.211793	0.267107	0.245531	1.998824	0.4641799	0.1842771	-2.47223	1.249733	1.561832
9080	-17033.8	-16872.9	-160.864	0.1710562	0.0952549	0.0180148	0.145382	0.0706036	0.800813	0.843428	0.0869082	0.902953	0.128553	0.120506	0.00424148	0.0034808	0.00512248	0.0861081	0.156771	0.237315	0.231072	0.0119998	0.0569649	0.0322821	0.118821	0.105772	0.0569925	0.592886	1.49739	0.653582	0.118678	0.273866	0.160407	0.0413267	0.124985	0.0504934	0.344538	0.0180416	0.0186748	0.0580955	0.37958	0.589855	0.691481	0.0171777	0.0117366	2.39642	0.0916334	0.162414	0.0489059	0.037196	0.0885382	0.31081	0.146483	0.106171	0.320402	0.0791405	0.308006	0.0984272	0.0346251	0.0957903	0.186111	0.0883003	0.0289416	0.102686	0.0817193	0.079135	0.0289181	0.0892348	0.130346	0.67413	0.0872509	0.0347104	0.24274	0.392569	0.12419	0.0298861	0.476389	0.18847	0.494123	0.561421	0.21364	0.0117279	0.121643	0.214099	0.0329099	0.218257	0.20435	0.0366473	0.138549	0.0170149	0.06549	0.0580794	0.0236734	0.12924	0.129672	0.00358527	0.0630467	0.0064564	0.0219813	0.0476345	0.0434225	0.150021	0.0663836	0.196503	0.0356787	0.0249195	0.00258912	0.188085	0.125505	0.0613085	0.107861	0.109767	0.143891	0.0487108	0.0222633	0.00179912	0.060476	0.159425	0.0614886	0.106191	0.0801452	0.193553	0.0426898	0.142947	0.148887	0.024475	0.256616	0.0937943	0.191844	0.267555	0.339673	0.28143	0.691968	0.0221463	0.213263	0.079215	0.0169824	0.0177757	0.0504157	0.168515	0.0138236	0.0775605	0.101725	0.0082491	0.0678112	0.454569	0.127859	1.62998	0.0882503	0.118184	0.0208894	0.117554	0.151397	0.0323364	0.551792	0.551522	0.171374	0.719437	0.683215	0.0247283	0.116463	0.0395307	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.1966742	0.27557	0.211793	0.267107	0.245531	2.000881	0.4641799	0.2206178	-2.32901	1.278817	1.635373
9090	-17030	-16872.2	-157.769	0.1710562	0.0674553	0.0174417	0.140757	0.0683575	0.775337	0.816597	0.0841434	0.874228	0.124464	0.116672	0.00410655	0.00337007	0.00495953	0.0833688	0.151784	0.229765	0.223721	0.0116181	0.0551528	0.0312551	0.115042	0.102407	0.0551795	0.574025	1.44975	0.63279	0.114903	0.265154	0.155304	0.040012	0.121009	0.0488871	0.333578	0.0174677	0.0180807	0.0562473	0.367505	0.57109	0.669484	0.0166312	0.0113633	2.32019	0.0887183	0.157247	0.0473501	0.0360127	0.0857216	0.300923	0.141823	0.102793	0.310209	0.0766229	0.298207	0.095296	0.0335236	0.092743	0.180191	0.0854913	0.0280209	0.0994191	0.0791197	0.0766175	0.0279981	0.0863961	0.1262	0.652684	0.0844752	0.0336062	0.235018	0.380081	0.12024	0.0289354	0.461234	0.182475	1.01935	0.543561	0.206843	0.0113549	0.117773	0.207288	0.031863	0.211314	0.418978	0.0354815	0.134142	0.0164736	0.0634066	0.0562318	0.0229203	0.125129	0.125547	0.00347122	0.0610411	0.00625101	0.0212821	0.0461191	0.0420411	0.145248	0.0642718	0.190252	0.0345437	0.0241268	0.00250676	0.182102	0.121513	0.0593581	0.10443	0.106275	0.139313	0.0471612	0.021555	0.00174188	0.0585521	0.154354	0.0595325	0.102813	0.0775956	0.187396	0.0413318	0.1384	0.144151	0.0236964	0.248453	0.0908105	0.185741	0.259044	0.328868	0.272477	0.669955	0.0214417	0.206479	0.076695	0.0164421	0.0172102	0.0488118	0.163154	0.0133838	0.0750932	0.0984889	0.00798668	0.0061681	0.440108	0.123792	1.57813	0.085443	0.114424	0.0202249	0.113814	0.146581	0.0313077	0.947695	0.533977	0.16476	0.69655	0.00725944	0.00476878	0.226322	0.0339541	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.1937465	0.27557	0.211793	0.267107	0.245531	1.999319	0.4641799	0.2092059	-2.609869	1.445982	2.090865
9100	-16960.1	-16868.3	-91.7317	0.1710562	0.0674147	0.0113442	0.0915491	0.0444601	0.504283	0.531119	0.0547273	0.568603	0.0809518	0.0758844	0.000523295	0.00219191	0.0032257	0.0542235	0.0987211	0.14944	0.14551	0.00755644	0.0358716	0.0203285	0.0748236	0.0666059	0.035889	0.373349	0.942925	0.41157	0.0747335	0.172458	0.101011	0.026024	0.078705	0.0317964	0.216961	0.0113611	0.0117598	0.0365835	0.239027	0.37144	0.435436	0.00584614	0.00739072	1.50906	0.0577029	0.102274	0.0307967	0.0234229	0.0557538	0.195722	0.0922426	0.0668573	0.201761	0.0498359	0.193956	0.061981	0.0218039	0.0603205	0.117197	0.055604	0.0182249	0.0646627	0.0514598	0.0498324	0.0182101	0.0561924	0.0820809	0.424509	0.0549431	0.0218576	0.152857	0.247207	0.0782045	0.0188197	0.299989	0.118682	0.662991	0.353535	0.134532	0.00738525	0.0766004	0.134821	0.0207238	0.137439	0.272506	0.0230773	0.0872464	0.0107145	0.04124	0.0365734	0.0149075	0.0813844	0.0816565	0.0022577	0.0397014	0.00406569	0.013842	0.0299961	0.0273437	0.0944703	0.0418027	0.123741	0.0224674	0.0156922	0.00163041	0.11844	0.0790326	0.0386068	0.0679217	0.00925045	0.0906099	0.0306739	0.0140195	0.00113293	0.0380826	0.100392	0.0387203	0.06687	0.0504686	0.121883	0.0268824	0.090016	0.0937566	0.0154123	0.0566202	0.0590636	0.120807	0.168483	0.213897	0.177221	0.435742	0.0139458	0.134295	0.0498828	0.010694	0.0111936	0.0317475	0.106116	0.00870491	0.048841	0.0640577	0.00519458	0.00401176	0.286248	0.0805148	1.02642	0.0555726	0.0744219	0.0131543	0.0740254	0.0953372	0.0203627	0.616386	0.347301	0.10543	0.45304	0.0504911	0.0455885	0.153434	0.0285954	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.1257026	0.27557	0.211793	0.267107	0.245531	1.998226	0.4641799	0.1654567	-2.897655	1.482302	2.197218
9110	-16987.8	-16865.9	-121.923	0.1710562	0.0680504	0.0135289	0.10918	0.0530223	0.601399	0.633403	0.0652668	0.678105	0.0965417	0.0904983	0.000624072	0.00261403	0.00384691	0.0646659	0.117733	0.17822	0.173532	0.0407435	0.0427798	0.0242434	0.0892332	0.0794329	0.0428006	0.445249	1.12452	0.490831	0.0891258	0.20567	0.120463	0.0310358	0.0938621	0.0379198	0.079435	0.013549	0.0140245	0.0436289	0.285059	0.442973	0.519293	0.006972	0.00881404	1.79968	0.0688154	0.12197	0.0367276	0.0279337	0.0664909	0.233414	0.110007	0.0797327	0.240617	0.0594334	0.231308	0.0739174	0.026003	0.0719371	0.139767	0.0663123	0.0217347	0.0771155	0.06137	0.343276	0.0217171	0.0670141	0.0978882	0.506262	0.0655242	0.026067	0.182295	0.294814	0.0932652	0.022444	0.357761	0.141538	0.790671	0.421619	0.068212	0.00880752	0.107532	0.160785	0.0247149	0.163908	0.324985	0.0275216	0.104048	0.0127779	0.049182	0.0436168	0.0177784	0.0970576	0.0973821	0.00269249	0.0473472	0.00484866	0.0165077	0.0357728	0.0326096	0.112664	0.0498531	0.147571	0.0267942	0.0187142	0.00194439	0.141249	0.0942528	0.0460418	0.0810022	0.0110319	0.10806	0.0365811	0.0167194	0.00135111	0.0454166	0.119726	0.0461771	0.0797479	0.0601879	0.145356	0.0320595	0.107351	0.111812	0.0183804	0.0675242	0.0704382	0.144072	0.20093	0.25509	0.21135	0.519658	0.0166315	0.160158	0.0594894	0.0127535	0.0133493	0.0378614	0.126552	0.0103813	0.0582469	0.076394	0.00619496	0.00478436	0.341375	0.0960205	1.22409	0.0662751	0.0887542	0.0156876	0.0882814	0.113697	0.0242841	0.73509	0.414185	0.12638	0.540287	0.237386	0.0262088	0.119342	0.033541	0.07940086	0.5358201	0.09165536	0.104095	0.150825	0.105277	0.107583	0.400681	0.131539	0.1507545	0.27557	0.211793	0.267107	0.245531	2.000389	0.4641799	0.2255424	-2.396411	1.34697	1.814328
